input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###rlhmgjt###,rlmjgjt,rlhsöjt,0.005017,rlhsöjt,0.005017,0,0
###rieysvf###,riyyvvf,riegjvf,0.049775,riegjvf,0.049775,0,0
###vovkpij###,vovkpij,vovräij,0.015527,vovräij,0.015527,0,0
###jäsbbdt###,jässbdt,jäspmdt,0.088992,jäspmdt,0.088992,0,0
###mkeypss###,mykeess,mketfss,0.032248,mketfss,0.032248,0,0
###räyvvmp###,räyvvmp,räyfdmp,0.104613,räyfdmp,0.104613,0,0
###grgedka###,grngdkf,grigegs,0.025118,grgovka,0.001725,0,0
###tvrendj###,tvrenej,tvräudj,0.018864,tvräudj,0.018864,0,0
###blpvtju###,bubttju,lbptjjv,0.007905,blppaju,0.003490,0,0
###nkpövrs###,nppövre,nlvfvsi,0.010705,nkpmärs,0.000490,0,0
###raätmhb###,rrrthhb,raäuihb,0.019480,raäuihb,0.019480,0,0
###äeönnyu###,äeöyeäu,äeöfiyu,0.094367,äeöfiyu,0.094367,0,0
###ijlsnpt###,ijssnpt,ijlrppt,0.021211,ijlrppt,0.021211,0,0
###mäfipmä###,mäpppmä,mäfbdmä,0.027177,mäfbdmä,0.027177,0,0
###tvtdamp###,tvtaamp,tvtjfmp,0.323780,tvtjfmp,0.323780,0,0
###elloöhh###,elolöhh,usollhe,0.019429,ellifhh,0.006004,0,0
###nryaulä###,nrranaä,ntygdaä,0.022053,nryfslä,0.016595,0,0
###öpjuutm###,öpätttm,aövttub,0.006992,öpjlntm,0.000389,0,0
###ireonrm###,nreromm,idrflym,0.003150,irepfrm,0.001316,0,0
###nefyurl###,nefynrl,nefrarl,0.037452,nefrarl,0.037452,0,0
###mburpie###,mbbupie,mbutbie,0.009545,mbutbie,0.009545,0,0
###hjkasly###,hjajlly,hjkhyly,0.075283,hjkhyly,0.075283,0,0
###jvsayse###,jvssyse,jvsggse,0.104405,jvsggse,0.104405,1,0
###ykpvedr###,ykveddr,ykpgkdr,0.039046,ykpgkdr,0.039046,0,0
###kuphloä###,khppooä,kupidoä,0.027136,kupidoä,0.027136,0,0
###devhjup###,dvehpup,evehäyi,0.011275,devämup,0.008271,0,0
###ijuäfvt###,ijräuft,isypuet,0.021448,ijuomvt,0.003788,0,0
###phribds###,phrdbds,phrhhds,0.121035,phrhhds,0.121035,1,0
###piäedil###,pieadil,piäsvil,0.029129,piäsvil,0.029129,0,0
###tgeblhv###,eblbehv,tgeyehv,0.018665,tgeyehv,0.018665,0,0
###gevaöju###,glvaöju,gevfmju,0.178609,gevfmju,0.178609,0,0
###euhbkmr###,ehhbhrr,nhhfärr,0.010863,euhgimr,0.008867,0,0
###llrpodu###,lroruäu,lfviräu,0.019605,llrkhdu,0.002925,0,0
###jttfheä###,jöttheä,jttjseä,0.124982,jttjseä,0.124982,0,0
###mrhefrt###,mheefrv,irepfrm,0.006606,mrhpört,0.004988,0,0
###dpmöfby###,dpömpby,dpmjpby,0.340258,dpmjpby,0.340258,0,0
###shäönof###,shsäfoo,spsägvt,0.012361,shätkof,0.010873,0,0
###bksmäpl###,bksmälp,nkpmärs,0.008100,bksrnpl,0.003008,0,0
###fdnvtre###,fdnvtre,fdnföre,0.060905,fdnföre,0.060905,0,0
###hvtrfov###,htthfov,hjdlfiv,0.009972,hvtshov,0.004932,0,0
###räpndhg###,räpddhg,räpovhg,0.177334,räpovhg,0.177334,0,0
###tgimkds###,tgimkdk,tgifbds,0.015686,tgifbds,0.015686,0,0
###uetjhio###,ueejogo,uvteogd,0.045673,uetfsio,0.006758,0,0
###rtsäphi###,rtsäphi,rtsgkhi,0.015490,rtsgkhi,0.015490,0,0
###buymkgy###,bbymkgy,bbäikuy,0.013941,buypngy,0.001883,0,0
###kpvgjdr###,lvvdjdr,egyejyr,0.007666,kpvsldr,0.001626,0,0
###gdihrmf###,gdihimf,gdikumf,0.048615,gdikumf,0.048615,0,0
###spdlmie###,ssmdime,sjtllee,0.010453,spdopie,0.001054,0,0
###vshädjf###,vshddjf,vshyijf,0.024275,vshyijf,0.024275,0,0
###ftijjny###,ftjjjnn,bjjjjou,0.002585,ftiutny,0.000630,0,0
###hkguöae###,hkgkhöe,hkgätae,0.076842,hkgätae,0.076842,0,0
###räfpvir###,rääpvir,rrbdvir,0.041208,räfbkir,0.024983,0,0
###ypbhdky###,ybpodky,ypbofky,0.052165,ypbofky,0.052165,0,0
###egtiine###,ettiine,egtlkne,0.066373,egtlkne,0.066373,0,0
###msujkfm###,msujkam,msugsfm,0.047963,msugsfm,0.047963,0,0
###ekpdnhe###,epnndhh,eynyhhr,0.006222,ekpabhe,0.003093,0,0
###yttlmpi###,ytylapi,yttaäpi,0.034272,yttaäpi,0.034272,0,0
###mpäykfä###,mpyykfä,mpähsfä,0.125596,mpähsfä,0.125596,0,0
###höpolmg###,höooömg,höprtmg,0.110610,höprtmg,0.110610,0,0
###pfglnäi###,pfllnäi,äflänäi,0.090077,pfgiääi,0.042357,0,0
###pgeänvt###,pteäevt,preähfy,0.010354,pgemtvt,0.008577,0,0
###vsmalik###,vmvalik,vmuörkl,0.004173,vsmneik,0.001682,0,0
###beärons###,berrsss,bkhtoso,0.014491,beädbns,0.003549,0,0
###klkirov###,kllirov,klkypov,0.015079,klkypov,0.015079,0,0
###nfjlöju###,nljluju,nfjhyju,0.011191,nfjhyju,0.011191,0,0
###vrotmsn###,vovsmns,voouejn,0.013047,vroyesn,0.002729,0,0
###fmäeeor###,ftäeeor,fmäddor,0.046795,fmäddor,0.046795,1,0
###gsgrykt###,gsggttk,ghtgttö,0.010784,gsgfmkt,0.008358,0,0
###fktysfn###,fknyffn,dkdkäfd,0.006659,fktdgfn,0.006510,0,0
###öioyäde###,öioyäde,öioskde,0.209662,öioskde,0.209662,0,0
###hlbvmeu###,hubemuu,hubefhd,0.025423,hlbräeu,0.000491,0,0
###rtnbfyd###,rybtynd,äyjtyng,0.033851,rtnndyd,0.002572,0,0
###rgrhäsy###,rrghääy,pfgiääi,0.009821,rgryisy,0.001616,0,0
###oonapit###,onnapit,oonelit,0.067592,oonelit,0.067592,0,0
###yydergj###,yddyerr,ydhneui,0.007261,yydukgj,0.004678,0,0
###ukjllpd###,ukjlldd,ukjfupd,0.033776,ukjfupd,0.033776,0,0
###äyophsu###,äyyphuu,oyynhyu,0.064208,äyoebsu,0.002334,0,0
###nhheyrr###,nhhyyrr,nhhfärr,0.030755,nhhfärr,0.030755,0,0
###vvkiöpy###,vykkipy,vvkfspy,0.029977,vvkfspy,0.029977,0,0
###sthmplb###,stthhlb,sthbblb,0.014732,sthbblb,0.014732,1,0
###jdskneo###,jedäkoo,öepakoj,0.004919,jdsbäeo,0.001527,0,0
###mkdyuät###,mmyuuät,mkdääät,0.026476,mkdääät,0.026476,1,0
###ajämhpv###,ajämmpv,ajäpnpv,0.407715,ajäpnpv,0.407715,0,0
###felpiyg###,feleayg,felymyg,0.016909,felymyg,0.016909,0,0
###oöbtdpa###,oöbvdpa,uöbadfe,0.050796,oöbplpa,0.036402,0,0
###äpoelpf###,äpoefpf,äpokapf,0.008062,äpokapf,0.008062,0,0
###rlsäavi###,rlääavi,rlsnövi,0.033378,rlsnövi,0.033378,0,0
###spmiötm###,spmöstm,spmlätm,0.044173,spmlätm,0.044173,0,0
###hrjöönl###,höjölnl,hrjvgnl,0.181036,hrjvgnl,0.181036,0,0
###jäeimjv###,jäejijv,jäebdjv,0.185928,jäebdjv,0.185928,0,0
###pgkteäs###,pgpteäs,pgkihäs,0.043306,pgkihäs,0.043306,0,0
###bpfgsfo###,bpfgsfo,bpfhkfo,0.187669,bpfhkfo,0.187669,0,0
###ufkilod###,ukkflod,ukjfupd,0.046781,ufkäuod,0.002356,0,0
###nlshovs###,nlhhsvs,nlsumvs,0.006105,nlsumvs,0.006105,0,0
###omlgsty###,ojoggty,otoblry,0.026127,omlämty,0.002010,0,0
###töfjkls###,tötöfjs,töftfls,0.139921,töftfls,0.139921,0,0
###dofäumo###,dduämmo,dofgsmo,0.011433,dofgsmo,0.011433,0,0
###jäodvot###,jäoätot,jäokbot,0.088223,jäokbot,0.088223,0,0
###sbhörlb###,söhhrrb,söhorbb,0.024802,sbhnnlb,0.001982,1,0
###äismjto###,ämsssto,äisyfto,0.042873,äisyfto,0.042873,0,0
###llpujfp###,lppjppp,llppyfp,0.009810,llppyfp,0.009810,0,0
###sapjbed###,sapjbeb,sapsned,0.101232,sapsned,0.101232,0,0
###oifngum###,oinngum,oiflyum,0.031177,oiflyum,0.031177,0,0
###bkheöso###,bhhntso,bkhtoso,0.034081,bkhtoso,0.034081,0,0
###näbmysg###,nbääysg,boehysg,0.009656,näbljsg,0.007170,0,0
###jvdrlbn###,jdlrlnn,pvrblnb,0.005878,jvdkvbn,0.000563,0,0
###lvfiagä###,lövifaä,göfjjiä,0.007818,lvfnkgä,0.000952,0,0
###änepvme###,änpevme,äneseme,0.010901,äneseme,0.010901,0,0
###rprdghl###,rpädghl,rdylgru,0.007166,rprvbhl,0.000757,0,0
###räsgnlk###,räsnnlk,räspslk,0.012107,räspslk,0.012107,0,0
###bkfpyvj###,bkfpnjv,bhvpjiv,0.007130,bkfndvj,0.004830,0,0
###anjkgrm###,anjngmm,apjnvdn,0.011944,anjfärm,0.005264,0,0
###thdmvie###,thdmäie,thdutie,0.113498,thdutie,0.113498,0,0
###yuymjnr###,yuymjnr,yuyfdnr,0.099150,yuyfdnr,0.099150,0,0
###nlväksi###,nnväksi,nlvfvsi,0.031791,nlvfvsi,0.031791,0,0
###fovimlj###,fovvilj,fovpulj,0.210211,fovpulj,0.210211,0,0
###rruvgkj###,rrgvgkj,rrudmkj,0.018254,rrudmkj,0.018254,0,0
###lejnhyd###,lejnhyd,lejögyd,0.046224,lejögyd,0.046224,0,0
###ksfngvh###,kknfngh,punfthh,0.017262,ksfpevh,0.000431,0,0
###mjfaiev###,mjfeiev,mjfhnev,0.079150,mjfhnev,0.079150,0,0
###htiouyr###,httouur,hytooud,0.016808,htiphyr,0.010752,0,0
###bvdkaei###,bvdkaei,bvdglei,0.055553,bvdglei,0.055553,0,0
###nhnsime###,nhssiie,nhnpeme,0.016100,nhnpeme,0.016100,0,0
###tläsmrf###,tlssjff,tjpsjbt,0.009718,tläurrf,0.001621,0,0
###btrgloö###,btrltoö,btrskoö,0.020077,btrskoö,0.020077,0,0
###snjekpf###,stäekef,ikjnkef,0.006624,snjböpf,0.004792,0,0
###fjretjp###,fjrjtep,fjrfpjp,0.186459,fjrfpjp,0.186459,0,0
###ksjnfsl###,ksssfsl,ksjväsl,0.029533,ksjväsl,0.029533,0,0
###ärkseml###,äresesl,äneseme,0.077349,ärkhjml,0.012434,0,0
###sgmkröe###,smmkröe,sgmvyöe,0.016755,sgmvyöe,0.016755,0,0
###jävigöä###,jäjtövä,jäjiekö,0.008308,jävmsöä,0.004315,0,0
###oeyägvv###,ooegevv,omkpebv,0.019885,oeyfpvv,0.010912,0,0
###rrbegir###,rrbgirr,rrbdvir,0.024048,rrbdvir,0.024048,0,0
###injmytr###,injnytr,injultr,0.114759,injultr,0.114759,0,0
###lnvtäjn###,lävtäjn,lnvpjjn,0.126820,lnvpjjn,0.126820,0,0
###npläeig###,nnläeig,njväeng,0.015343,nplyiig,0.013047,0,0
###bbänpuy###,bunnnuy,buypngy,0.012937,bbäikuy,0.012554,0,0
###mjlvtäu###,mjjtuäu,mjlekäu,0.010151,mjlekäu,0.010151,0,0
###bäntikj###,bätiikj,bännfkj,0.031401,bännfkj,0.031401,0,0
###bljgotl###,blolgjl,blppaju,0.015688,bljnjtl,0.014066,0,0
###bfdhyör###,bbddyyr,bfdpdör,0.012752,bfdpdör,0.012752,0,0
###yopagfp###,ypagpfp,ygägpom,0.005646,yopyhfp,0.002657,0,0
###phmaälf###,phpaälf,phmdilf,0.033196,phmdilf,0.033196,0,0
###ajmeojp###,ajojojp,ajmkbjp,0.148491,ajmkbjp,0.148491,0,0
###bvoehbt###,bvoeebt,bvosubt,0.140185,bvosubt,0.140185,0,0
###bbnptfj###,bbnptfj,bbnebfj,0.070094,bbnebfj,0.070094,0,0
###aheksju###,aheuaju,ahertju,0.329601,ahertju,0.329601,0,0
###gvjeljy###,gjjelel,gjänksl,0.005714,gvjstjy,0.001299,0,0
###fdmgsdl###,ffgmsll,kvggsyi,0.003314,fdmvodl,0.000150,0,0
###äupynua###,äppyyua,äupeeua,0.014269,äupeeua,0.014269,1,0
###rvrlönr###,rvvlönr,rlsnövi,0.024555,rvrjdnr,0.003658,0,0
###nbdrovd###,nbdrovd,nbdtpvd,0.048277,nbdtpvd,0.048277,0,0
###otdgknd###,otdggkd,tldfnkd,0.007848,otdyind,0.005197,0,0
###delhhtl###,deelhtl,delättl,0.031245,delättl,0.031245,0,0
###gbnmypt###,gbnnytt,jinndtv,0.010880,gbndkpt,0.005645,0,0
###yhgrsbv###,yhgrrbv,yhguubv,0.014541,yhguubv,0.014541,1,0
###uvseynm###,uvsemym,uvsronm,0.024228,uvsronm,0.024228,0,0
###ufrmtsb###,ufrmtsb,ufrdbsb,0.060034,ufrdbsb,0.060034,0,0
###pgibrif###,pgirrif,pgiemif,0.024556,pgiemif,0.024556,0,0
###isyrjet###,issrrtt,isypuet,0.048120,isypuet,0.048120,0,0
###äghsfäl###,äghfflä,äghäeäl,0.049080,äghäeäl,0.049080,0,0
###gojmfvk###,gojrävk,gojntvk,0.014014,gojntvk,0.014014,0,0
###ufviytn###,ufvtntn,ufvmntn,0.406394,ufvmntn,0.406394,0,0
###hfnpims###,hfpimis,hupklnm,0.003778,hfnutms,0.002797,0,0
###dydaiko###,dhdiiko,dydäjko,0.067276,dydäjko,0.067276,0,0
###etflsjr###,etflvsr,etfdajr,0.021166,etfdajr,0.021166,0,0
###jalgkse###,jalgkse,jalädse,0.042129,jalädse,0.042129,0,0
###gedkouh###,grduouh,ogepokä,0.005452,gedjbuh,0.003679,0,0
###hvblkpp###,hpllkpp,hvbjtpp,0.020134,hvbjtpp,0.020134,0,0
###yämpöeä###,yemppöä,pkmppöä,0.101941,yämoteä,0.016772,0,0
###nkkvjhä###,nknvjnä,jrnjhns,0.011281,nkksohä,0.001587,0,0
###khsälyv###,kshhsvv,khspdyv,0.004855,khspdyv,0.004855,0,0
###ftiäpmd###,ftpipmd,ftigimd,0.047925,ftigimd,0.047925,0,0
###ymlirlä###,ymlyriä,ymlsblä,0.253703,ymlsblä,0.253703,0,0
###aljdeab###,aladlab,aljögab,0.016500,aljögab,0.016500,0,0
###kyhrglf###,yyhrglr,gyrrfuv,0.003854,kyhmklf,0.003015,0,0
###äylgifä###,äölyifä,ägieidä,0.020793,äylrpfä,0.014097,0,0
###lgktivv###,lgtiivv,lgkdsvv,0.023401,lgkdsvv,0.023401,0,0
###vuhjmoe###,vhujhoe,mpuuhbe,0.010701,vuhäyoe,0.007466,0,0
###tnhemhs###,hnhehls,phrhhds,0.011029,tnhgohs,0.002249,0,0
###tyunösp###,tyuunsp,tyuvbsp,0.009421,tyuvbsp,0.009421,0,0
###lfänptv###,lfäfptv,lfäjitv,0.086177,lfäjitv,0.086177,0,0
###fbleiän###,fblliän,fblthän,0.030162,fblthän,0.030162,0,0
###gtapdii###,gaapdii,gtaläii,0.103396,gtaläii,0.103396,0,0
###eäivygf###,eähvggf,eäipsgf,0.043095,eäipsgf,0.043095,0,0
###smvötym###,sssygtm,spmlätm,0.008039,smvhnym,0.003249,0,0
###khräovb###,kräänbb,koäögbb,0.012710,khrtyvb,0.010389,0,0
###ufähhlj###,ufähhlj,ufänelj,0.054188,ufänelj,0.054188,0,0
###fämobdm###,fomdbdm,fämdedm,0.170717,fämdedm,0.170717,0,0
###äämsdgy###,äämddgy,äämfegy,0.135627,äämfegy,0.135627,0,0
###vpvttoj###,vpvpjoj,vpvraoj,0.184505,vpvraoj,0.184505,0,0
###mrnuept###,mrnutpt,mrnrtpt,0.198446,mrnrtpt,0.198446,0,0
###phkimrl###,phptmml,päpyiul,0.009059,phkodrl,0.004587,0,0
###tövakär###,tövakär,töveyär,0.093121,töveyär,0.093121,0,0
###pidmhns###,ppdihns,pidikns,0.328556,pidikns,0.328556,0,0
###fpregfo###,fprogfo,fprkyfo,0.004755,fprkyfo,0.004755,0,0
###aoheilg###,aoooieg,ekghiey,0.004484,aohgälg,0.000502,0,0
###sysmafo###,ssmmsfo,sysgäfo,0.019356,sysgäfo,0.019356,0,0
###onlielm###,onlnlim,onlpblm,0.025780,onlpblm,0.025780,0,0
###äuvydvi###,äuävivi,äupynmi,0.008459,äuvpsvi,0.003140,0,0
###tlhkuiä###,tlhkuiu,slmknio,0.007677,tlhyoiä,0.005896,0,0
###lrtimbb###,lrmimib,lfuivib,0.043335,lrtyabb,0.013487,0,0
###mnäuoma###,mmäuoöm,mnähgma,0.010498,mnähgma,0.010498,0,0
###lyupfdä###,lyypffä,lyuvndä,0.017425,lyuvndä,0.017425,0,0
###skgebäp###,skgkeäp,skgisäp,0.130318,skgisäp,0.130318,0,0
###nenisbd###,nedinbd,nbdtpvd,0.009680,nendrbd,0.004125,0,0
###rpmkgäm###,rpmkggm,rhuyigm,0.010536,rpmönäm,0.005092,0,0
###ykästny###,ykästyy,muobtyy,0.004335,ykävkny,0.002430,0,0
###evegfyi###,evfgfyi,evehäyi,0.019364,evehäyi,0.019364,0,0
###synmjpt###,synjjpt,synnnpt,0.112854,synnnpt,0.112854,1,0
###fkrbotk###,fkobvtk,fkrsgtk,0.011789,fkrsgtk,0.011789,0,0
###bvöilpg###,bvöllpg,bvöoupg,0.216631,bvöoupg,0.216631,0,0
###jinpytv###,jtnpytv,jinndtv,0.048644,jinndtv,0.048644,0,0
###ilrhöof###,ilrlrof,ilrmäof,0.045207,ilrmäof,0.045207,0,0
###klusefv###,klusffv,klugkfv,0.119335,klugkfv,0.119335,0,0
###yuknbaö###,ykukabö,däukabj,0.039947,yuköhaö,0.000150,0,0
###bpyalmd###,bplylmd,bmlyljä,0.021224,bpyudmd,0.010431,0,0
###sfoeäui###,stooäuu,sfodgui,0.010972,sfodgui,0.010972,0,0
###fplijrk###,fplijkj,rfpujkd,0.006430,fplbprk,0.001758,0,0
###enudkys###,ynudkys,kmnänys,0.006982,enuiiys,0.003998,1,0
###rdyharu###,rdyhaau,rdylgru,0.038834,rdylgru,0.038834,0,0
###boriakp###,booiakp,borfykp,0.052915,borfykp,0.052915,0,0
###shdyeku###,shdydku,shdmhku,0.129095,shdmhku,0.129095,0,0
###httobkp###,httkbkp,httkukp,0.283648,httkukp,0.283648,0,0
###hbmjgöy###,hmmögjy,jndngjy,0.006016,hbmhnöy,0.001729,0,0
###eälfatj###,eälfftj,eäläitj,0.029755,eäläitj,0.029755,0,0
###gkkeasj###,gkkkasj,gkkfdsj,0.021987,gkkfdsj,0.021987,0,0
###msfargm###,msmargm,msfufgm,0.117962,msfufgm,0.117962,0,0
###vmipson###,vpmpson,vpvraoj,0.033551,vmiiron,0.005449,0,0
###dkdgpfd###,dkggpfd,fktdgfn,0.019195,dkdkäfd,0.015007,0,0
###tdgkynb###,tygykbb,tiupkob,0.012552,tdgujnb,0.001024,0,0
###yiabgth###,yiabtth,yiaadth,0.276264,yiaadth,0.276264,0,0
###pdkjtmu###,pdkätmu,pdkummu,0.131759,pdkummu,0.131759,0,0
###lkbadjö###,lkbadjö,lkblijö,0.088197,lkblijö,0.088197,0,0
###getmoff###,gmttoof,bmftemd,0.015432,getsfff,0.009403,0,0
###vnrsfjp###,vnrsrjp,vnrgkjp,0.208995,vnrgkjp,0.208995,0,0
###rdohkrg###,rrdhkrg,rdobfrg,0.026315,rdobfrg,0.026315,0,0
###lndykeg###,lnnykeg,lndrteg,0.004380,lndrteg,0.004380,0,0
###öypiiau###,öypppau,öypsoau,0.073002,öypsoau,0.073002,0,0
###ryhltjm###,rytltjm,ryhssjm,0.021669,ryhssjm,0.021669,1,0
###apsmdöp###,apmmdöp,apsjyöp,0.165612,apsjyöp,0.165612,0,0
###ljkvpme###,lkkköme,ljkaime,0.017246,ljkaime,0.017246,0,0
###junväbm###,juvvomm,junepbm,0.014216,junepbm,0.014216,0,0
###lppstio###,lppisio,fupiato,0.010686,lppobio,0.003060,0,0
###iekövdr###,iekkvgr,iekmsdr,0.055973,iekmsdr,0.055973,0,0
###vgmfpgh###,vgmpplh,vgmmtgh,0.236067,vgmmtgh,0.236067,0,0
###efjoyra###,eyjyyrr,äyjtyng,0.025801,efjrnra,0.004384,0,0
###tängkvh###,tängkkh,tänörvh,0.015778,tänörvh,0.015778,0,0
###frejjie###,fjejjie,frefeie,0.074003,frefeie,0.074003,0,0
###vursemt###,vursstt,vurljmt,0.009962,vurljmt,0.009962,0,0
###kpämoty###,kpämmty,kpäfnty,0.168655,kpäfnty,0.168655,0,0
###gkoeätp###,gkogepp,gkoantp,0.038631,gkoantp,0.038631,0,0
###bevrkgh###,bergkhh,vnrgkjp,0.011922,bevftgh,0.000140,0,0
###dmeyidg###,deeyegg,deimhrh,0.014275,dmehodg,0.003456,0,0
###udstepm###,udtepem,uvteogd,0.005842,udsylpm,0.001308,0,0
###hdprfhi###,hdprpih,hdläpiu,0.016073,hdpdbhi,0.008968,0,0
###umgävhe###,umäävhe,uyvmfje,0.012397,umgrehe,0.006196,0,0
###jyfvhgr###,jvvfhar,jyfmggr,0.004591,jyfmggr,0.004591,0,0
###tpmodsä###,tpmoäsä,trvpäbä,0.011622,tpmevsä,0.008661,0,0
###uvtyngd###,uvtyggd,uvteogd,0.058275,uvteogd,0.058275,0,0
###ryslnyp###,rysnnyp,rysäkyp,0.028065,rysäkyp,0.028065,0,0
###eylhpug###,eylygpg,eylfdug,0.164175,eylfdug,0.164175,0,0
###imrööol###,imrörol,imrlnol,0.104653,imrlnol,0.104653,0,0
###slähböd###,sbälhöb,nyäknöb,0.025818,släntöd,0.017565,0,0
###lrgttgr###,lrtttgr,lrgvjgr,0.040362,lrgvjgr,0.040362,0,0
###jpäbdrm###,jpärdrd,jpäpärm,0.031612,jpäpärm,0.031612,0,0
###rpjhknm###,rpjhknm,rpjrlnm,0.025796,rpjrlnm,0.025796,0,0
###tavoptn###,tovoptn,tvvmplk,0.027662,tavnetn,0.015918,0,0
###fnijhsu###,nnhjhhu,fnipfsu,0.005974,fnipfsu,0.005974,0,0
###tnadmku###,ynaakkf,bnäaekf,0.047754,tnaoiku,0.019269,0,0
###uemfphu###,uemfphu,uemäohu,0.105364,uemäohu,0.105364,0,0
###ihepökr###,ihhpökr,nhhfärr,0.020468,ihemukr,0.016371,0,0
###orjhdta###,orjhata,grjdaaf,0.029404,orjnmta,0.003664,0,0
###fknpafs###,fknkafs,fknbbfs,0.080739,fknbbfs,0.080739,1,0
###ouvgörr###,ouvlvrr,ouvhsrr,0.101936,ouvhsrr,0.101936,0,0
###ftänohg###,ftnäohg,ftäylhg,0.016461,ftäylhg,0.016461,0,0
###dyfjvöi###,dyfjvöi,dyfssöi,0.026644,dyfssöi,0.026644,1,0
###häorlty###,hyoältt,otomäyt,0.034112,häosgty,0.002498,0,0
###veädylh###,keädyvh,krädggh,0.026949,veäeplh,0.026103,0,0
###öljmnkö###,öjjjekö,öljdhkö,0.035928,öljdhkö,0.035928,0,0
###uärlomn###,uärlmnm,uärmvuö,0.013199,uärbnmn,0.003723,0,0
###dvblgäm###,dvblgäm,dvbvpäm,0.207167,dvbvpäm,0.207167,0,0
###eujyivn###,eujjivn,eujptvn,0.073616,eujptvn,0.073616,0,0
###dfbstri###,dftstri,dfbödri,0.048106,dfbödri,0.048106,0,0
###fkrhelp###,fkhhelp,fkrydlp,0.019727,fkrydlp,0.019727,0,0
###äarfjmö###,ärämjmö,äarmymö,0.017380,äarmymö,0.017380,0,0
###vfhiudg###,vfhdudg,vfhspdg,0.145349,vfhspdg,0.145349,0,0
###hlfonuk###,hlfouuk,hlfkiuk,0.089253,hlfkiuk,0.089253,0,0
###jerlguy###,jeluguy,jmsudry,0.014022,jerhsuy,0.007554,0,0
###utfaljs###,utflljs,utfkvjs,0.023345,utfkvjs,0.023345,0,0
###yghpijm###,yhypijm,yghlojm,0.055139,yghlojm,0.055139,0,0
###ovlahfl###,ovhahfl,ovlevfl,0.049678,ovlevfl,0.049678,0,0
###hgjtudl###,hgjjudl,hgjlädl,0.137423,hgjlädl,0.137423,0,0
###yirtvea###,yyiviea,yirlfea,0.259458,yirlfea,0.259458,0,0
###soferji###,soforei,söhorbb,0.015885,sofvhji,0.006217,0,0
###lkpvvpe###,lkvpppe,lkpätpe,0.014985,lkpätpe,0.014985,0,0
###dtplfys###,dtpyfys,dtpyeys,0.124823,dtpyeys,0.124823,0,0
###jygoepb###,jygbepb,jygsipb,0.100075,jygsipb,0.100075,0,0
###ayböher###,aybbher,aybpoer,0.124230,aybpoer,0.124230,0,0
###kväliju###,vlvliju,fleöäju,0.015366,kväukju,0.002891,0,0
