input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
####oiie#####,ooioide,origine,0.003763,origine,0.003763,0,0
####gadr#####,grggaar,grogner,0.010070,grandir,0.001148,0,0
####casn#####,cassann,cassant,0.088713,chanson,0.000020,0,0
####iqit#####,iiqiiai,inquiet,0.013769,inquiet,0.013769,0,0
####clue#####,clulelu,coulant,0.293843,cellule,0.003310,0,0
####érue#####,ééureux,écuelle,0.007205,épreuve,0.000031,0,0
####jsie#####,jycsite,jésuite,0.017360,justice,0.011679,0,0
####dmie#####,dodride,dresser,0.010849,domaine,0.001106,0,0
####vcie#####,vicvice,voilier,0.006761,victime,0.005123,0,0
####pine#####,pinpiin,pompier,0.018329,poignée,0.000509,0,0
####opsr#####,ooorsès,aborder,0.002021,opposer,0.000229,0,0
####atse#####,asseate,assorti,0.001147,artiste,0.000120,0,0
####éenl#####,égeeell,élément,0.007909,éternel,0.001422,0,0
####cahr#####,charhar,clocher,0.061944,cracher,0.018425,0,0
####amie#####,aamaiüe,semaine,0.016557,armoire,0.000507,0,0
####etêe#####,exteête,mouette,0.012891,extrême,0.001607,0,0
####faie#####,fairare,flirter,0.009944,fragile,0.000067,0,0
####aeir#####,ageriir,aigreur,0.007918,atelier,0.000327,0,0
####pite#####,pipetif,palette,0.045948,peintre,0.009183,0,0
####prir#####,prêprio,pourrir,0.140093,portier,0.000020,0,0
####eflr#####,flereel,pluriel,0.003097,enfiler,0.000004,0,0
####dzie#####,ddzdôde,douille,0.008672,dizaine,0.001013,0,0
####oiin#####,ooirioi,frichti,0.012502,opinion,0.001141,0,0
####frex#####,frûffrx,fanfare,0.036849,furieux,0.003579,0,0
####eecr#####,exceeer,encrier,0.002196,exercer,0.000369,0,0
####cmlt#####,clnfeat,clément,0.016699,complet,0.000039,0,0
####carn#####,caccann,cerceau,0.032555,chagrin,0.000032,0,0
####rset#####,wesrert,aborder,0.001471,respect,0.000073,0,0
####rvèe#####,rêvèère,compère,0.006869,rivière,0.006087,0,0
####atme#####,aaaawte,zézette,0.000345,automne,0.000069,0,0
####filr#####,fifrfir,faillir,0.071752,faillir,0.071752,0,0
####prat#####,prataat,portant,0.012979,parfait,0.004133,0,0
####besr#####,besrber,barreau,0.027486,blesser,0.002067,0,0
####jilr#####,jljlier,jaillir,0.037920,jaillir,0.037920,0,0
####pint#####,pinptnt,pimpant,0.015711,poignet,0.002456,0,0
####sinr#####,sissiin,parrain,0.004021,soigner,0.000002,0,0
####msae#####,mammeae,marmite,0.011079,message,0.002310,0,0
####cifr#####,cicrcir,avertir,0.002940,coiffer,0.000016,0,0
####mlir#####,miiliir,moulure,0.003969,millier,0.001545,0,0
####mrce#####,mrcrrce,microbe,0.006205,miracle,0.000151,0,0
####proe#####,poêprro,proprio,0.087830,période,0.000074,0,0
####creu#####,cruceru,cerceau,0.089083,carreau,0.000381,0,0
####vilr#####,vivriil,vitrail,0.136633,veiller,0.001273,0,0
####pace#####,pappace,peupler,0.009829,planche,0.000102,0,0
####binr#####,bibrbon,bourbon,0.310191,baigner,0.001199,0,0
####rfie#####,fririve,orifice,0.002064,refaire,0.000007,0,0
####scus#####,ccusers,amusant,0.013342,secours,0.002498,0,0
####rger#####,zrôreer,aborder,0.002656,rigueur,0.000019,0,0
####dcie#####,dicdice,déduire,0.006838,décrire,0.001076,0,0
####sflr#####,slésfèl,pluriel,0.001448,siffler,0.000573,0,0
####dmne#####,dênmône,dormant,0.019070,demande,0.000371,0,0
####acsr#####,aarrars,décrire,0.005592,accuser,0.000030,0,0
####afex#####,afaraax,affreux,0.027871,affreux,0.027871,0,0
####eprr#####,zepreer,terreur,0.005214,emparer,0.000018,0,0
####hutr#####,huurtrt,heurter,0.074646,heurter,0.074646,0,0
####cilu#####,cicceil,circuit,0.031783,caillou,0.000202,0,0
####aege#####,aggeage,engager,0.035143,aveugle,0.000025,0,0
####gatr#####,glggtao,galette,0.046137,gratter,0.003781,0,0
####pitr#####,piprtêt,pupitre,0.025035,pointer,0.001125,0,0
####epsr#####,ppprees,aborder,0.003118,exposer,0.000029,0,0
####aetr#####,ajtrter,alerter,0.065380,avertir,0.002081,0,0
####dvrr#####,drvrérr,daigner,0.005445,dévorer,0.000060,0,0
####daeu#####,dadadau,drapeau,0.050755,drapeau,0.050755,0,0
####etmr#####,emtreer,aborder,0.002747,estimer,0.000022,0,0
####tilr#####,tiirtal,tilleul,0.060576,tailler,0.006293,0,0
####ditr#####,diirtir,dompter,0.024634,drifter,0.021604,0,0
####blyr#####,byûyyer,blinder,0.040208,balayer,0.000740,0,0
####lnae#####,laaleau,loucher,0.004130,langage,0.000205,0,0
####clte#####,clcelle,ceindre,0.011465,culotte,0.000353,0,0
####ovae#####,ofvaeae,ouvrage,0.012071,ouvrage,0.012071,0,0
####cnrl#####,clûceèl,cerceau,0.031685,central,0.002448,0,0
####caur#####,cauraru,courant,0.044927,craquer,0.000007,0,0
####buut#####,buutuut,bouquet,0.039197,bouquet,0.039197,0,0
####atqe#####,qaaaqee,baraque,0.021751,attaque,0.014431,0,0
####dlct#####,dlccôtt,cligner,0.013199,délicat,0.000395,0,0
####snir#####,shisaos,spirale,0.027416,sentier,0.000064,0,0
####cbnt#####,conchnt,concret,0.024547,cabinet,0.000228,0,0
####rpie#####,rêpppre,pourpre,0.002724,reprise,0.000755,0,0
####bûat#####,blataôt,blafard,0.009134,brûlant,0.002031,0,0
####otbe#####,oobobte,octobre,0.025958,octobre,0.025958,0,0
####caue#####,cauceru,taureau,0.019812,chacune,0.000044,0,0
####qels#####,qeelqls,quelles,0.032476,quelles,0.032476,0,0
####fnôe#####,fenfône,feindre,0.011653,fantôme,0.002859,0,0
####vlus#####,vluvurs,veuvage,0.267716,velours,0.019648,0,0
####nrex#####,nnnnerx,concert,0.002354,nerveux,0.000102,0,0
####iain#####,ininiai,initial,0.045131,italien,0.000289,0,0
####suir#####,suisiir,exister,0.007668,soulier,0.000012,0,0
####buqe#####,buuqque,brusque,0.112803,brusque,0.112803,0,0
####aasr#####,asrraar,aigreur,0.011845,apaiser,0.000164,0,0
####mdre#####,mermrre,murmure,0.503698,moderne,0.000046,0,0
####frue#####,fuuffre,frusque,0.087653,formule,0.000302,0,0
####paad#####,paupaad,pimpant,0.006008,placard,0.000473,0,0
####bgoe#####,boogege,buvette,0.007739,bagnole,0.000418,0,0
####caae#####,caaaeae,carreau,0.006808,cravate,0.000239,0,0
####mtne#####,mommêne,marmite,0.033277,matinée,0.000216,0,0
####mcat#####,mammeat,adéquat,0.002250,méchant,0.000130,0,0
####vtie#####,viivire,voilier,0.038448,vitrine,0.002969,0,0
####pbir#####,poêriro,barreau,0.032131,publier,0.001765,0,0
####rglr#####,grêrwèl,douleur,0.001916,rigoler,0.000012,0,0
####clbe#####,clceble,cligner,0.028465,célèbre,0.000445,0,0
####éiet#####,égiéiet,élément,0.004708,évident,0.000852,0,0
####mulé#####,mélmuaé,mélangé,0.017700,mouillé,0.014233,0,0
####ogel#####,ooooggl,opposer,0.002293,orgueil,0.000994,0,0
####aodr#####,adorarr,aigreur,0.016811,aborder,0.001994,0,0
####rpir#####,prprpro,caprice,0.008595,replier,0.000154,0,0
####cife#####,cicrcif,cinoche,0.007209,chiffre,0.000136,0,0
####éusr#####,énuruur,éberlué,0.007740,épuiser,0.000013,0,0
####bufr#####,brurbur,barreau,0.029410,bouffer,0.000285,0,0
####crse#####,crssure,cassure,0.275107,caresse,0.000160,0,0
####dsrt#####,drrsrrt,dessert,0.077129,discret,0.000449,0,0
####fmnn#####,fanfônn,fanfare,0.084752,féminin,0.001408,0,0
####dgié#####,dégdiré,destiné,0.006336,dignité,0.001686,0,0
####jide#####,jijride,déjouer,0.013289,joindre,0.005090,0,0
####dflr#####,dlêrôyd,drifter,0.074822,défiler,0.000060,0,0
####psat#####,ppppaat,pimpant,0.015106,passant,0.001048,0,0
####éhne#####,héhehhé,haleine,0.026817,échange,0.000525,0,0
####edri#####,dedredi,endormi,0.003067,endormi,0.003067,0,0
####dfie#####,deidiie,drifter,0.017388,défaire,0.000314,0,0
####glre#####,glôgglo,geôlier,0.650160,galerie,0.000128,0,0
####tepr#####,tôtreer,torpeur,0.015747,tremper,0.000725,0,0
####grin#####,grigain,gourdin,0.019620,gardien,0.006819,0,0
####lasn#####,laallan,italien,0.002305,liaison,0.000166,0,0
####éhle#####,héheell,heureux,0.003719,échelle,0.000340,0,0
####mdse#####,mesmôds,dormeur,0.009162,modeste,0.000134,0,0
####ftgé#####,fâgtfté,fortuné,0.014578,fatigué,0.004839,0,0
####mrue#####,muurure,murmure,0.157440,murmure,0.157440,0,0
####giae#####,gigaiae,gigoter,0.093787,grimace,0.001838,0,0
####gonr#####,gonggor,vengeur,0.003782,grogner,0.001063,0,0
