input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###pleuerr###,pleueer,pleurer,0.239330,pleurer,0.239330,0,0
###bonhuer###,bonheer,bonheur,0.038196,bonheur,0.038196,0,0
###suffrie###,suffrie,suffire,0.196694,suffire,0.196694,0,0
###manirèe###,manirre,manière,0.802126,manière,0.802126,0,0
###pencehr###,pencher,pencher,0.966653,pencher,0.966653,0,1
###passgae###,passage,passage,0.927050,passage,0.927050,0,1
###refuesr###,refueer,refuser,0.041732,refuser,0.041732,0,0
###acheetr###,acheeer,acheter,0.198367,acheter,0.198367,0,0
###exisetr###,exivter,exister,0.104048,exister,0.104048,0,0
###villgae###,village,village,0.574901,village,0.574901,0,0
###reteinr###,rettier,rentier,0.090630,retenir,0.001262,0,0
###servcie###,servcce,service,0.094558,service,0.094558,0,0
###présnet###,présnnt,présent,0.090150,présent,0.090150,0,0
###feuille###,feuille,feuille,0.966194,feuille,0.966194,1,1
###endriot###,endriit,endroit,0.574459,endroit,0.574459,0,0
###cuisnie###,cuisnie,cuisine,0.005780,cuisine,0.005780,0,0
###espéerr###,espééer,espérer,0.744291,espérer,0.744291,0,0
###choiisr###,choiior,choquer,0.130244,choisir,0.091318,0,0
###couvirr###,couvier,convier,0.088565,couvrir,0.001861,0,0
###puisuqe###,pussque,puisque,0.033696,puisque,0.033696,0,0
###rapprot###,rapprpt,rapport,0.348270,rapport,0.348270,0,0
###moinrde###,moinrde,moindre,0.056738,moindre,0.056738,0,0
###exemlpe###,exelpme,exemple,0.148465,exemple,0.148465,0,0
###assuerr###,assueer,assurer,0.059099,assurer,0.059099,0,0
###appueyr###,appueur,appuyer,0.049253,appuyer,0.049253,0,0
###chanetr###,chanter,chanter,0.157194,chanter,0.157194,0,0
###releevr###,releeer,relever,0.160787,relever,0.160787,0,0
###traîenr###,traneer,traîner,0.037923,traîner,0.037923,0,0
###hésietr###,hésirer,hésiter,0.328054,hésiter,0.328054,0,0
###charegr###,chareer,charger,0.051122,charger,0.051122,0,0
###réusisr###,réusser,réussir,0.793938,réussir,0.793938,0,0
###secodne###,secodne,seconde,0.032650,seconde,0.032650,0,0
###étonenr###,étonner,étonner,0.968030,étonner,0.968030,0,1
###secoeur###,secoeur,secteur,0.285423,secouer,0.047871,0,0
###alluemr###,allleur,allumer,0.080749,allumer,0.080749,0,0
###chaluer###,chaluer,chaleur,0.067370,chaleur,0.067370,0,0
###baisesr###,baisser,baisser,0.648697,baisser,0.648697,0,0
###sommiel###,sommiel,sommier,0.716825,sommeil,0.182956,0,0
###musiuqe###,musique,musique,0.320507,musique,0.320507,0,0
###habietr###,habheer,habiter,0.290391,habiter,0.290391,0,0
###devienr###,devieer,deviser,0.050884,deviner,0.042116,0,0
###étenrde###,étenrde,écharde,0.018566,étendre,0.016481,0,0
###mémorie###,mémorie,mémoire,0.213811,mémoire,0.213811,0,0
###sépaerr###,sépaker,séparer,0.700876,séparer,0.700876,0,0
###rameenr###,ramener,ramener,0.299631,ramener,0.299631,0,0
###ignoerr###,ignnter,ignorer,0.320748,ignorer,0.320748,0,0
###combein###,combein,combien,0.279599,combien,0.279599,0,0
###obliegr###,oblgger,obliger,0.064663,obliger,0.064663,0,0
###immesne###,immense,immense,0.661420,immense,0.661420,0,0
###profnod###,profood,profond,0.939448,profond,0.939448,0,1
###emmeenr###,emmener,emmener,0.632879,emmener,0.632879,0,0
###coulior###,coulior,couloir,0.270864,couloir,0.270864,0,0
###enfacne###,enfacne,enfance,0.029823,enfance,0.029823,0,0
###étragne###,étragne,étrange,0.231137,étrange,0.231137,0,0
###marqeur###,marqeur,marquer,0.079264,marquer,0.079264,0,0
###éclaetr###,éclater,éclater,0.576931,éclater,0.576931,0,0
###souflfe###,souflle,souffle,0.354394,souffle,0.354394,0,0
###réposne###,réposne,réponse,0.039028,réponse,0.039028,0,0
###dresesr###,dreseer,dresser,0.479076,dresser,0.479076,0,0
###morcaeu###,morcuau,morceau,0.438324,morceau,0.438324,0,0
###risqeur###,risieur,risquer,0.009010,risquer,0.009010,0,0
###retierr###,retieer,retirer,0.326564,retirer,0.326564,0,0
###libetré###,lilétré,ligoter,0.014372,liberté,0.002567,0,0
###honnuer###,honnuer,honneur,0.256854,honneur,0.256854,0,0
###intéêrt###,intééêt,intérêt,0.934250,intérêt,0.934250,0,1
###tromepr###,tromeer,tromper,0.189422,tromper,0.189422,0,0
###diriegr###,dirdeer,diriger,0.032008,diriger,0.032008,0,0
###arrirèe###,arririe,arrière,0.331660,arrière,0.331660,0,0
###engaegr###,engager,engager,0.245977,engager,0.245977,0,0
###malhuer###,malhuer,malheur,0.012656,malheur,0.012656,0,0
###écaretr###,écarter,écarter,0.839918,écarter,0.839918,0,0
###douluer###,douluer,douleur,0.065562,douleur,0.065562,0,0
###chemsie###,chemsie,chemise,0.069831,chemise,0.069831,0,0
###écraesr###,écraser,écraser,0.535380,écraser,0.535380,0,0
###tablaeu###,tablqau,tableau,0.873598,tableau,0.873598,0,0
###chapaeu###,chapeau,chapeau,0.958062,chapeau,0.958062,0,1
###passoin###,passoin,passion,0.586904,passion,0.586904,0,0
###doctuer###,doctuer,docteur,0.365174,docteur,0.365174,0,0
###contnet###,contnnt,content,0.101204,content,0.101204,0,0
###capalbe###,capabbe,capable,0.213430,capable,0.213430,0,0
###plonegr###,ploneer,plonger,0.309725,plonger,0.309725,0,0
###branhce###,branhhe,branche,0.637040,branche,0.637040,0,0
###machnie###,machnie,machine,0.258159,machine,0.258159,0,0
###consiel###,consiel,conseil,0.143036,conseil,0.143036,0,0
###repoesr###,repoeer,reposer,0.279805,reposer,0.279805,0,0
###réaltié###,réllaié,réalité,0.056698,réalité,0.056698,0,0
###vacacne###,vacanne,varenne,0.025276,vacance,0.015144,0,0
###invietr###,invveer,initier,0.005933,inviter,0.003434,0,0
###acheevr###,acheher,acheter,0.192941,achever,0.100566,0,0
###rempilr###,rempier,remplir,0.017577,remplir,0.017577,0,0
###brilelr###,briller,briller,0.886720,briller,0.886720,0,0
###obteinr###,obttier,portier,0.005255,obtenir,0.000364,0,0
###peinrde###,peinrde,peindre,0.054753,peindre,0.054753,0,0
###arriéve###,arrivée,arrivée,0.470517,arrivée,0.470517,0,0
###cournat###,courant,courant,0.809322,courant,0.809322,0,0
###anglias###,anglias,anglais,0.138859,anglais,0.138859,0,0
###enleevr###,eneever,enlever,0.027275,enlever,0.027275,0,0
###marigae###,marigge,mariage,0.782547,mariage,0.782547,0,0
###impoesr###,imposer,imposer,0.492390,imposer,0.492390,0,0
###hautuer###,hautuer,hauteur,0.183398,hauteur,0.183398,0,0
###prévior###,prévior,prévoir,0.259664,prévoir,0.259664,0,0
###croiesr###,croieer,croiser,0.104493,croiser,0.104493,0,0
###absecne###,absecne,absence,0.067247,absence,0.067247,0,0
###planetr###,planter,planter,0.792968,planter,0.792968,0,0
###natuerl###,natueel,naturel,0.223717,naturel,0.223717,0,0
###médeicn###,médcicn,méditer,0.018587,médecin,0.001628,0,0
###attierr###,attieer,attirer,0.268137,attirer,0.268137,0,0
###lunette###,lunette,lunette,0.969998,lunette,0.969998,1,1
###volotné###,volotné,voleter,0.158164,volonté,0.135886,0,0
###terrian###,terrian,terrier,0.408509,terrain,0.232546,0,0
###claqeur###,claqeur,clameur,0.067606,claquer,0.009444,0,0
###châtaeu###,châttau,château,0.819635,château,0.819635,0,0
###évoqeur###,évoqeur,éboueur,0.085327,évoquer,0.071277,0,0
###hausesr###,hausser,hausser,0.884104,hausser,0.884104,0,0
###presesr###,preseer,presser,0.433393,presser,0.433393,0,0
###courgae###,courage,courage,0.252475,courage,0.252475,0,0
###effaecr###,effarer,effacer,0.418378,effacer,0.418378,0,0
###inutlie###,intllie,inclure,0.006439,inutile,0.001319,0,0
###doucuer###,doucuer,douceur,0.028368,douceur,0.028368,0,0
###traietr###,traveer,traquer,0.014979,traiter,0.011154,0,0
###confeir###,confeir,confier,0.115377,confier,0.115377,0,0
###fatiuge###,fatiige,famille,0.009445,fatigue,0.007118,0,0
###horruer###,horruer,horreur,0.509443,horreur,0.509443,0,0
###recuelr###,recueer,reculer,0.229554,reculer,0.229554,0,0
###admierr###,admider,admirer,0.456937,admirer,0.456937,0,0
###théârte###,théârte,théorie,0.303789,théâtre,0.226633,0,0
###mantaeu###,mantuau,manteau,0.865312,manteau,0.865312,0,0
###chasesr###,chasser,chasser,0.760180,chasser,0.760180,0,0
###curiuex###,curiiex,curieux,0.663266,curieux,0.663266,0,0
###horiozn###,horizon,horizon,0.870724,horizon,0.870724,0,0
###sériuex###,sérieux,sérieux,0.801112,sérieux,0.801112,0,0
###magaisn###,magaiin,magasin,0.092999,magasin,0.092999,0,0
###contcat###,conttat,constat,0.649186,contact,0.001257,0,0
###nourirr###,nourirr,nourrir,0.093036,nourrir,0.093036,0,0
###creuesr###,creueer,creuser,0.048273,creuser,0.048273,0,0
###paysgae###,paysage,paysage,0.792868,paysage,0.792868,0,0
###attetne###,attenne,atteint,0.046851,attente,0.037879,0,0
###flotetr###,flotetr,flotter,0.500110,flotter,0.500110,0,0
###élémnet###,élémnnt,élément,0.408004,élément,0.408004,0,0
###dépoesr###,déposer,déposer,0.775712,déposer,0.775712,0,0
###socitéé###,socitté,société,0.358285,société,0.358285,0,0
###désierr###,désieer,désirer,0.322163,désirer,0.322163,0,0
###excuesr###,excueer,excuser,0.685018,excuser,0.685018,0,0
###inconnu###,inconnu,inconnu,0.978235,inconnu,0.978235,1,1
###entednu###,enteudu,entendu,0.503720,entendu,0.503720,0,0
###malaide###,malaide,malaise,0.324922,maladie,0.010224,0,0
###révéelr###,révéler,révéler,0.396112,révéler,0.396112,0,0
###émotoin###,émotton,émotion,0.672512,émotion,0.672512,0,0
###épouesr###,épouser,épouser,0.727536,épouser,0.727536,0,0
###ennueyr###,ennueer,ennuyer,0.242295,ennuyer,0.242295,0,0
###qualtié###,qualiié,qualité,0.538254,qualité,0.538254,0,0
###matirèe###,matirre,matière,0.659291,matière,0.659291,0,0
###univres###,univrrs,univers,0.695907,univers,0.695907,0,0
###dégaegr###,dégager,dégager,0.640777,dégager,0.640777,0,0
###vitesse###,vitesse,vitesse,0.971579,vitesse,0.971579,1,1
###étabilr###,étabier,étudier,0.020617,établir,0.009450,0,0
###envaihr###,envahir,envahir,0.969824,envahir,0.969824,0,1
###figuerr###,figrger,figurer,0.070299,figurer,0.070299,0,0
###surfcae###,surface,surface,0.174457,surface,0.174457,0,0
###fourinr###,fourier,fourrer,0.081407,fournir,0.076500,0,0
###costmue###,costmue,costume,0.420906,costume,0.420906,0,0
###collnie###,collnie,colonie,0.405120,colline,0.040231,0,0
###essueyr###,essuyur,essuyer,0.367785,essuyer,0.367785,0,0
###hôpiatl###,hôppral,hôpital,0.230773,hôpital,0.230773,0,0
###sauvgae###,sauaage,sauvage,0.361004,sauvage,0.361004,0,0
###lectrue###,lectrue,lecteur,0.119796,lecture,0.115044,0,0
###mérietr###,mérieer,mériter,0.110972,mériter,0.110972,0,0
###plataeu###,plateau,plateau,0.828555,plateau,0.828555,0,0
###poisosn###,poisoon,poisson,0.385825,poisson,0.385825,0,0
###cadarve###,cadarve,cadavre,0.156986,cadavre,0.156986,0,0
###milloin###,milloon,million,0.841171,million,0.841171,0,0
###coutaeu###,couseau,couteau,0.268256,couteau,0.268256,0,0
###craitne###,crainne,crainte,0.004519,crainte,0.004519,0,0
###menaecr###,menaner,menacer,0.276817,menacer,0.276817,0,0
###prouevr###,prouver,prouver,0.554100,prouver,0.554100,0,0
###défesne###,défesne,défense,0.225223,défense,0.225223,0,0
###bizarre###,bizarre,bizarre,0.980704,bizarre,0.980704,1,1
###visietr###,visieer,visiter,0.155358,visiter,0.155358,0,0
###bonjuor###,bonjurr,bonjour,0.281191,bonjour,0.281191,0,0
###résevre###,résevre,réserve,0.289145,réserve,0.289145,0,0
###fortnue###,fortnue,fortune,0.054991,fortune,0.054991,0,0
###violnet###,vioilet,violent,0.048674,violent,0.048674,0,0
###ouvreir###,ouvreir,ouvrier,0.147350,ouvrier,0.147350,0,0
###grimepr###,grimper,grimper,0.673947,grimper,0.673947,0,0
###suivnat###,suivaat,suivant,0.449877,suivant,0.449877,0,0
###guetetr###,gueteer,guetter,0.045596,guetter,0.045596,0,0
###mystrèe###,mystrme,mystère,0.584857,mystère,0.584857,0,0
###abatrte###,abbtrte,abattre,0.059610,abattre,0.059610,0,0
###domienr###,dommeer,dominer,0.040768,dominer,0.040768,0,0
###rédurie###,rédurie,réduire,0.170463,réduire,0.170463,0,0
###artilce###,arricce,article,0.035006,article,0.035006,0,0
###plafnod###,plafodd,plafond,0.875780,plafond,0.875780,0,0
###frotetr###,froteer,frotter,0.467931,frotter,0.467931,0,0
###colonne###,colonne,colonne,0.955980,colonne,0.955980,1,1
###adresse###,adresse,adresse,0.971689,adresse,0.971689,1,1
###dosseir###,dosseir,dossier,0.329839,dossier,0.329839,0,0
###libéerr###,libéeer,libérer,0.265760,libérer,0.265760,0,0
###missoin###,missoon,mission,0.365336,mission,0.365336,0,0
###rejeetr###,rejeeer,rejeter,0.591641,rejeter,0.591641,0,0
###souricl###,souricl,sourire,0.252866,sourcil,0.178726,0,0
###gonfelr###,gonfler,gonfler,0.673297,gonfler,0.673297,0,0
###juilelt###,juillet,juillet,0.937096,juillet,0.937096,0,1
###mesuerr###,mesueer,mesurer,0.423606,mesurer,0.423606,0,0
###coloenl###,coloenl,colonel,0.123178,colonel,0.123178,0,0
###systmèe###,système,système,0.982773,système,0.982773,0,1
###orignie###,orignie,origine,0.016750,origine,0.016750,0,0
###granidr###,granhir,grandir,0.374168,grandir,0.374168,0,0
###chanosn###,chançon,chanson,0.418431,chanson,0.418431,0,0
###inqueit###,inqueit,inquiet,0.569710,inquiet,0.569710,0,0
###celllue###,celllue,cellier,0.019647,cellule,0.014427,0,0
###éprevue###,éprevue,épreuve,0.504149,épreuve,0.504149,0,0
###justcie###,justiie,justice,0.417073,justice,0.417073,0,0
###domanie###,domanie,domaine,0.097742,domaine,0.097742,0,0
###victmie###,vitptme,victime,0.013654,victime,0.013654,0,0
###poigéne###,poigene,poignée,0.073544,poignée,0.073544,0,0
###oppoesr###,oppooer,opposer,0.797973,opposer,0.797973,0,0
###artitse###,artisse,artiste,0.070851,artiste,0.070851,0,0
###éterenl###,étereel,éternel,0.448231,éternel,0.448231,0,0
###cracehr###,craceer,cracher,0.789215,cracher,0.789215,0,0
###armorie###,armorie,armoire,0.139060,armoire,0.139060,0,0
###extrmêe###,extrême,extrême,0.689266,extrême,0.689266,0,0
###fraglie###,fraalie,frangin,0.003384,fragile,0.001676,0,0
###ateleir###,ateleir,atelier,0.203849,atelier,0.203849,0,0
###peinrte###,peivrte,peindre,0.034003,peintre,0.012088,0,0
###porteir###,porteir,porteur,0.324501,portier,0.026579,0,0
###enfielr###,enfiler,enfiler,0.156434,enfiler,0.156434,0,0
###dizanie###,dizaaie,dizaine,0.351104,dizaine,0.351104,0,0
###opinoin###,opinoon,opinion,0.942125,opinion,0.942125,0,1
###furiuex###,furieux,furieux,0.955982,furieux,0.955982,0,1
###exerecr###,exereer,exercer,0.134951,exercer,0.134951,0,0
###compelt###,compent,comment,0.064033,complet,0.030452,0,0
###chagirn###,chagien,chagrin,0.107353,chagrin,0.107353,0,0
###respcet###,resécnt,restant,0.130794,respect,0.059017,0,0
###rivirèe###,rivirre,rivière,0.165039,rivière,0.165039,0,0
###autonme###,automme,automne,0.327235,automne,0.327235,0,0
###faililr###,failier,faillir,0.017776,faillir,0.017776,0,0
###parfiat###,parfint,parfait,0.041401,parfait,0.041401,0,0
###blesesr###,bleseer,blesser,0.813167,blesser,0.813167,0,0
###jaililr###,jailler,jaillir,0.100162,jaillir,0.100162,0,0
###poigent###,poigent,poignet,0.332333,poignet,0.332333,0,0
###soigenr###,soigeer,soigner,0.457727,soigner,0.457727,0,0
###messgae###,message,message,0.662754,message,0.662754,0,0
###coifefr###,coiffer,coiffer,0.951488,coiffer,0.951488,0,1
###milleir###,milllir,millier,0.366637,millier,0.366637,0,0
###miralce###,miralce,miracle,0.052888,miracle,0.052888,0,0
###péridoe###,péridde,période,0.127288,période,0.127288,0,0
###carraeu###,carreeu,carreau,0.365414,carreau,0.365414,0,0
###veilelr###,veileer,veiller,0.447171,veiller,0.447171,0,0
###planhce###,planche,planche,0.767374,planche,0.767374,0,0
###baigenr###,baigeer,baigner,0.306203,baigner,0.306203,0,0
###refarie###,refarie,refaire,0.055170,refaire,0.055170,0,0
###secorus###,secorus,secours,0.239596,secours,0.239596,0,0
###riguuer###,riguuer,rigueur,0.147422,rigueur,0.147422,0,0
###décrrie###,décrrie,décrire,0.027015,décrire,0.027015,0,0
###siffelr###,siffeer,siffler,0.743213,siffler,0.743213,0,0
###demadne###,demadne,demande,0.207115,demande,0.207115,0,0
###accuesr###,accuser,accuser,0.864439,accuser,0.864439,0,0
###affruex###,affruex,affreux,0.884218,affreux,0.884218,0,0
###empaerr###,empryer,emparer,0.015704,emparer,0.015704,0,0
###heuretr###,heureer,heurter,0.251423,heurter,0.251423,0,0
###cailolu###,caillou,caillou,0.474409,caillou,0.474409,0,0
###aveulge###,aveulge,aveugle,0.360740,aveugle,0.360740,0,0
###gratetr###,grateer,gratter,0.280650,gratter,0.280650,0,0
###poinetr###,poineer,pointer,0.085963,pointer,0.085963,0,0
###expoesr###,exposer,exposer,0.570628,exposer,0.570628,0,0
###averitr###,avirier,avorter,0.022722,avertir,0.002620,0,0
###dévoerr###,dévooer,dévider,0.292178,dévorer,0.095064,0,0
###drapaeu###,draaeau,drapeau,0.947352,drapeau,0.947352,0,1
###estiemr###,estimer,estimer,0.642137,estimer,0.642137,0,0
###tailelr###,taileer,tailler,0.013484,tailler,0.013484,0,0
###drifetr###,drifeer,drifter,0.486747,drifter,0.486747,0,0
###balaeyr###,balayer,balayer,0.948748,balayer,0.948748,0,1
###langgae###,langage,langage,0.887452,langage,0.887452,0,0
###culotte###,culotte,culotte,0.962494,culotte,0.962494,1,1
###ouvrgae###,ouvrgge,ouvrage,0.924618,ouvrage,0.924618,0,1
###centarl###,centaal,central,0.471612,central,0.471612,0,0
###craqeur###,craqeur,craquer,0.012075,craquer,0.012075,0,0
###bouqeut###,bouqeut,boudeur,0.115335,bouquet,0.096958,0,0
###attauqe###,attaque,attaque,0.791183,attaque,0.791183,0,0
###déliact###,déliatt,délicat,0.265812,délicat,0.265812,0,0
###senteir###,senttir,senteur,0.101366,sentier,0.034413,0,0
###cabient###,cabient,cabinet,0.149329,cabinet,0.149329,0,0
###reprsie###,reprrie,repérer,0.017888,reprise,0.010690,0,0
###brûlnat###,brûlant,brûlant,0.929130,brûlant,0.929130,0,1
###octorbe###,octorbe,octobre,0.134034,octobre,0.134034,0,0
###chacnue###,chacnue,chacune,0.130930,chacune,0.130930,0,0
###quelels###,quelees,quelles,0.874491,quelles,0.874491,0,0
###fantmôe###,fantôme,fantôme,0.920363,fantôme,0.920363,0,1
###velorus###,velorus,velours,0.518249,velours,0.518249,0,0
###nervuex###,nerveux,nerveux,0.884683,nerveux,0.884683,0,0
###italein###,italnin,italien,0.692510,italien,0.692510,0,0
###souleir###,souleir,soulier,0.030288,soulier,0.030288,0,0
###brusuqe###,brusude,brusque,0.829931,brusque,0.829931,0,0
###apaiesr###,apaiser,apaiser,0.508866,apaiser,0.508866,0,0
###modenre###,modedre,modeste,0.040685,moderne,0.023257,0,0
###formlue###,formlue,fortune,0.010158,formule,0.003076,0,0
###placrad###,placaad,placard,0.682076,placard,0.682076,0,0
###bagnloe###,bagolle,bagnole,0.187898,bagnole,0.187898,0,0
###cravtae###,craatae,cravate,0.005246,cravate,0.005246,0,0
###matiéne###,matiine,matrone,0.037973,matinée,0.033171,0,0
###méchnat###,méchnat,méchant,0.739359,méchant,0.739359,0,0
###vitrnie###,vitrnie,vitrine,0.011265,vitrine,0.011265,0,0
###publeir###,publeir,publier,0.728127,publier,0.728127,0,0
###rigoelr###,riggler,rigoler,0.710314,rigoler,0.710314,0,0
###célèrbe###,célèrbe,célèbre,0.167299,célèbre,0.167299,0,0
###évidnet###,évidnnt,évident,0.331026,évident,0.331026,0,0
###mouillé###,mouillé,mouillé,0.974125,mouillé,0.974125,1,1
###orguiel###,orgrgil,orgueil,0.424936,orgueil,0.424936,0,0
###aboredr###,aboroer,aborder,0.060102,aborder,0.060102,0,0
###repleir###,repleir,replier,0.018196,replier,0.018196,0,0
###chifrfe###,chifrde,chiffre,0.682235,chiffre,0.682235,0,0
###épuiesr###,épuseer,épuiser,0.450632,épuiser,0.450632,0,0
###boufefr###,bouffer,bouffer,0.356987,bouffer,0.356987,0,0
###caresse###,caresse,caresse,0.953612,caresse,0.953612,1,1
###discert###,disceet,discret,0.484640,discret,0.484640,0,0
###fémiinn###,fémiion,féminin,0.124908,féminin,0.124908,0,0
###digntié###,digntié,dignité,0.626170,dignité,0.626170,0,0
###joinrde###,joinrde,joindre,0.336855,joindre,0.336855,0,0
###défielr###,défieer,défiler,0.077766,défiler,0.077766,0,0
###passnat###,passaat,passant,0.168307,passant,0.168307,0,0
###échagne###,échagne,échange,0.042226,échange,0.042226,0,0
###endomri###,endommi,endormi,0.662061,endormi,0.662061,0,0
###défarie###,défarie,défaire,0.046754,défaire,0.046754,0,0
###galeire###,galeire,galette,0.034651,galerie,0.014654,0,0
###tremepr###,tromeer,torpeur,0.011100,tremper,0.008401,0,0
###gardein###,gardiin,gardien,0.591702,gardien,0.591702,0,0
###liaiosn###,laanson,liaison,0.035401,liaison,0.035401,0,0
###échelle###,échelle,échelle,0.956156,échelle,0.956156,1,1
###modetse###,modesse,moderne,0.057744,modeste,0.022704,0,0
###fatiugé###,fattigé,partagé,0.033404,fatigué,0.018862,0,0
###murmrue###,murmrue,murette,0.019405,murmure,0.009669,0,0
###grimcae###,griicae,griotte,0.034211,grimace,0.011574,0,0
###grogenr###,grggner,grogner,0.816839,grogner,0.816839,0,0
###temptêe###,temetie,tempête,0.017922,tempête,0.017922,0,0
###spécail###,spécail,spécial,0.029598,spécial,0.029598,0,0
###repéerr###,repéeer,repérer,0.737893,repérer,0.737893,0,0
###sciecne###,scienne,science,0.276967,science,0.276967,0,0
###mélagne###,mélanne,mélange,0.594742,mélange,0.594742,0,0
###absudre###,absudre,absurde,0.090356,absurde,0.090356,0,0
###estoamc###,estomac,estomac,0.971471,estomac,0.971471,0,1
###cervaeu###,cervuau,cerveau,0.817628,cerveau,0.817628,0,0
###coinecr###,coiceer,coiffer,0.004677,coincer,0.001993,0,0
###janveir###,janviir,janvier,0.344964,janvier,0.344964,0,0
###ricaenr###,ricaner,ricaner,0.688158,ricaner,0.688158,0,0
###visilbe###,viselle,visible,0.199759,visible,0.199759,0,0
###barauqe###,baraque,baraque,0.799654,baraque,0.799654,0,0
###crisepr###,criseer,crisper,0.196831,crisper,0.196831,0,0
###étudeir###,étudeir,étudier,0.534490,étudier,0.534490,0,0
###tableir###,tableir,tablier,0.044873,tablier,0.044873,0,0
