input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
####devä#####,ydvfeää,gevfmju,0.006508,devämup,0.000951,0,0
####ijuo#####,yäiorju,phiorjh,0.018690,ijuomvt,0.000253,0,0
####phrh#####,hnphrrh,lngprkd,0.008952,phrhhds,0.000441,0,0
####piäs#####,päpppls,pvppfls,0.056669,piäsvil,0.000171,0,0
####tgey#####,teygthv,ttyrtgv,0.028850,tgeyehv,0.000411,0,0
####gevf#####,gdvfrev,gdafeav,0.065088,gevfmju,0.035342,0,0
####euhg#####,euufnhu,riafihv,0.017698,euhgimr,0.000086,0,0
####llrk#####,llklrlk,elkmrlu,0.025061,llrkhdu,0.001586,0,0
####jttj#####,tjijjju,nhtstju,0.003315,jttjseä,0.000031,0,0
####mrhp#####,mlrpmjv,blmrpof,0.007987,mrhpört,0.000276,0,0
####dpmj#####,ydpmpjj,ydrmnju,0.018641,dpmjpby,0.000274,0,0
####shät#####,shhhtäv,trhtttg,0.006486,shätkof,0.000174,0,0
####bksr#####,bdbbrjk,bobbgrp,0.007734,bksrnpl,0.000085,0,0
####fdnf#####,fdffndf,mdfrfbv,0.005377,fdnföre,0.004536,0,0
####hvts#####,thhhhsv,tdeheia,0.003197,hvtshov,0.000319,0,0
####räpo#####,rrpärgv,mulärög,0.001366,räpovhg,0.000313,0,0
####tgif#####,töiffhf,tkifeev,0.009878,tgifbds,0.004829,0,0
####uetf#####,tdufejv,idufröu,0.012337,uetfsio,0.000534,0,0
####rtsg#####,gstrrtu,gskefdr,0.004273,rtsgkhi,0.000040,0,0
####buyp#####,bdbpöyp,bhäpösä,0.006723,buypngy,0.001124,0,0
####kpvs#####,ksvppsv,bhvpjiv,0.009338,kpvsldr,0.001431,0,0
####gdik#####,gdifögk,glifguu,0.073013,gdikumf,0.008055,0,0
####spdo#####,pdpspöo,pkmppöä,0.009642,spdopie,0.000097,0,0
####vshy#####,kdvsryh,uhvsyae,0.003252,vshyijf,0.000081,0,0
####ftiu#####,fnifttu,iiuftki,0.024909,ftiutny,0.006089,0,0
####hkgä#####,tähhölä,gähhviä,0.024914,hkgätae,0.000059,0,0
####räfb#####,tärfrab,idufröu,0.003641,räfbkir,0.000149,0,0
####ypbo#####,ydypöjb,yrtpökb,0.017625,ypbofky,0.000145,0,0
####egtl#####,egtflal,egtlkne,0.004709,egtlkne,0.004709,0,0
####msug#####,msummlu,elkmrlu,0.009341,msugsfm,0.001994,0,0
####ekpa#####,kkpppau,bgpppdf,0.010773,ekpabhe,0.000909,0,0
####ytta#####,tyuärju,idufröu,0.004066,yttaäpi,0.000706,0,0
####mpäh#####,mämpryä,mulärög,0.002694,mpähsfä,0.002025,0,0
####höpr#####,hdhpööv,mrhpört,0.004259,höprtmg,0.000020,0,0
####pfgi#####,psvfpig,ngefppi,0.006928,pfgiääi,0.001611,0,0
####pgem#####,egmpösm,sdtpsym,0.003857,pgemtvt,0.000820,0,0
####vsmn#####,tdvnmrv,idmpgyv,0.002797,vsmneik,0.000057,0,0
####beäd#####,bäbbeld,täkitld,0.002663,beädbns,0.000090,0,0
####klky#####,klkyllk,klkypov,0.031220,klkypov,0.031220,0,0
####nfjh#####,njhffjh,punfthh,0.005431,nfjhyju,0.000292,0,0
####vroy#####,ydvfrrv,idmpgyv,0.007407,vroyesn,0.000035,0,0
####fmäd#####,mdffräd,yägpräa,0.008321,fmäddor,0.000010,0,0
####gsgf#####,gshffsg,glifguu,0.010980,gsgfmkt,0.003450,0,0
####fktd#####,tdtfödd,fdnföre,0.011766,fktdgfn,0.000140,0,0
####öios#####,önösöav,ininrös,0.006464,öioskde,0.000723,0,0
####hlbr#####,hlhrrlv,hlhkrle,0.017557,hlbräeu,0.000443,0,0
####rtnn#####,ternrtn,thdutie,0.002436,rtnndyd,0.000037,0,0
####rgry#####,rryyrhv,gyrrfuv,0.005615,rgryisy,0.000153,0,0
####oone#####,ooonnov,bodgrde,0.004569,oonelit,0.001262,0,0
####yydu#####,ydyyöyp,tdlyrto,0.005460,yydukgj,0.000163,0,0
####ukjf#####,kduffjv,keuftuv,0.011521,ukjfupd,0.000421,0,0
####äyoe#####,yehföeo,yerdfey,0.006638,äyoebsu,0.000219,0,0
####nhhf#####,ndhffhh,odhfyöt,0.006015,nhhfärr,0.001240,0,0
####vvkf#####,vdvfrrv,vdvaoäd,0.018880,vvkfspy,0.004628,0,0
####sthb#####,thhstab,nhtstju,0.006173,sthbblb,0.000622,0,0
####jdsb#####,jdifnsb,ädpsuib,0.006197,jdsbäeo,0.000370,0,0
####mkdä#####,kdkmrlä,kbyärhp,0.006294,mkdääät,0.000180,0,0
####ajäp#####,asippsä,jdipmsg,0.003811,ajäpnpv,0.001207,0,0
####fely#####,feyfölv,felymyg,0.011716,felymyg,0.011716,0,0
####oöbp#####,oöbpöjp,oöbplpa,0.010681,oöbplpa,0.010681,0,0
####äpok#####,ääpäppk,nppfkdk,0.007463,äpokapf,0.000098,0,0
####rlsn#####,rlasnlu,rlirrtg,0.009298,rlsnövi,0.000236,0,0
####spml#####,sbpsplm,ftäpflm,0.012314,spmlätm,0.002340,0,0
####hrjv#####,tjhhnrv,mjfhnev,0.008814,hrjvgnl,0.000005,0,0
####jäeb#####,jeääeab,jeräeam,0.024288,jäebdjv,0.000379,0,0
####pgki#####,pkppöhi,pvppfls,0.007128,pgkihäs,0.000155,0,0
####bpfh#####,bdbffhh,bubpudu,0.007062,bpfhkfo,0.000966,0,0
####ufkä#####,täufrää,idufröu,0.023207,ufkäuod,0.000010,0,0
####nlsu#####,nlusnlu,elkmrlu,0.006894,nlsumvs,0.000348,0,0
####omlä#####,olyämlä,elkmrlu,0.017869,omlämty,0.000897,0,0
####töft#####,töhötfv,trhtttg,0.013168,töftfls,0.002669,0,0
####dofg#####,fdaffgg,gdafeav,0.010209,dofgsmo,0.000261,0,0
####jäok#####,kläofik,njnoyuk,0.014556,jäokbot,0.000203,0,0
####sbhn#####,sbbsnhv,sbhnnlb,0.012884,sbhnnlb,0.012884,0,0
####äisy#####,äeääsys,osäumyi,0.006103,äisyfto,0.000014,0,0
####llpp#####,llppnlp,llppyfp,0.103233,llppyfp,0.103233,0,0
####saps#####,ssbpslu,sdtpsym,0.001738,sapsned,0.000201,0,0
####oifl#####,tlifrll,mhpfrlr,0.006126,oiflyum,0.000011,0,0
####bkht#####,blbbtjh,blppaju,0.002912,bkhtoso,0.000365,0,0
####näbl#####,kääänlb,sbhnnlb,0.005390,näbljsg,0.000083,0,0
####jvdk#####,jdvfödh,sdrvemh,0.006308,jvdkvbn,0.000304,0,0
####lvfn#####,fdvfnlv,gdafeav,0.009406,lvfnkgä,0.000430,0,0
####änes#####,äeännes,neäukev,0.016646,äneseme,0.000067,0,0
####rprv#####,rrrprjv,ssrardr,0.003618,rprvbhl,0.001160,0,0
####räsp#####,rärprav,ftäpflm,0.003760,räspslk,0.000932,0,0
####bkfn#####,kdbfnfk,rdobfrg,0.002480,bkfndvj,0.000126,0,0
####anjf#####,anffnjg,anjfärm,0.011645,anjfärm,0.011645,0,0
####thdu#####,thhhtdu,tesptou,0.011710,thdutie,0.003163,0,0
####yuyf#####,ydyföyp,idufröu,0.006925,yuyfdnr,0.001584,0,0
####nlvf#####,tdvfnlv,mlvfnma,0.009799,nlvfvsi,0.001354,0,0
####fovp#####,fdvföov,fdnföre,0.008104,fovpulj,0.003353,0,0
####rrud#####,rduärlu,rdylgru,0.018503,rrudmkj,0.001333,0,0
####lejö#####,kebffjg,hsbhfjn,0.005731,lejögyd,0.000062,0,0
####ksfp#####,kskpffp,ösäfnkp,0.009259,ksfpevh,0.007102,0,0
####mjfh#####,mdhfmjh,phiorjh,0.004867,mjfhnev,0.000030,0,0
####htip#####,thihrjv,sjihrhh,0.003983,htiphyr,0.001008,0,0
####bvdg#####,bdbbgdd,bbyindn,0.003494,bvdglei,0.000246,0,0
####nhnp#####,nnypnhp,dtipnhn,0.014046,nhnpeme,0.001569,0,0
####tläu#####,tätätlu,täkitld,0.019176,tläurrf,0.000203,0,0
####btrs#####,tsbbrjk,trbergn,0.002196,btrskoö,0.000050,0,0
####snjb#####,säbsnjb,stvsnjp,0.025986,snjböpf,0.000018,0,0
####fjrf#####,fdffrjr,fjrfpjp,0.006684,fjrfpjp,0.006684,0,0
####ksjv#####,kdksfjv,kvssafv,0.002900,ksjväsl,0.000463,0,0
####ärkh#####,äärfrhk,äämfegy,0.003720,ärkhjml,0.000318,0,0
####sgmv#####,sgvsmlv,sgtsörv,0.022241,sgmvyöe,0.000769,0,0
####jävm#####,jdvämav,gdafeav,0.008698,jävmsöä,0.001389,0,0
####oeyf#####,teyffff,peyöfnd,0.005110,oeyfpvv,0.002395,0,0
####rrbd#####,rdirrdb,rlirrtg,0.011401,rrbdvir,0.000037,0,0
####inju#####,inunrju,idufröu,0.013157,injultr,0.000800,0,0
####lnvp#####,llvpölv,fovpulj,0.002782,lnvpjjn,0.000926,0,0
####nply#####,klypnlv,buypngy,0.010913,nplyiig,0.000041,0,0
####bbäi#####,bäibrli,obiäfli,0.003901,bbäikuy,0.000584,0,0
####mjle#####,memrmjk,mlltroö,0.003794,mjlekäu,0.000505,0,0
####bänn#####,bäbänlm,mäunntp,0.006275,bännfkj,0.000768,0,0
####bljn#####,bjbbnjv,ijmbhjv,0.009587,bljnjtl,0.000060,0,0
####bfdp#####,bdbfpdp,bgpppdf,0.007725,bfdpdör,0.000154,0,0
####yopy#####,yoyoryp,suyhräp,0.006212,yopyhfp,0.001625,0,0
####phmd#####,pdhmmlm,pdkummu,0.005785,phmdilf,0.000893,0,0
####ajmk#####,ajaamlk,yiaadth,0.008453,ajmkbjp,0.000793,0,0
####bvos#####,bdbbryo,bobbgrp,0.006670,bvosubt,0.000246,0,0
####bbne#####,bbhnnbm,bbyindn,0.012223,bbnebfj,0.002348,0,0
####aher#####,anhrrhv,enmlrlv,0.007083,ahertju,0.000058,0,0
####gvjs#####,gsisnjv,äsrusjv,0.003428,gvjstjy,0.002364,0,0
####fdmv#####,fdvfmvv,gdafeav,0.012732,fdmvodl,0.000531,0,0
####äupe#####,äepppöv,gedbaöm,0.002931,äupeeua,0.000279,0,0
####rvrj#####,rvrnrjv,rvrjdnr,0.003804,rvrjdnr,0.003804,0,0
####nbdt#####,tdbnnhv,bbyindn,0.006862,nbdtpvd,0.000109,0,0
####otdy#####,tdyyöyv,tdlyrto,0.005447,otdyind,0.000226,0,0
####delä#####,ddelälä,bänädjä,0.004365,delättl,0.000510,0,0
####gbnd#####,gbifögd,gnbföbn,0.012835,gbndkpt,0.000361,0,0
####yhgu#####,yluhgau,ägueeau,0.008527,yhguubv,0.000072,0,0
####uvsr#####,udunsvv,idufröu,0.008585,uvsronm,0.000046,0,0
####ufrd#####,udufrdd,idufröu,0.099143,ufrdbsb,0.000085,0,0
####pgie#####,plppöei,pvppfls,0.007922,pgiemif,0.000372,0,0
####isyp#####,isyprep,isypuet,0.041794,isypuet,0.041794,0,0
####äghä#####,äähnflä,gähnäll,0.020483,äghäeäl,0.001908,0,0
####gojn#####,ggiojjv,ygiojaf,0.009276,gojntvk,0.000291,0,0
####ufvm#####,udufrmv,idufröu,0.139927,ufvmntn,0.000069,0,0
####hfnu#####,fnhfnlu,gähnäll,0.004384,hfnutms,0.000027,0,0
####dydä#####,ddufpäm,ydrmnju,0.003663,dydäjko,0.000841,0,0
####etfd#####,tdfftad,idufröu,0.007106,etfdajr,0.000015,0,0
####jalä#####,jlaäplu,bänädjä,0.008833,jalädse,0.000418,0,0
####gedj#####,gdiföjd,gdikumf,0.008396,gedjbuh,0.001008,0,0
####hvbj#####,hdvhhjv,sdkfhjb,0.003923,hvbjtpp,0.000016,0,0
####yämo#####,ydymrah,ydrmnju,0.005276,yämoteä,0.002759,0,0
####nkks#####,ksnsnsk,kmnänys,0.004633,nkksohä,0.000226,0,0
####khsp#####,khhpöov,fhphjbv,0.006797,khspdyv,0.003199,0,0
####ftig#####,fyifrgi,fbifyol,0.005745,ftigimd,0.004741,0,0
####ymls#####,ylusmlm,elkmrlu,0.011944,ymlsblä,0.005360,0,0
####aljö#####,anflljg,afhoijj,0.003772,aljögab,0.000533,0,0
####kyhm#####,khhmmyk,ehbmryd,0.018266,kyhmklf,0.000541,0,0
####äylr#####,yääfnrl,tläurrf,0.007043,äylrpfä,0.000029,0,0
####lgkd#####,klvfösd,gluföop,0.011181,lgkdsvv,0.000019,0,0
####vuhä#####,tuhäräu,rävrssu,0.004929,vuhäyoe,0.001966,0,0
####tnhg#####,tnhnthg,trhtttg,0.023706,tnhgohs,0.020060,0,0
####tyuv#####,tyuätyv,ttyrtgv,0.004817,tyuvbsp,0.000808,0,0
####lfäj#####,läfffjä,äräffay,0.012208,lfäjitv,0.000016,0,0
####fblt#####,tbfffll,mbsbfig,0.004550,fblthän,0.000391,0,0
####gtal#####,glaltag,gluföop,0.004991,gtaläii,0.001303,0,0
####eäip#####,yepäryi,lejögyd,0.004292,eäipsgf,0.000257,0,0
####smvh#####,sdhhmvv,ylhdmdh,0.002000,smvhnym,0.001014,0,0
####khrt#####,klhhrrk,tläurrf,0.008931,khrtyvb,0.000078,0,0
####ufän#####,näufnää,yägpräa,0.017652,ufänelj,0.000018,0,0
####fämd#####,mdmfrld,käofigd,0.009135,fämdedm,0.000214,0,0
####äämf#####,äämfflm,äämfegy,0.003453,äämfegy,0.003453,0,0
####vpvr#####,vdvprvv,vdbupvr,0.015893,vpvraoj,0.000524,0,0
####mrnr#####,mmrrmjv,rlirrtg,0.001827,mrnrtpt,0.000551,0,0
####phko#####,pkpänsk,pvppfls,0.000928,phkodrl,0.000543,0,0
####töve#####,tövftöv,aövttub,0.005640,töveyär,0.004575,0,0
####pidi#####,pdpppid,hdläpiu,0.014645,pidikns,0.000057,0,0
####fprk#####,käpfrrk,nppfkdk,0.004760,fprkyfo,0.000031,0,0
####aohg#####,onhonlg,aohgälg,0.008917,aohgälg,0.008917,0,0
####sysg#####,ssbsryv,sdbskeg,0.006037,sysgäfo,0.000954,0,0
####onlp#####,olpnnlp,mäunntp,0.004314,onlpblm,0.000173,0,0
####äuvp#####,ädhppvv,äddukgv,0.010669,äuvpsvi,0.004710,0,0
####tlhy#####,tlhylhh,tlgyljk,0.012207,tlhyoiä,0.003889,0,0
####lrty#####,tlyftrv,fdnföre,0.012791,lrtyabb,0.000006,0,0
####mnäh#####,mämfrhh,mäunntp,0.004617,mnähgma,0.000010,0,0
####lyuv#####,ylufnlv,glifguu,0.011371,lyuvndä,0.000194,0,0
####skgi#####,sbisllv,gbisinn,0.009149,skgisäp,0.000187,0,0
####nend#####,ndnnndd,synnnpt,0.003572,nendrbd,0.000695,0,0
####rpmö#####,merrööö,demnomö,0.007639,rpmönäm,0.000044,0,0
####ykäv#####,yäyäräv,yiyuooä,0.013595,ykävkny,0.000165,0,0
####eveh#####,tävhehv,tgeyehv,0.006844,evehäyi,0.000065,0,0
####synn#####,säysnyn,sbhnnlb,0.009089,synnnpt,0.008560,0,0
####fkrs#####,ksbfrru,ksöffis,0.006369,fkrsgtk,0.000051,0,0
####bvöo#####,ydvföjö,gevfmju,0.006480,bvöoupg,0.000033,0,0
####jinn#####,jjinnnn,vjjnufo,0.004628,jinndtv,0.002363,0,0
####ilrm#####,ilimrlm,elkmrlu,0.028784,ilrmäof,0.000234,0,0
####klug#####,klulllu,elkmrlu,0.028874,klugkfv,0.001283,0,0
####yukö#####,yluföak,gluföop,0.011687,yuköhaö,0.001356,0,0
####bpyu#####,ybbpöyu,bubpudu,0.019601,bpyudmd,0.000111,0,0
####sfod#####,ödfffod,mdfrfbv,0.003815,sfodgui,0.000023,0,0
####fplb#####,flafplb,pouaplp,0.006696,fplbprk,0.001148,0,0
####enui#####,meufnuu,idufröu,0.008708,enuiiys,0.000025,0,0
####rdyl#####,rdyyrld,rdylgru,0.008821,rdylgru,0.008821,0,0
####borf#####,bdbfrjf,bobbgrp,0.007385,borfykp,0.001811,0,0
####shdm#####,sdhmmlm,mhjmnhm,0.006266,shdmhku,0.005963,0,0
####httk#####,thhhtlt,tvvmplk,0.012003,httkukp,0.000028,0,0
####hbmh#####,bhhhrlh,hlhkrle,0.009413,hbmhnöy,0.000482,0,0
####eälä#####,teläälä,obiäfli,0.004625,eäläitj,0.001128,0,0
####gkkf#####,glöffok,gkmfäok,0.005879,gkkfdsj,0.000875,0,0
####msfu#####,mlrfmau,idufröu,0.007736,msfufgm,0.000333,0,0
####vmii#####,vlvnmvi,rjvämdi,0.008594,vmiiron,0.000814,0,0
####dkdk#####,ddiföök,mddgkbk,0.004938,dkdkäfd,0.000033,0,0
####tdgu#####,tdtgtdu,tesptou,0.005178,tdgujnb,0.001178,0,0
####yiaa#####,ydisrya,yägpräa,0.006482,yiaadth,0.000096,0,0
####pdku#####,pdpfpuu,hdläpiu,0.021561,pdkummu,0.019345,0,0
####lkbl#####,llafölb,fdnföre,0.005705,lkblijö,0.000049,0,0
####gets#####,gsittsg,gvidrou,0.007683,getsfff,0.000859,0,0
####vnrg#####,vävnrjv,rovnrlä,0.008281,vnrgkjp,0.000025,0,0
####rdob#####,rdobrdb,rljkrrb,0.029850,rdobfrg,0.010543,0,0
####lndr#####,ldkförd,fdnföre,0.034620,lndrteg,0.000021,0,0
####öyps#####,ösypöyv,ööpjumu,0.005407,öypsoau,0.001683,0,0
####ryhs#####,rehhrhv,mjfhnev,0.009804,ryhssjm,0.000046,0,0
####apsj#####,pspaajj,blppaju,0.009692,apsjyöp,0.000058,0,0
####ljka#####,kjyafjk,kjekrjp,0.014566,ljkaime,0.000309,0,0
####june#####,jeunneu,ktudneu,0.008759,junepbm,0.000164,0,0
####lppo#####,llppöap,gluföop,0.005637,lppobio,0.000465,0,0
####iekm#####,teimrek,elkmrlu,0.004149,iekmsdr,0.003299,0,0
####vgmm#####,vgvmrlv,vgmmtgh,0.012121,vgmmtgh,0.012121,0,0
####efjr#####,eeffrrg,aefyirl,0.006204,efjrnra,0.000182,0,0
####tänö#####,tähättn,täkitld,0.014392,tänörvh,0.001021,0,0
####fref#####,fdrfree,fdnföre,0.008399,frefeie,0.000690,0,0
####vurl#####,vsvbrlu,lfviräu,0.015776,vurljmt,0.000060,0,0
####kpäf#####,kääffsä,ksöffis,0.006067,kpäfnty,0.001322,0,0
####gkoa#####,goaföaa,gdafeav,0.039726,gkoantp,0.000168,0,0
####bevf#####,bdvffev,tdvbdps,0.012923,bevftgh,0.001763,0,0
####dmeh#####,ydimehh,odbmehb,0.011896,dmehodg,0.000036,0,0
####udsy#####,tdusrdu,idufröu,0.032657,udsylpm,0.000128,0,0
####hdpd#####,ddippdv,bgpppdf,0.005555,hdpdbhi,0.001289,0,0
####umgr#####,udummug,idufröu,0.006316,umgrehe,0.000015,0,0
####jyfm#####,yyhfmam,eshmmks,0.011522,jyfmggr,0.000679,0,0
####tpme#####,tepptev,tesptou,0.048418,tpmevsä,0.000115,0,0
####uvte#####,tdufejv,tdeheia,0.006520,uvteogd,0.000033,0,0
####rysä#####,yeräräu,lfviräu,0.022919,rysäkyp,0.000050,0,0
####eylf#####,kehfmyv,felymyg,0.019724,eylfdug,0.000137,0,0
####imrl#####,ilrirll,elkmrlu,0.013372,imrlnol,0.000368,0,0
####slän#####,sllsnlä,sbhnnlb,0.004260,släntöd,0.000824,0,0
####lrgv#####,ldhfnav,gdafeav,0.057911,lrgvjgr,0.000020,0,0
####jpäp#####,äjppfsä,gjhpäse,0.004586,jpäpärm,0.000317,0,0
####rpjr#####,rjrprgr,ajäpnpv,0.007321,rpjrlnm,0.000011,0,0
####tavn#####,tdantav,ttyrtgv,0.008607,tavnetn,0.000333,0,0
####fnip#####,föifnip,ruefnip,0.004335,fnipfsu,0.002788,0,0
####tnao#####,tltntav,tnökndv,0.006729,tnaoiku,0.000070,0,0
####uemä#####,teummäu,idufröu,0.016609,uemäohu,0.000497,0,0
####ihem#####,ieimrav,rsimedo,0.011514,ihemukr,0.000488,0,0
####orjn#####,oornnjv,kjekrjp,0.003666,orjnmta,0.000085,0,0
####fknb#####,fdbfnlb,äpmfneb,0.003868,fknbbfs,0.000163,0,0
####ouvh#####,tovhrhu,bhvpjiv,0.004879,ouvhsrr,0.000258,0,0
####ftäy#####,täyfryu,räyfdmp,0.008051,ftäylhg,0.000025,0,0
####dyfs#####,yduffys,ydutdrs,0.021157,dyfssöi,0.000025,0,0
####häos#####,ohhäflv,jhhlild,0.012105,häosgty,0.000030,0,0
####veäe#####,veväeäv,jävmsöä,0.012003,veäeplh,0.000176,0,0
####öljd#####,ölböfjd,stnöfjd,0.007498,öljdhkö,0.000154,0,0
####uärb#####,ädubrjb,jäebdjv,0.017488,uärbnmn,0.000262,0,0
####dvbv#####,ydvfövv,gdafeav,0.009534,dvbvpäm,0.000021,0,0
####eujp#####,yeppöju,gevfmju,0.017009,eujptvn,0.000307,0,0
####dfbö#####,ödbföjb,sdkfhjb,0.019365,dfbödri,0.000049,0,0
####fkry#####,fdyfrru,idufröu,0.035148,fkrydlp,0.000165,0,0
####äarm#####,ääamrav,jäebdjv,0.005375,äarmymö,0.000058,0,0
####vfhs#####,vhhffoh,vfhspdg,0.009003,vfhspdg,0.009003,0,0
####hlfk#####,kdhfflk,pokhäli,0.007891,hlfkiuk,0.000034,0,0
####jerh#####,jerfrjv,enmlrlv,0.004061,jerhsuy,0.002472,0,0
####utfk#####,täufrak,idufröu,0.008111,utfkvjs,0.000015,0,0
####yghl#####,yluhnav,ygähnlä,0.018633,yghlojm,0.000503,0,0
####ovle#####,olvfllv,ooväyid,0.011222,ovlevfl,0.000427,0,0
####hgjl#####,hhhhölv,ftheulg,0.003557,hgjlädl,0.000032,0,0
####yirl#####,ykilrlv,ykomrbv,0.007548,yirlfea,0.000499,0,0
####sofv#####,täfffev,mdfrfbv,0.004244,sofvhji,0.000135,0,0
####lkpä#####,llppplä,blppaju,0.013099,lkpätpe,0.000164,0,0
####dtpy#####,tdpptjp,tnpnköp,0.011105,dtpyeys,0.000169,0,0
####jygs#####,yjusnsu,yjltfbu,0.016532,jygsipb,0.000124,0,0
####aybp#####,yshpöbv,yrtpökb,0.038977,aybpoer,0.000910,0,0
####kväu#####,kvvfnru,gevfmju,0.008377,kväukju,0.005957,0,0
####fnee#####,feäfnee,frefeie,0.021948,fneerpb,0.000155,0,0
####artj#####,tnaäajj,trhtttg,0.009267,artjbtv,0.000409,0,0
####aöil#####,klaöili,ilaäify,0.009190,aöilnjk,0.000789,0,0
####phvj#####,pdvhpjv,psvjkyv,0.007808,phvjher,0.001868,0,0
####yrmp#####,ysyprjv,yrtpökb,0.014001,yrmpvfs,0.000463,0,0
####klfr#####,klrfrlr,kpäfnty,0.005987,klfrtee,0.000452,0,0
####bkpu#####,bnbnpju,iöblpfu,0.005647,bkpudus,0.000386,0,0
####lyye#####,ylyyöle,blgygyh,0.013067,lyyesma,0.000064,0,0
