input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
####anne#####,annanme,annamme,0.075999,annetut,0.000238,0,0
####anni#####,annimni,anniina,0.082051,anniina,0.082051,0,0
####anni#####,annimni,anniina,0.082051,annikki,0.000665,0,0
####anno#####,ankannn,antavat,0.007991,annosta,0.002099,0,0
####annu#####,ankanuu,antanut,0.015094,annukka,0.000419,0,0
####anta#####,anaanta,antamaa,0.007311,antaisi,0.000124,0,0
####anta#####,anaanta,antamaa,0.007311,antamaa,0.007311,0,0
####anta#####,anaanta,antamaa,0.007311,antaman,0.000007,0,0
####anta#####,anaanta,antamaa,0.007311,antamat,0.000009,0,0
####anta#####,anaanta,antamaa,0.007311,antanut,0.000252,0,0
####anta#####,anaanta,antamaa,0.007311,antavat,0.000045,0,0
####antt#####,antanut,antamat,0.013800,anttila,0.000021,0,0
####apur#####,apapruu,vaappua,0.005055,apuraha,0.000816,0,0
####arim#####,frmmrmi,johtama,0.024704,arimpia,0.000148,0,0
####arje#####,arjarje,sijalle,0.299790,arjessa,0.017405,0,0
####arje#####,arjarje,sijalle,0.299790,arjesta,0.013133,0,0
####arki#####,arkirri,arkisin,0.021268,arkisin,0.021268,0,0
####arki#####,arkirri,arkisin,0.021268,arkisto,0.005183,0,0
####arme#####,arearme,tulemme,0.016589,armeija,0.000043,0,0
####artt#####,artarrt,tavarat,0.033555,artturi,0.001393,0,0
####arve#####,areerre,arvelee,0.014384,arvelee,0.014384,0,0
####arvo#####,arvarro,ymmärrä,0.013610,arvojen,0.000360,0,0
####arvo#####,arvarro,ymmärrä,0.013610,arvokas,0.000185,0,0
####arvo#####,arvarro,ymmärrä,0.013610,arvolta,0.000252,0,0
####arvo#####,arvarro,ymmärrä,0.013610,arvomme,0.000246,0,0
####arvo#####,arvarro,ymmärrä,0.013610,arvosta,0.000062,0,0
####asei#####,aseaspi,useasti,0.005310,aseiden,0.001446,0,0
####asem#####,aseamme,useampi,0.021119,asemaan,0.003257,0,0
####asen#####,aseasen,useassa,0.021474,asennus,0.000135,0,0
####asen#####,aseasen,useassa,0.021474,asentaa,0.000097,0,0
####aset#####,aseaset,useassa,0.072037,asettaa,0.000224,0,0
####aset#####,aseaset,useassa,0.072037,asettua,0.000095,0,0
####aset#####,aseaset,useassa,0.072037,asettuu,0.001468,0,0
####asia#####,assaaia,pääasia,0.004435,asiakas,0.000025,0,0
####asia#####,assaaia,pääasia,0.004435,asialla,0.000043,0,0
####asia#####,assaaia,pääasia,0.004435,asialle,0.000001,0,0
####asia#####,assaaia,pääasia,0.004435,asiansa,0.000030,0,0
####asia#####,assaaia,pääasia,0.004435,asiassa,0.000011,0,0
####asia#####,assaaia,pääasia,0.004435,asiasta,0.000032,0,0
####asio#####,assaaro,ohjaamo,0.011523,asioida,0.000014,0,0
####asio#####,assaaro,ohjaamo,0.011523,asioita,0.000001,0,0
####aste#####,astaste,lotalle,0.019813,astetta,0.000233,0,0
####asum#####,asmmmus,sopimus,0.035298,asumaan,0.000152,0,0
####asun#####,asnaaun,työasua,0.009640,asuneet,0.000030,0,0
####asun#####,asnaaun,työasua,0.009640,asunnon,0.000020,0,0
####asun#####,asnaaun,työasua,0.009640,asunnot,0.000008,0,0
####asun#####,asnaaun,työasua,0.009640,asuntoa,0.000024,0,0
####asuv#####,assavus,osoitus,0.005867,asuvien,0.000172,0,0
####ater#####,atetrrt,ymmärrä,0.030696,aterian,0.000156,0,0
####ater#####,atetrrt,ymmärrä,0.030696,ateriat,0.000113,0,0
####aula#####,alaalla,palauta,0.013865,aulassa,0.000337,0,0
####auli#####,alaiuri,aiheuta,0.010352,aulikki,0.000433,0,0
####aura#####,apaarra,notaari,0.017154,auraton,0.000129,0,0
####auri#####,apaiuri,heikura,0.007640,aurinko,0.000405,0,0
####auta#####,ahtauma,antamaa,0.014408,autamme,0.005531,0,0
####auto#####,autaumo,autamme,0.012368,autojen,0.005327,0,0
####auto#####,autaumo,autamme,0.012368,autolla,0.003409,0,0
####auto#####,autaumo,autamme,0.012368,autossa,0.001346,0,0
####auto#####,autaumo,autamme,0.012368,autosta,0.002206,0,0
####auvi#####,avkiuva,aiheuta,0.011818,auvinen,0.000063,0,0
####avaa#####,avaavaa,osaavia,0.021461,avaavat,0.001882,0,0
####avai#####,vvaivra,osaavia,0.004161,avaimet,0.000016,0,0
####avan#####,vvnavan,ottavat,0.012308,avannut,0.000004,0,0
####avar#####,vvaarra,vakavan,0.009896,avarrus,0.000493,0,0
####avat#####,avaavvt,avaavat,0.012659,avataan,0.000002,0,0
####avau#####,avaavua,työasua,0.008543,avautui,0.000089,0,0
####avau#####,avaavua,työasua,0.008543,avautuu,0.000092,0,0
####avio#####,vvkoaro,itkonen,0.004194,avioero,0.003271,0,0
####avoi#####,avoivri,avaavat,0.013960,avoimen,0.002009,0,0
####avoi#####,avoivri,avaavat,0.013960,avoimet,0.000975,0,0
####avoi#####,avoivri,avaavat,0.013960,avoimia,0.001712,0,0
####avoi#####,avoivri,avaavat,0.013960,avoinna,0.003299,0,0
####avoi#####,avoivri,avaavat,0.013960,avointa,0.002023,0,0
####avus#####,vvkavus,valmius,0.019979,avustaa,0.000000,0,0
####avus#####,vvkavus,valmius,0.019979,avustus,0.002267,0,0
####balt#####,balvuat,baltian,0.059701,baltian,0.059701,0,0
####belg#####,balgmmn,belgian,0.042861,belgian,0.042861,0,0
####beto#####,beäoemt,numerot,0.001376,betonin,0.000149,0,0
####bonu#####,bouuuvn,bonusta,0.118229,bonusta,0.118229,0,0
####brän#####,beövrän,belgian,0.015128,brändin,0.001134,0,0
####doll#####,drddole,kadulla,0.011925,dollari,0.005130,0,0
####eden#####,eneeddn,eräiden,0.008256,edennyt,0.002737,0,0
####edet#####,edeeddt,edennyt,0.367185,edetään,0.108663,0,0
####edis#####,ereedps,ensiapu,0.003706,edistää,0.000206,0,0
####edui#####,ereeddu,eräiden,0.007865,eduista,0.000093,0,0
####edus#####,eddedds,ehdokas,0.003565,edustaa,0.000060,0,0
####edus#####,eddedds,ehdokas,0.003565,edustus,0.003398,0,0
####egyp#####,ehpppjy,työpaja,0.009889,egyptin,0.008316,0,0
####ehdi#####,ehdiddi,ehditty,0.249551,ehditty,0.249551,0,0
####ehdo#####,ehdodde,ehdokas,0.067008,ehdokas,0.067008,0,0
####ehdo#####,ehdodde,ehdokas,0.067008,ehdolla,0.026691,0,0
####ehdo#####,ehdodde,ehdokas,0.067008,ehdolle,0.041299,0,0
####ehdo#####,ehdodde,ehdokas,0.067008,ehdoton,0.016493,0,0
####ehdo#####,ehdodde,ehdokas,0.067008,ehdotti,0.009732,0,0
####ehdo#####,ehdodde,ehdokas,0.067008,ehdotus,0.022264,0,0
####ehkä#####,ehhekkä,ehkäisy,0.027498,ehkäisy,0.027498,0,0
####ehti#####,ehhihti,ehtivät,0.036728,ehtinyt,0.017871,0,0
####ehti#####,ehhihti,ehtivät,0.036728,ehtivät,0.036728,0,0
####ehto#####,ehtehvo,ehtivät,0.096979,ehtojen,0.078333,0,0
####eikö#####,eöeekkö,etteikö,0.453034,eiköhän,0.000671,0,0
####eivä#####,eveevvä,näkevät,0.011049,eivätkä,0.000164,0,0
####elet#####,eleellt,puhelut,0.017002,eletään,0.001621,0,0
####elin#####,eleelpn,jokelan,0.002195,eliniän,0.000033,0,0
####elli#####,elsilli,aloille,0.003211,ellistä,0.000006,0,0
####elok#####,elokelo,elokolo,0.466426,elokolo,0.466426,0,0
####elok#####,elokelo,elokolo,0.466426,elokuun,0.014924,0,0
####elok#####,elokelo,elokolo,0.466426,elokuva,0.011311,0,0
####eläi#####,eleilli,ellistä,0.007912,eläimen,0.000419,0,0
####eläi#####,eleilli,ellistä,0.007912,eläimet,0.000462,0,0
####eläi#####,eleilli,ellistä,0.007912,eläimiä,0.001736,0,0
####eläm#####,elsemms,eläimiä,0.033429,elämäni,0.003059,0,0
####eläm#####,elsemms,eläimiä,0.033429,elämään,0.001517,0,0
####enem#####,eneemme,enemmän,0.152857,enemmän,0.152857,0,0
####enem#####,eneemme,enemmän,0.152857,enempää,0.003080,0,0
####ener#####,enriert,esteenä,0.008602,energia,0.000567,0,0
####enna#####,eneenna,rakenne,0.009365,ennakoi,0.000044,0,0
####enna#####,eneenna,rakenne,0.009365,ennalta,0.000086,0,0
####ennu#####,eneenne,entinen,0.189759,ennuste,0.004007,0,0
####ensi#####,ensinsi,ensiksi,0.045642,ensiapu,0.000320,0,0
####ensi#####,ensinsi,ensiksi,0.045642,ensiksi,0.045642,0,0
####enti#####,enmintt,entinen,0.057881,entinen,0.057881,0,0
####enti#####,enmintt,entinen,0.057881,entisen,0.000004,0,0
####enti#####,enmintt,entinen,0.057881,entiset,0.000109,0,0
####enti#####,enmintt,entinen,0.057881,entisiä,0.000034,0,0
####enti#####,enmintt,entinen,0.057881,entistä,0.002929,0,0
####epäi#####,eppippi,oppivat,0.020360,epäilee,0.002051,0,0
####epäi#####,eppippi,oppivat,0.020360,epäillä,0.003997,0,0
####erkk#####,erkekko,erkkilä,0.042557,erkkilä,0.042557,0,0
####eroa#####,ereerro,pietari,0.005884,eroavat,0.000798,0,0
####erot#####,etoerrt,eroavat,0.023120,erottaa,0.000336,0,0
####erot#####,etoerrt,eroavat,0.023120,erottuu,0.002508,0,0
####eräi#####,ereieri,eräiksi,0.022760,eräiden,0.003317,0,0
####eräi#####,ereieri,eräiksi,0.022760,eräiksi,0.022760,0,0
####eräi#####,ereieri,eräiksi,0.022760,eräissä,0.002580,0,0
####erää#####,ereepää,enempää,0.012946,eräässä,0.000132,0,0
####esim#####,essimms,etsimme,0.060178,esimies,0.000301,0,0
####esin#####,esseepn,museoon,0.004955,esineet,0.000012,0,0
####esit#####,etsistt,valitut,0.002264,esittää,0.000007,0,0
####espa#####,eppespa,espanja,0.012916,espanja,0.012916,0,0
####este#####,esteste,ettemme,0.032315,esteenä,0.009661,0,0
####este#####,esteste,ettemme,0.032315,esteitä,0.007335,0,0
####este#####,esteste,ettemme,0.032315,estettä,0.007995,0,0
####estä#####,estestä,estettä,0.028147,estävät,0.000951,0,0
####etel#####,eteelle,itselle,0.009495,etelään,0.001522,0,0
####eten#####,eteeven,ettemme,0.003795,etenkin,0.000898,0,0
####etsi#####,ettitsi,valitsi,0.015933,etsimme,0.000134,0,0
####etsi#####,ettitsi,valitsi,0.015933,etsivät,0.000084,0,0
####ette#####,ettette,ettemme,0.350112,etteikö,0.029584,0,0
####ette#####,ettette,ettemme,0.350112,ettemme,0.350112,0,0
####etun#####,ennetut,erottuu,0.003829,etunimi,0.000074,0,0
####etus#####,ettetus,ehdotus,0.022569,etusija,0.000099,0,0
####euro#####,eurrero,eurojen,0.008831,eurojen,0.008831,0,0
####euro#####,eurrero,eurojen,0.008831,eurolla,0.006712,0,0
####euro#####,eurrero,eurojen,0.008831,eurolle,0.006075,0,0
####euro#####,eurrero,eurojen,0.008831,eurosta,0.006117,0,0
####ever#####,eveevrt,esteenä,0.008063,eversti,0.001028,0,0
####fina#####,fnögiia,frendit,0.022938,finaali,0.000338,0,0
####foor#####,forrroo,porvoon,0.025209,foorumi,0.011003,0,0
####form#####,formmms,formula,0.078629,formula,0.078629,0,0
####fors#####,frrsoas,forssan,0.069630,forssan,0.069630,0,0
####fren#####,freedan,frendit,0.101669,frendit,0.101669,0,0
####gram#####,narmraa,saamaan,0.005070,grammaa,0.002675,0,0
####haap#####,haahaaa,haapala,0.131510,haapala,0.131510,0,0
####haas#####,hahhaas,hallaan,0.012025,haastaa,0.001489,0,0
####haet#####,hhhhamt,huoneet,0.035248,haetaan,0.000994,0,0
####hait#####,hhhhimt,huoneet,0.023204,haittaa,0.000338,0,0
####haka#####,hhhhkka,huhtala,0.025766,hakanen,0.000191,0,0
####hake#####,hhhekke,hänelle,0.017417,hakemus,0.002300,0,0
####hake#####,hhhekke,hänelle,0.017417,hakenut,0.002172,0,0
####hake#####,hhhekke,hänelle,0.017417,hakevat,0.006546,0,0
####haki#####,hhhhkki,huhtala,0.034811,hakijan,0.000587,0,0
####haki#####,hhhhkki,huhtala,0.034811,hakijat,0.000289,0,0
####hall#####,halllla,talolla,0.026943,hallaan,0.026301,0,0
####hall#####,halllla,talolla,0.026943,hallita,0.000432,0,0
####halo#####,hahholo,kohtalo,0.024456,halonen,0.023610,0,0
####halt#####,haltalt,halonen,0.016391,haltija,0.002834,0,0
####halt#####,haltalt,halonen,0.016391,haltuun,0.012703,0,0
####halu#####,hhhhalu,huhtala,0.108546,halusin,0.000637,0,0
####halu#####,hhhhalu,huhtala,0.108546,halusta,0.000394,0,0
####halu#####,hhhhalu,huhtala,0.108546,haluttu,0.000482,0,0
####hami#####,hhhhmmi,puhumme,0.020457,haminan,0.000216,0,0
####hamp#####,hampmma,hakemus,0.026856,hampaat,0.023058,0,0
####hank#####,hankkka,hankala,0.053134,hankala,0.053134,0,0
####hank#####,hankkka,hankala,0.053134,hankkia,0.036783,0,0
####hank#####,hankkka,hankala,0.053134,hankkii,0.031685,0,0
####hann#####,hahhann,huhtala,0.007786,hannele,0.000045,0,0
####hann#####,hahhann,huhtala,0.007786,hannula,0.000030,0,0
####hapu#####,hahuhju,haluttu,0.018700,hapuilu,0.009554,0,0
####hark#####,harkkks,harkita,0.201443,harkita,0.201443,0,0
####harm#####,hhrmmme,harmaan,0.398689,harmaan,0.398689,0,0
####harp#####,harpara,hartaus,0.045102,harppoi,0.028574,0,0
####hart#####,harhart,parhaat,0.025674,hartaus,0.008145,0,0
####harv#####,hhrvrrs,harvoin,0.206207,harvoin,0.206207,0,0
####hatt#####,hhhtamt,huoneet,0.005003,hattula,0.004534,0,0
####haur#####,harhuut,hiihdon,0.017931,hauraan,0.007399,0,0
####haus#####,hhhhaus,hartaus,0.041989,hauskaa,0.000149,0,0
####haus#####,hhhhaus,hartaus,0.041989,hauskat,0.000032,0,0
####haut#####,hhhtuut,tehtaat,0.014280,hautala,0.000627,0,0
####hava#####,hahhvva,havaita,0.007033,havaita,0.007033,0,0
####heik#####,hhihkmi,hiekkaa,0.049120,heikkoa,0.010408,0,0
####heik#####,hhihkmi,hiekkaa,0.049120,heikura,0.001910,0,0
####hein#####,hhhhemn,hiihdon,0.030688,heinola,0.000569,0,0
####heit#####,hhhhiet,häiriöt,0.020170,heittää,0.001812,0,0
####help#####,helpela,helpoin,0.097756,helpoin,0.097756,0,0
####help#####,helpela,helpoin,0.097756,helppoa,0.034452,0,0
####henk#####,hehkkke,hiekkaa,0.073666,henkeen,0.006315,0,0
####henk#####,hehkkke,hiekkaa,0.073666,henkilö,0.003245,0,0
####herä#####,hehherä,huhtala,0.019871,herätti,0.002303,0,0
####hevo#####,hehhova,hoitava,0.150690,hevonen,0.003913,0,0
####hevo#####,hehhova,hoitava,0.150690,hevosen,0.001304,0,0
####hevo#####,hehhova,hoitava,0.150690,hevoset,0.002165,0,0
####hida#####,hhdhdda,hiihdon,0.148274,hidasta,0.021699,0,0
####hiek#####,hhehike,haetaan,0.125433,hiekkaa,0.114622,0,0
####hien#####,hhhhiin,hiihdon,0.026994,hienoja,0.000126,0,0
####hier#####,hherert,hieroja,0.064830,hieroja,0.064830,0,0
####hiet#####,hhhhimt,häiriöt,0.024690,hietala,0.000104,0,0
####hiih#####,hhhhhii,huhtala,0.034674,hiihdon,0.010069,0,0
####hint#####,hhhhiit,huhtala,0.018205,hintaan,0.000838,0,0
####hint#####,hhhhiit,huhtala,0.018205,hintoja,0.000332,0,0
####hirv#####,hrhvrrs,harvoin,0.049412,hirveän,0.015813,0,0
####hiuk#####,hhhhkus,hiekkaa,0.009021,hiukset,0.000514,0,0
####hoit#####,hohhoot,häiriöt,0.007132,hoitaja,0.000007,0,0
####hoit#####,hohhoot,häiriöt,0.007132,hoitava,0.000242,0,0
####hoit#####,hohhoot,häiriöt,0.007132,hoitoja,0.004502,0,0
####hoit#####,hohhoot,häiriöt,0.007132,hoitoon,0.001135,0,0
####holl#####,holhole,hollola,0.151342,hollola,0.151342,0,0
####hote#####,hhheome,hyvälle,0.015464,hotelli,0.000075,0,0
####huht#####,hhhhhmt,ihmiset,0.016569,huhtala,0.011738,0,0
####huka#####,hhhhkka,huhtala,0.040067,hukassa,0.000961,0,0
####hukk#####,hhkkkko,hukkaan,0.178197,hukkaan,0.178197,0,0
####huna#####,hhhhhja,huhtala,0.060034,hunajaa,0.000977,0,0
####huol#####,huhhols,hollola,0.068174,huollon,0.000123,0,0
####huol#####,huhhols,hollola,0.068174,huollot,0.000229,0,0
####huol#####,huhhols,hollola,0.068174,huoltaa,0.000414,0,0
####huol#####,huhhols,hollola,0.068174,huoltoa,0.000342,0,0
####huom#####,huommms,huomaan,0.142154,huomaan,0.142154,0,0
####huom#####,huommms,huomaan,0.142154,huomasi,0.013699,0,0
####huom#####,huommms,huomaan,0.142154,huomata,0.037942,0,0
####huom#####,huommms,huomaan,0.142154,huomioi,0.003508,0,0
####huom#####,huommms,huomaan,0.142154,huomion,0.017384,0,0
####huon#####,hhhhuus,haltuun,0.030322,huoneen,0.001501,0,0
####huon#####,hhhhuus,haltuun,0.030322,huoneet,0.001280,0,0
####huon#####,hhhhuus,haltuun,0.030322,huonoja,0.000275,0,0
####huon#####,hhhhuus,haltuun,0.030322,huonoon,0.001046,0,0
####huot#####,hhhhuut,huoneet,0.046597,huotari,0.001400,0,0
####huum#####,huhmmus,hakemus,0.051787,huumori,0.008309,0,0
####hylä#####,hyhhylä,huhtala,0.022984,hylätty,0.000889,0,0
####hytö#####,hhhhhöt,ihmiset,0.011287,hytönen,0.000254,0,0
####hyvi#####,hhhhyvi,huhtala,0.030496,hyvillä,0.000633,0,0
####hyvi#####,hhhhyvi,huhtala,0.030496,hyvissä,0.000339,0,0
####hyvi#####,hhhhyvi,huhtala,0.030496,hyvistä,0.000282,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyväksi,0.006222,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyväksy,0.001854,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyvälle,0.030854,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyvällä,0.003196,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyvältä,0.001188,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyvänsä,0.001347,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyvässä,0.003114,0,0
####hyvä#####,hyhäkvy,hyvälle,0.030854,hyvästä,0.004334,0,0
####hyvö#####,hhhhhvö,myöhään,0.023218,hyvönen,0.002390,0,0
####hyöt#####,höhhhöt,häiriöt,0.063756,hyötyjä,0.001976,0,0
####häir#####,härhdri,myöhään,0.028424,häiriöt,0.013111,0,0
####häne#####,hähenäe,lähelle,0.018396,hänelle,0.016282,0,0
####häne#####,hähenäe,lähelle,0.018396,hänellä,0.000065,0,0
####häne#####,hähenäe,lähelle,0.018396,häneltä,0.000248,0,0
####häne#####,hähenäe,lähelle,0.018396,hänestä,0.004616,0,0
####härm#####,hrhmmrs,harmaan,0.103984,härmälä,0.054706,0,0
####höyl#####,hööhyly,köyhyys,0.039242,höyläsi,0.015660,0,0
####idea#####,ireidde,aseiden,0.028394,ideasta,0.000122,0,0
####ideo#####,ireidde,ideoita,0.013137,ideoita,0.013137,0,0
####ihai#####,ihhihia,ehtivät,0.014638,ihailla,0.005366,0,0
####ihme#####,ihmimme,ihminen,0.094382,ihmeitä,0.012622,0,0
####ihme#####,ihmimme,ihminen,0.094382,ihmettä,0.019699,0,0
####ihmi#####,ihmimmi,ihminen,0.158439,ihminen,0.158439,0,0
####ihmi#####,ihmimmi,ihminen,0.158439,ihmisen,0.008234,0,0
####ihmi#####,ihmimmi,ihminen,0.158439,ihmiset,0.012668,0,0
####ihmi#####,ihmimmi,ihminen,0.158439,ihmisiä,0.021599,0,0
####ihmi#####,ihmimmi,ihminen,0.158439,ihmistä,0.025504,0,0
####iisa#####,issiiss,lisäisi,0.004129,iisalmi,0.001140,0,0
####ikku#####,ikkikku,yksikkö,0.010422,ikkunan,0.000277,0,0
####ikku#####,ikkikku,yksikkö,0.010422,ikkunat,0.000315,0,0
####ikui#####,khfikki,tulikin,0.003749,ikuinen,0.000089,0,0
####ikäi#####,iräikii,tulikin,0.011965,ikäinen,0.000401,0,0
####illa#####,illilla,ihailla,0.037566,illalla,0.006344,0,0
####illa#####,illilla,ihailla,0.037566,illassa,0.000002,0,0
####ilma#####,ilmimme,maailma,0.029021,ilmassa,0.000775,0,0
####ilma#####,ilmimme,maailma,0.029021,ilmasto,0.000252,0,0
####ilme#####,ilmimme,kävimme,0.009818,ilmenee,0.000920,0,0
####ilme#####,ilmimme,kävimme,0.009818,ilmesty,0.000085,0,0
####ilme#####,ilmimme,kävimme,0.009818,ilmettä,0.000017,0,0
####ilmi#####,iömimmi,iisalmi,0.022831,ilmiötä,0.002322,0,0
####ilmo#####,ilmimmo,maailma,0.010308,ilmoita,0.000236,0,0
####iloi#####,iloilio,iloinen,0.090301,iloinen,0.090301,0,0
####iloi#####,iloilio,iloinen,0.090301,iloisen,0.008413,0,0
####iloi#####,iloilio,iloinen,0.090301,iloisia,0.049297,0,0
####iloi#####,iloilio,iloinen,0.090301,iloista,0.001612,0,0
####iloj#####,iljiljo,ilmasto,0.006841,ilojaan,0.000379,0,0
####imat#####,immiimt,eläimet,0.005630,imatran,0.000039,0,0
####immo#####,immimmo,ilmiötä,0.011414,immonen,0.001182,0,0
####inde#####,indidde,entinen,0.016970,indeksi,0.002750,0,0
####inno#####,iniinnn,entinen,0.008037,innokas,0.000380,0,0
####inno#####,iniinnn,entinen,0.008037,innolla,0.000353,0,0
####irla#####,irfilla,ihailla,0.021872,irlanti,0.010756,0,0
####isla#####,iisilsa,ihailla,0.004303,islanti,0.000037,0,0
####isoi#####,isoisio,iloisia,0.010223,isoissa,0.000891,0,0
####isok#####,isoikks,värikäs,0.007842,isokatu,0.000046,0,0
####isom#####,issimms,sopimus,0.021791,isommat,0.002222,0,0
####isom#####,issimms,sopimus,0.021791,isompia,0.000107,0,0
####isot#####,itoisit,ihmiset,0.007752,isotalo,0.000037,0,0
####istu#####,istisuu,tutustu,0.014730,istunut,0.002859,0,0
####istu#####,istisuu,tutustu,0.014730,istuvat,0.002008,0,0
####isän#####,iäsisän,tosiaan,0.003634,isännän,0.000026,0,0
####ital#####,itiiila,ihailla,0.004235,italian,0.000386,0,0
####itko#####,itiikkö,yksikkö,0.031405,itkonen,0.000323,0,0
####itse#####,ittitse,valitse,0.062224,itsekin,0.000003,0,0
####itse#####,ittitse,valitse,0.062224,itselle,0.000058,0,0
####itse#####,ittitse,valitse,0.062224,itsemme,0.000026,0,0
####itse#####,ittitse,valitse,0.062224,itsensä,0.000030,0,0
####itse#####,ittitse,valitse,0.062224,itsestä,0.000001,0,0
####itse#####,ittitse,valitse,0.062224,itseäni,0.000005,0,0
####itse#####,ittitse,valitse,0.062224,itseäsi,0.000097,0,0
####itse#####,ittitse,valitse,0.062224,itseään,0.000003,0,0
####itäi#####,iräitii,kehitti,0.002923,itäinen,0.000096,0,0
####itäi#####,iräitii,kehitti,0.002923,itäisen,0.000026,0,0
####jaet#####,jaetajt,jaetaan,0.292467,jaetaan,0.292467,0,0
####jaka#####,jakkaja,johtaja,0.171289,jakavat,0.003756,0,0
####jalm#####,jalmamo,jalmari,0.471117,jalmari,0.471117,0,0
