input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###ässvägg###,äsvvvgg,ässävgg,0.585326,ässävgg,0.585326,0,1
###gkjnymh###,gkjnymh,gkjynmh,0.129140,gkjynmh,0.129140,0,0
###intvaäö###,intaväö,intaväö,0.451207,intaväö,0.451207,0,0
###buvälhf###,bvvälhf,buvlähf,0.009799,buvlähf,0.009799,0,0
###skdmkäh###,skdkmäh,skdkmäh,0.106502,skdkmäh,0.106502,0,0
###elnfgfo###,elnngfo,elngffo,0.273059,elngffo,0.273059,0,0
###bmfetmd###,bmfttmd,bmftemd,0.475660,bmftemd,0.475660,0,0
###ffjovdl###,fovvoll,ffjvodl,0.016510,ffjvodl,0.016510,0,0
###dfägrab###,ddärrab,dfärgab,0.017218,dfärgab,0.017218,0,0
###rlhösjt###,rlhsöjt,rlhsöjt,0.768457,rlhsöjt,0.768457,0,1
###riejgvf###,riejgvf,riegjvf,0.059229,riegjvf,0.059229,0,0
###vovärij###,vovnrij,vovräij,0.182509,vovräij,0.182509,0,0
###jäsmpdt###,jämjttt,jeootft,0.019317,jäspmdt,0.004135,0,0
###mkeftss###,mkfttss,mketfss,0.067843,mketfss,0.067843,0,0
###räydfmp###,räydfdp,räyfdmp,0.041375,räyfdmp,0.041375,0,0
###grgvoka###,grggvka,grgovka,0.665610,grgovka,0.665610,0,1
###tvruädj###,tvräädj,tvräudj,0.272284,tvräudj,0.272284,0,0
###blpapju###,blpapju,blppaju,0.724561,blppaju,0.724561,0,1
###nkpämrs###,nkpkmrs,nkpmärs,0.282746,nkpmärs,0.282746,0,0
###raäiuhb###,rräihhb,raäuihb,0.214379,raäuihb,0.214379,0,0
###äeöifyu###,äeöyiyu,äeöfiyu,0.321038,äeöfiyu,0.321038,0,0
###ijlprpt###,ijllrpt,äjkldpk,0.008277,ijlrppt,0.007963,0,0
###mäfdbmä###,mäfbrää,mäfbdmä,0.018046,mäfbdmä,0.018046,0,0
###tvtfjmp###,tftvjmp,tvtjfmp,0.050264,tvtjfmp,0.050264,0,0
###ellfihh###,elaifhh,ellifhh,0.047270,ellifhh,0.047270,0,0
###nrysflä###,nrksylä,nryfslä,0.101956,nryfslä,0.101956,0,0
###öpjnltm###,öpjlltm,öpjlntm,0.240752,öpjlntm,0.240752,0,0
###irefprm###,irefprm,irepfrm,0.029692,irepfrm,0.029692,0,0
###nefarrl###,nefarrl,nefrarl,0.267778,nefrarl,0.267778,0,0
###mbubtie###,mbuubii,mbutbie,0.013401,mbutbie,0.013401,0,0
###hjkyhly###,hjhhhly,hjkhyly,0.310346,hjkhyly,0.310346,0,0
###jvsggse###,jvsggse,jvsggse,0.824719,jvsggse,0.824719,1,1
###ykpkgdr###,ykrdkgr,ykpgkdr,0.273496,ykpgkdr,0.273496,0,0
###kupdioä###,kuudroä,kupidoä,0.021987,kupidoä,0.021987,0,0
###devmäup###,dvvmäup,devämup,0.297735,devämup,0.297735,0,0
###ijumovt###,iiujovt,ijuomvt,0.036381,ijuomvt,0.036381,0,0
###phrhhds###,phrhhds,phrhhds,0.797233,phrhhds,0.797233,1,1
###piävsil###,äiävvsl,piäsvil,0.020505,piäsvil,0.020505,0,0
###tgeeyhv###,ttgeehv,tgeyehv,0.038175,tgeyehv,0.038175,0,0
###gevmfju###,gevffju,gevfmju,0.147845,gevfmju,0.147845,0,0
###euhigmr###,euheömr,euhgimr,0.103651,euhgimr,0.103651,0,0
###llrhkdu###,llhdäou,llrkhdu,0.025339,llrkhdu,0.025339,0,0
###jttsjeä###,jttsjeä,jttjseä,0.269387,jttjseä,0.269387,0,0
###mrhöprt###,mmörprt,mfmairt,0.017634,mrhpört,0.015632,0,0
###dpmpjby###,dpmjpmy,dpmjpby,0.147517,dpmjpby,0.147517,0,0
###shäktof###,shäätof,shätkof,0.032678,shätkof,0.032678,0,0
###bksnrpl###,bksnrpl,bksrnpl,0.208544,bksrnpl,0.208544,0,0
###fdnöfre###,fdnöare,fdnföre,0.099131,fdnföre,0.099131,0,0
###hvthsov###,hvtssov,hvtshov,0.534224,hvtshov,0.534224,0,1
###räpvohg###,räpoohg,räpovhg,0.554012,räpovhg,0.554012,0,1
###tgibfds###,tgibfds,tgifbds,0.576390,tgifbds,0.576390,0,1
###uetsfio###,ueefsio,uetfsio,0.460705,uetfsio,0.460705,0,0
###rtskghi###,rtsgghi,rtsgkhi,0.231669,rtsgkhi,0.231669,0,0
###buynpgy###,buunpyy,buypngy,0.007521,buypngy,0.007521,0,0
###kpvlsdr###,krvlsdr,kpvsldr,0.041347,kpvsldr,0.041347,0,0
###gdiukmf###,gdiulmf,gdikumf,0.303947,gdikumf,0.303947,0,0
###spdpoie###,spdooie,spdopie,0.150879,spdopie,0.150879,0,0
###vshiyjf###,vshyivf,vshyijf,0.336911,vshyijf,0.336911,0,0
###ftituny###,ftituny,ftiutny,0.017199,ftiutny,0.017199,0,0
###hkgtäae###,hkvgäae,hkgätae,0.312385,hkgätae,0.312385,0,0
###räfkbir###,räfkrir,räfbkir,0.192086,räfbkir,0.192086,0,0
###ypbfoky###,ybpffky,ypbofky,0.026837,ypbofky,0.026837,0,0
###egtklne###,ebtllne,egtlkne,0.181221,egtlkne,0.181221,0,0
###msusgfm###,mssusfm,msugsfm,0.084971,msugsfm,0.084971,0,0
###ekpbahe###,ekpabhe,ekpabhe,0.586740,ekpabhe,0.586740,0,1
###yttäapi###,yttaapi,yttaäpi,0.202095,yttaäpi,0.202095,0,0
###mpäshfä###,mpsssfä,mpähsfä,0.092621,mpähsfä,0.092621,0,0
###höptrmg###,höpttmg,höprtmg,0.220300,höprtmg,0.220300,0,0
###pfgäiäi###,pfgiääi,pfgiääi,0.445694,pfgiääi,0.445694,0,0
###pgetmvt###,pgetemt,pgemtvt,0.199265,pgemtvt,0.199265,0,0
###vsmenik###,vsmeeik,vsmneik,0.241225,vsmneik,0.241225,0,0
###beäbdns###,bedddns,beädbns,0.145873,beädbns,0.145873,0,0
###klkpyov###,klkpyov,klkypov,0.036597,klkypov,0.036597,0,0
###nfjyhju###,nfjyhju,nfjhyju,0.204135,nfjhyju,0.204135,0,0
###vroeysn###,vveeesn,vrletdn,0.017487,vroyesn,0.001797,0,0
###fmäddor###,fmäddor,fmäddor,0.866789,fmäddor,0.866789,1,1
###gsgmfkt###,gsfgmkt,gsgfmkt,0.066759,gsgfmkt,0.066759,0,0
###fktgdfn###,fkgddff,fktdgfn,0.031674,fktdgfn,0.031674,0,0
###öioksde###,öiosdee,öioskde,0.675983,öioskde,0.675983,0,1
###hlbäreu###,hlbrreu,hlbräeu,0.273194,hlbräeu,0.273194,0,0
###rtndnyd###,rtndnyd,rtnndyd,0.336187,rtnndyd,0.336187,0,0
###rgriysy###,rgisisy,rgryisy,0.158818,rgryisy,0.158818,0,0
###oonleit###,onnelit,oonelit,0.488269,oonelit,0.488269,0,0
###yydkugj###,yydukgs,yydukgj,0.312685,yydukgj,0.312685,0,0
###ukjufpd###,ukjuupd,ukjfupd,0.715839,ukjfupd,0.715839,0,1
###äyobesu###,äyobeeu,ntäbeeu,0.023316,äyoebsu,0.016171,0,0
###nhhäfrr###,nhhfärr,nhhfärr,0.347933,nhhfärr,0.347933,0,0
###vvksfpy###,vvksspy,vvkfspy,0.226498,vvkfspy,0.226498,0,0
###sthbblb###,sthbblb,sthbblb,0.789077,sthbblb,0.789077,1,1
###jdsäbeo###,jdsäboo,jdsbäeo,0.114263,jdsbäeo,0.114263,0,0
###mkdääät###,mkdääät,mkdääät,0.835925,mkdääät,0.835925,1,1
###ajänppv###,ajäpnpv,ajäpnpv,0.787980,ajäpnpv,0.787980,0,1
###felmyyg###,felmgyg,felymyg,0.316191,felymyg,0.316191,0,0
###oöblppa###,oöblbpa,oöbplpa,0.108651,oöbplpa,0.108651,0,0
###äpoakpf###,äpäokpf,äpokapf,0.038699,äpokapf,0.038699,0,0
###rlsönvi###,rlslövi,rlsnövi,0.596115,rlsnövi,0.596115,0,1
###spmältm###,spmästm,spmlätm,0.017848,spmlätm,0.017848,0,0
###hrjgvnl###,hrvvvnl,hrjvgnl,0.192610,hrjvgnl,0.192610,0,0
###jäedbjv###,jäedöov,jäebdjv,0.060229,jäebdjv,0.060229,0,0
###pgkhiäs###,pgkhiäs,pgkihäs,0.505230,pgkihäs,0.505230,0,1
###bpfkhfo###,bpfhhfo,bpfhkfo,0.593734,bpfhkfo,0.593734,0,1
###ufkuäod###,ufkuäod,ufkäuod,0.064125,ufkäuod,0.064125,0,0
###nlsmuvs###,nlsusvs,nlsumvs,0.320386,nlsumvs,0.320386,0,0
###omlmäty###,omlmäty,omlämty,0.088649,omlämty,0.088649,0,0
###töfftls###,töfftls,nryfslä,0.008747,töftfls,0.002747,0,0
###dofsgmo###,dofgmmo,dofgsmo,0.270904,dofgsmo,0.270904,0,0
###jäobkot###,jäoboot,jäokbot,0.361985,jäokbot,0.361985,0,0
###sbhnnlb###,sbhnnlb,sbhnnlb,0.880476,sbhnnlb,0.880476,1,1
###äisfyto###,ätsyfto,äisyfto,0.267052,äisyfto,0.267052,0,0
###llpypfp###,lppyyfp,llppyfp,0.083934,llppyfp,0.083934,0,0
###sapnsed###,sannsed,sapsned,0.049806,sapsned,0.049806,0,0
###oifylum###,oioylmm,jjnylml,0.010887,oiflyum,0.003614,0,0
###bkhotso###,bkbotso,bkhtoso,0.049014,bkhtoso,0.049014,0,0
###näbjlsg###,näjässg,näbljsg,0.011388,näbljsg,0.011388,0,0
###jvdvkbn###,jvdvknn,jvdkvbn,0.111065,jvdkvbn,0.111065,0,0
###lvfkngä###,lvffkgä,lvfnkgä,0.008401,lvfnkgä,0.008401,0,0
###äneesme###,äneeeme,äneseme,0.394377,äneseme,0.394377,0,0
###rprbvhl###,rbpbvhl,rprvbhl,0.022408,rprvbhl,0.022408,0,0
###rässplk###,rässspk,räspslk,0.133333,räspslk,0.133333,0,0
###bkfdnvj###,bdfddjv,bkfndvj,0.019382,bkfndvj,0.019382,0,0
###anjäfrm###,anjnfrm,anjfärm,0.058138,anjfärm,0.058138,0,0
###thdtuie###,thduiie,thdutie,0.686844,thdutie,0.686844,0,1
###yuydfnr###,ydyuynr,yuyfdnr,0.051639,yuyfdnr,0.051639,0,0
###nlvvfsi###,lfvvvsi,lfvvjoi,0.076257,nlvfvsi,0.004621,0,0
###fovuplj###,fuvuolj,fovpulj,0.053971,fovpulj,0.053971,0,0
###rrumdkj###,rrummkj,rrudmkj,0.227146,rrudmkj,0.227146,0,0
###lejgöyd###,lljögyd,lejögyd,0.529336,lejögyd,0.529336,0,1
###ksfepvh###,kskpehh,ksfpevh,0.121703,ksfpevh,0.121703,0,0
###mjfnhev###,mjjeeev,mjfhnev,0.064920,mjfhnev,0.064920,0,0
###htihpyr###,htiphrr,htiphyr,0.386153,htiphyr,0.386153,0,0
###bvdlgei###,bvdgvei,bvdglei,0.308056,bvdglei,0.308056,0,0
###nhnepme###,nmnepme,nhnpeme,0.033675,nhnpeme,0.033675,0,0
###tlärurf###,tlärrff,tläurrf,0.651437,tläurrf,0.651437,0,1
###btrksoö###,brrktoö,btrskoö,0.022718,btrskoö,0.022718,0,0
###snjöbpf###,snjbbpf,snjböpf,0.234487,snjböpf,0.234487,0,0
###fjrpfjp###,fjrppgp,fjrfpjp,0.448091,fjrfpjp,0.448091,0,0
###ksjävsl###,ksjävsl,ksjväsl,0.090549,ksjväsl,0.090549,0,0
###ärkjhml###,ärkkhml,ärkhjml,0.137369,ärkhjml,0.137369,0,0
###sgmyvöe###,sgmvvöe,sgmvyöe,0.597365,sgmvyöe,0.597365,0,1
###jävsmöä###,jävsmsä,jävmsöä,0.040917,jävmsöä,0.040917,0,0
###oeypfvv###,oeyfivv,oeyfpvv,0.008004,oeyfpvv,0.008004,0,0
###rrbvdir###,rrbdvir,rrbdvir,0.607104,rrbdvir,0.607104,0,1
###injlutr###,injlltr,injultr,0.491760,injultr,0.491760,0,0
###lnvjpjn###,lnvjjjn,lnvpjjn,0.405702,lnvpjjn,0.405702,0,0
###npliyig###,nplyyyg,nplyiig,0.110670,nplyiig,0.110670,0,0
###bbäkiuy###,bbäikuy,bbäikuy,0.616100,bbäikuy,0.616100,0,1
###mjlkeäu###,äjlekäu,mjlekäu,0.615570,mjlekäu,0.615570,0,1
###bänfnkj###,bännfoj,bännfkj,0.136106,bännfkj,0.136106,0,0
###bljjntl###,bljjjjl,bljnjtl,0.035421,bljnjtl,0.035421,0,0
###bfddpör###,bfdfprr,bfdpdör,0.084285,bfdpdör,0.084285,0,0
###yophyfp###,yoppyyp,llppyfp,0.027219,yopyhfp,0.007747,0,0
###phmidlf###,phmillf,phmdilf,0.244431,phmdilf,0.244431,0,0
###ajmbkjp###,ajbmbjk,ajmkbjp,0.136652,ajmkbjp,0.136652,0,0
###bvousbt###,bvoubut,bvosubt,0.075433,bvosubt,0.075433,0,0
###bbnbefj###,bbnbbfj,bbnebfj,0.509738,bbnebfj,0.509738,0,1
###ahetrju###,aeejaju,ahertju,0.063638,ahertju,0.063638,0,0
###gvjtsjy###,gvjssjy,gvjstjy,0.427701,gvjstjy,0.427701,0,0
###fdmovdl###,fdmmdll,fdmvodl,0.075721,fdmvodl,0.075721,0,0
###äupeeua###,äupeeua,äupeeua,0.784849,äupeeua,0.784849,1,1
###rvrdjnr###,rvrddnr,rvrjdnr,0.268314,rvrjdnr,0.268314,0,0
###nbdptvd###,nbdpnvd,nbdtpvd,0.114175,nbdtpvd,0.114175,0,0
###otdiynd###,otdinnd,otdyind,0.151457,otdyind,0.151457,0,0
###deltätl###,delttll,delättl,0.081964,delättl,0.081964,0,0
###gbnkdpt###,gbnndpt,gbndkpt,0.204449,gbndkpt,0.204449,0,0
###yhguubv###,yhguubv,yhguubv,0.898393,yhguubv,0.898393,1,1
###uvsornm###,uvssmmm,uvsronm,0.048817,uvsronm,0.048817,0,0
###ufrbdsb###,ufrrbsb,ufrdbsb,0.266505,ufrdbsb,0.266505,0,0
###pgimeif###,pgimeif,pgiemif,0.068257,pgiemif,0.068257,0,0
###isyupet###,isyuupt,isypuet,0.193586,isypuet,0.193586,0,0
###ägheääl###,ägheell,äghäeäl,0.047788,äghäeäl,0.047788,0,0
###gojtnvk###,gojvnvk,gojntvk,0.023710,gojntvk,0.023710,0,0
###ufvnmtn###,ufvfntn,ufvmntn,0.394636,ufvmntn,0.394636,0,0
###hfntums###,hfttums,hfnutms,0.015126,hfnutms,0.015126,0,0
###dydjäko###,dydjäko,dydäjko,0.024009,dydäjko,0.024009,0,0
###etfadjr###,etfddrr,etfdajr,0.223851,etfdajr,0.223851,0,0
###jaldäse###,jjdläse,gjhpäse,0.014853,jalädse,0.005612,0,0
###gedbjuh###,gebbjuh,gedjbuh,0.041838,gedjbuh,0.041838,0,0
###hvbtjpp###,hvbjjpp,hvbjtpp,0.468821,hvbjtpp,0.468821,0,0
###yämtoeä###,yemooää,yämoteä,0.223367,yämoteä,0.223367,0,0
###nkkoshä###,nkkshnä,nkksohä,0.199987,nkksohä,0.199987,0,0
###khsdpyv###,khhpdyv,khspdyv,0.632377,khspdyv,0.632377,0,1
###ftiigmd###,ftiitmd,ftigimd,0.035415,ftigimd,0.035415,0,0
###ymlbslä###,yblbllä,ymlsblä,0.093474,ymlsblä,0.093474,0,0
###aljgöab###,alböfab,aljögab,0.285183,aljögab,0.285183,0,0
###kyhkmlf###,kyhmkff,kyhmklf,0.291312,kyhmklf,0.291312,0,0
###äylprfä###,ärlpfrä,äylrpfä,0.027462,äylrpfä,0.027462,0,0
###lgksdvv###,lgssdvv,lgkdsvv,0.140694,lgkdsvv,0.140694,0,0
###vuhyäoe###,vuhyäoe,vuhäyoe,0.106036,vuhäyoe,0.106036,0,0
###tnhoghs###,tntoggs,oluohos,0.007862,tnhgohs,0.003358,0,0
###tyubvsp###,tyuubsp,tyuvbsp,0.074092,tyuvbsp,0.074092,0,0
###lfäijtv###,lfätjtv,lfäjitv,0.111173,lfäjitv,0.111173,0,0
###fblhtän###,bbltlän,fblthän,0.520055,fblthän,0.520055,0,1
###gtaälii###,gtaälii,gtaläii,0.337416,gtaläii,0.337416,0,0
###eäispgf###,eiispif,eäipsgf,0.017333,eäipsgf,0.017333,0,0
###smvnhym###,smvyhhm,smvhnym,0.145958,smvhnym,0.145958,0,0
###khrytvb###,khrttvb,khrtyvb,0.413152,khrtyvb,0.413152,0,0
###ufäenlj###,ufäknej,ufänelj,0.109910,ufänelj,0.109910,0,0
###fämeddm###,fämdddm,fämdedm,0.220097,fämdedm,0.220097,0,0
###äämefgy###,äämeegy,äämfegy,0.628408,äämfegy,0.628408,0,1
###vpvaroj###,vpvaroj,vpvraoj,0.164074,vpvraoj,0.164074,0,0
###mrntrpt###,mrnrfpt,mrnrtpt,0.302003,mrnrtpt,0.302003,0,0
###phkdorl###,phdsdrl,phkodrl,0.410787,phkodrl,0.410787,0,0
###tövyeär###,tövyeär,töveyär,0.378899,töveyär,0.378899,0,0
###pidkins###,pidikns,pidikns,0.365378,pidikns,0.365378,0,0
###fprykfo###,fpryyfo,fprkyfo,0.362393,fprkyfo,0.362393,0,0
###aohäglg###,aohgllg,aohgälg,0.315952,aohgälg,0.315952,0,0
###sysägfo###,yysggfo,sysgäfo,0.480754,sysgäfo,0.480754,0,0
###onlbplm###,onlnplm,onlpblm,0.145583,onlpblm,0.145583,0,0
###äuvspvi###,äusppvi,äuvpsvi,0.255717,äuvpsvi,0.255717,0,0
###tlhoyiä###,tlhyyaä,tlhyoiä,0.113930,tlhyoiä,0.113930,0,0
###lrtaybb###,lrtyatb,lrtyabb,0.360675,lrtyabb,0.360675,0,0
###mnäghma###,mägggma,mnähgma,0.466790,mnähgma,0.466790,0,0
###lyunvdä###,lyuvndv,lyuvndä,0.156160,lyuvndä,0.156160,0,0
###skgsiäp###,skgsiäp,skgisäp,0.089102,skgisäp,0.089102,0,0
###nenrdbd###,nerrdbd,nendrbd,0.006073,nendrbd,0.006073,0,0
###rpmnöäm###,rpmönäm,rpmönäm,0.468106,rpmönäm,0.468106,0,0
###ykäkvny###,ykäävny,ykävkny,0.035383,ykävkny,0.035383,0,0
###eveähyi###,eveäiyi,evehäyi,0.207472,evehäyi,0.207472,0,0
###synnnpt###,synnnpt,synnnpt,0.926573,synnnpt,0.926573,1,1
###fkrgstk###,fkrrttk,fkrsgtk,0.220364,fkrsgtk,0.220364,0,0
###bvöuopg###,bvöuphg,bvöoupg,0.012919,bvöoupg,0.012919,0,0
###jindntv###,jinnntv,jinndtv,0.405004,jinndtv,0.405004,0,0
###ilrämof###,iärlmof,ilrmäof,0.255026,ilrmäof,0.255026,0,0
###klukgfv###,klulggv,klugkfv,0.155189,klugkfv,0.155189,0,0
###yukhöaö###,yhkhkaö,yuköhaö,0.170162,yuköhaö,0.170162,0,0
###bpydumd###,bpyuudd,bpyudmd,0.031945,bpyudmd,0.031945,0,0
###sfogdui###,sooooui,sfodgui,0.079438,sfodgui,0.079438,0,0
###fplpbrk###,fppbbrk,fplbprk,0.113475,fplbprk,0.113475,0,0
###enuiiys###,enuiiys,enuiiys,0.874650,enuiiys,0.874650,1,1
###rdyglru###,rdyurru,rdylgru,0.382459,rdylgru,0.382459,0,0
###boryfkp###,brokykp,borfykp,0.113270,borfykp,0.113270,0,0
###shdhmku###,shdhdku,shdmhku,0.729939,shdmhku,0.729939,0,1
###httukkp###,httkkkp,httkukp,0.752511,httkukp,0.752511,0,1
###hbmnhöy###,hbmmhyy,hbmhnöy,0.032350,hbmhnöy,0.032350,0,0
###eäliätj###,eäläääj,eäläitj,0.180262,eäläitj,0.180262,0,0
###gkkdfsj###,gkkffsj,gkkfdsj,0.281544,gkkfdsj,0.281544,0,0
###msffugm###,msfumgm,msfufgm,0.316287,msfufgm,0.316287,0,0
###vmirion###,vmmtoon,vmiiron,0.119496,vmiiron,0.119496,0,0
###dkdäkfd###,dkkkäfd,dkdkäfd,0.185437,dkdkäfd,0.185437,0,0
###tdgjunb###,tdgjnnb,tdgujnb,0.091172,tdgujnb,0.091172,0,0
###yiadath###,yiaddth,yiaadth,0.540904,yiaadth,0.540904,0,1
###pdkmumu###,pdkuumu,pdkummu,0.611395,pdkummu,0.611395,0,1
###lkbiljö###,lkbillö,lkblijö,0.021573,lkblijö,0.021573,0,0
###getfsff###,gttffof,getsfff,0.006244,getsfff,0.006244,0,0
###vnrkgjp###,vnrngjp,vnrgkjp,0.373352,vnrgkjp,0.373352,0,0
###rdofbrg###,rdfbbrg,rdobfrg,0.119397,rdobfrg,0.119397,0,0
###lndtreg###,lndregg,lndrteg,0.064189,lndrteg,0.064189,0,0
###öyposau###,öyosoau,öypsoau,0.414280,öypsoau,0.414280,0,0
###ryhssjm###,ryhssjm,ryhssjm,0.815831,ryhssjm,0.815831,1,1
###apsyjöp###,apsaayp,apsjyöp,0.101613,apsjyöp,0.101613,0,0
###ljkiame###,ljkmime,ljkaime,0.514263,ljkaime,0.514263,0,1
###junpebm###,junppbm,junepbm,0.748289,junepbm,0.748289,0,1
###lppboio###,llpbbio,lppobio,0.241906,lppobio,0.241906,0,0
###ieksmdr###,iiksmdr,iekmsdr,0.062241,iekmsdr,0.062241,0,0
###vgmtmgh###,vgmtmgh,vgmmtgh,0.318597,vgmmtgh,0.318597,0,0
###efjnrra###,efjnnre,efjrnra,0.055477,efjrnra,0.055477,0,0
###tänrövh###,tlärrvh,tläurrf,0.014185,tänörvh,0.012377,0,0
###freefie###,freeeie,frefeie,0.275145,frefeie,0.275145,0,0
###vurjlmt###,vurjjmt,vurljmt,0.707070,vurljmt,0.707070,0,1
###kpänfty###,kpäptty,kpäfnty,0.197440,kpäfnty,0.197440,0,0
###gkonatp###,gkonatp,gkoantp,0.245186,gkoantp,0.245186,0,0
###bevtfgh###,bevgtgh,bevftgh,0.036518,bevftgh,0.036518,0,0
###dmeohdg###,deeoodg,dmehodg,0.136508,dmehodg,0.136508,0,0
###udslypm###,udsdlpm,udsylpm,0.732167,udsylpm,0.732167,0,1
###hdpbdhi###,hhpbdii,hdpdbhi,0.023700,hdpdbhi,0.023700,0,0
###umgerhe###,umgeehe,umgrehe,0.257875,umgrehe,0.257875,0,0
###jyfgmgr###,jyyjmgr,jyfmggr,0.094383,jyfmggr,0.094383,0,0
###tpmvesä###,tpmttsä,tpmevsä,0.061915,tpmevsä,0.061915,0,0
###uvtoegd###,uvteedd,uvteogd,0.051202,uvteogd,0.051202,0,0
###ryskäyp###,rrskäyp,rysäkyp,0.038761,rysäkyp,0.038761,0,0
###eyldfug###,eflfdug,eylfdug,0.554791,eylfdug,0.554791,0,1
###imrnlol###,imnlnol,imrlnol,0.376604,imrlnol,0.376604,0,0
###slätnöd###,slälnöd,släntöd,0.130029,släntöd,0.130029,0,0
###lrgjvgr###,lljjjgr,lrgvjgr,0.156746,lrgvjgr,0.156746,0,0
###jpääprm###,jpprprm,junepbm,0.032325,jpäpärm,0.004588,0,0
###rpjlrnm###,rpjjnjm,rpmönäm,0.025017,rpjrlnm,0.023697,0,0
###taventn###,tvventn,tavnetn,0.101292,tavnetn,0.101292,0,0
###fnifpsu###,nniipäu,fnipfsu,0.012548,fnipfsu,0.012548,0,0
###tnaioku###,tnaioku,tnaoiku,0.041285,tnaoiku,0.041285,0,0
###uemoähu###,uemoohu,uemäohu,0.048036,uemäohu,0.048036,0,0
###iheumkr###,ihemmrr,ihemukr,0.222463,ihemukr,0.222463,0,0
###orjmnta###,orjmmta,orjnmta,0.564451,orjnmta,0.564451,0,1
###fknbbfs###,fknbbfs,fknbbfs,0.901762,fknbbfs,0.901762,1,1
###ouvshrr###,ouvvhrr,ouvhsrr,0.280323,ouvhsrr,0.280323,0,0
###ftälyhg###,ftäyyhg,ftäylhg,0.278844,ftäylhg,0.278844,0,0
###dyfssöi###,dyfssöi,dyfssöi,0.924702,dyfssöi,0.924702,1,1
###häogsty###,häogsty,häosgty,0.006361,häosgty,0.006361,0,0
###veäpelh###,veäepvh,veäeplh,0.845650,veäeplh,0.845650,0,1
###öljhdkö###,öjjödkö,öljdhkö,0.100084,öljdhkö,0.100084,0,0
###uärnbmn###,uärlbbn,uärbnmn,0.006302,uärbnmn,0.006302,0,0
###dvbpväm###,dvbppäm,dvbvpäm,0.840204,dvbvpäm,0.840204,0,1
###eujtpvn###,eujpvnn,eujptvn,0.426664,eujptvn,0.426664,0,0
###dfbdöri###,dfbödri,dfbödri,0.329619,dfbödri,0.329619,0,0
###fkrdylp###,fkryrlp,fkrydlp,0.070609,fkrydlp,0.070609,0,0
###äarymmö###,ääraymö,äarmymö,0.373146,äarmymö,0.373146,0,0
###vfhpsdg###,ffhdddg,vfhspdg,0.193377,vfhspdg,0.193377,0,0
###hlfikuk###,hffuiuk,hlfkiuk,0.191459,hlfkiuk,0.191459,0,0
###jershuy###,jerssuy,jerhsuy,0.464068,jerhsuy,0.464068,0,0
###utfvkjs###,uutffjs,uetfsio,0.006386,utfkvjs,0.005274,0,0
###ygholjm###,yohlojm,yghlojm,0.122239,yghlojm,0.122239,0,0
###ovlvefl###,ovlelfl,ovlevfl,0.361973,ovlevfl,0.361973,0,0
###hgjäldl###,hgjältl,hgjlädl,0.501122,hgjlädl,0.501122,0,1
###yirflea###,yirllea,yirlfea,0.434293,yirlfea,0.434293,0,0
###sofhvji###,sofhiji,sofvhji,0.051283,sofvhji,0.051283,0,0
###lkptäpe###,lkkpäpe,lkpätpe,0.034337,lkpätpe,0.034337,0,0
###dtpeyys###,däpyyys,dtpyeys,0.169196,dtpyeys,0.169196,0,0
###jygispb###,jygsspb,jygsipb,0.851178,jygsipb,0.851178,0,1
