input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
####eesi#####,evsiesi,ensiksi,0.092525,eversti,0.000209,0,0
####fnai#####,fopikna,frendit,0.009484,finaali,0.000720,0,0
####foui#####,foovkus,frendit,0.004189,foorumi,0.003131,0,0
####frua#####,fyöuruu,frendit,0.011532,formula,0.003742,0,0
####frsn#####,fofsras,forssan,0.039260,forssan,0.039260,0,0
####fedt#####,fnddddt,frendit,0.198727,frendit,0.198727,0,0
####gama#####,gaaumma,grammaa,0.032575,grammaa,0.032575,0,0
####haaa#####,haahaaa,haastaa,0.054161,haapala,0.014606,0,0
####hata#####,hhhhhaa,huhtala,0.006465,haastaa,0.000752,0,0
####hean#####,haehean,hannele,0.008310,haetaan,0.005979,0,0
####hita#####,hhhhita,huhtala,0.012427,haittaa,0.000093,0,0
####hknn#####,hähhkin,huhtala,0.006428,hakanen,0.000585,0,0
####hkms#####,hhhumms,hakemus,0.163151,hakemus,0.163151,0,0
####hknt#####,hähhkkt,huhtala,0.025737,hakenut,0.000903,0,0
####hkvt#####,hahhvvt,huhtala,0.018304,hakevat,0.001229,0,0
####hkjn#####,hhhukjn,johtaja,0.076630,hakijan,0.000474,0,0
####hkjt#####,hhhhojt,vahvoja,0.010723,hakijat,0.001876,0,0
####hlan#####,hahhlla,halonen,0.028783,hallaan,0.003583,0,0
####hlia#####,hhhhhia,huhtala,0.036609,hallita,0.000201,0,0
####hlnn#####,hahhnän,huhtala,0.007918,halonen,0.001708,0,0
####hlia#####,hhhhhia,huhtala,0.036609,haltija,0.000473,0,0
####hlun#####,höhhuuu,haltuun,0.064678,haltuun,0.064678,0,0
####hlsn#####,hahulls,halonen,0.043861,halusin,0.015346,0,0
####hlsa#####,hahuksa,halusta,0.044010,halusta,0.044010,0,0
####hltu#####,hahuhtu,haluttu,0.213192,haluttu,0.213192,0,0
####hmnn#####,hyhhmmn,hakemus,0.028084,haminan,0.001125,0,0
####hmat#####,hahhmmt,vaiheet,0.035146,hampaat,0.002469,0,0
####hnaa#####,hahhnia,halusta,0.008118,hankala,0.000463,0,0
####hnka#####,hhhhkka,hauskaa,0.018447,hankkia,0.008143,0,0
####hnki#####,hhhhkki,huhtala,0.027727,hankkii,0.001547,0,0
####hnee#####,hhhhnee,vähenee,0.046363,hannele,0.007490,0,0
####hnua#####,hhhhnua,huhtala,0.026207,hannula,0.000444,0,0
####hpiu#####,hahphuu,haluttu,0.014861,hapuilu,0.006095,0,0
####hria#####,hhhhria,huhtala,0.033536,harkita,0.000249,0,0
####hran#####,hahhnan,huhtala,0.008020,harmaan,0.002164,0,0
####hrpi#####,hrhprri,huhtala,0.006366,harppoi,0.004075,0,0
####hras#####,hahhoas,hakemus,0.013531,hartaus,0.009083,0,0
####hron#####,hhhhorn,huhtala,0.029263,harvoin,0.001981,0,0
####htua#####,hhhhtua,aihetta,0.022889,hattula,0.000159,0,0
####huan#####,höhhuun,karhula,0.033007,hauraan,0.000265,0,0
####huka#####,hhhhkka,huhtala,0.040067,hauskaa,0.002051,0,0
####hukt#####,hhhhkkt,hukassa,0.027490,hauskat,0.000208,0,0
####huaa#####,hhuhhja,hauskaa,0.020276,hautala,0.001805,0,0
####hvia#####,halhvia,hankkia,0.021194,havaita,0.000134,0,0
####hika#####,hhhhkka,huhtala,0.036226,heikkoa,0.000986,0,0
####hiua#####,hhhhhia,huhtala,0.028349,heikura,0.000282,0,0
####hioa#####,hhhhoia,huhtala,0.007137,heinola,0.000494,0,0
####hitä#####,hhhhitt,huhtala,0.032294,heittää,0.001838,0,0
####hlon#####,hohhllo,rahalla,0.011682,helpoin,0.002650,0,0
####hlpa#####,hahulda,halusta,0.019709,helppoa,0.000314,0,0
####hnen#####,hhhhnne,halonen,0.020675,henkeen,0.000260,0,0
####hniö#####,hhhhhia,huhtala,0.041192,henkilö,0.000088,0,0
####hrti#####,hhhhnrt,huhtala,0.019362,herätti,0.000405,0,0
####hvnn#####,hahhnnn,huhtala,0.032922,hevonen,0.003112,0,0
####hvsn#####,hahunäs,huhtala,0.029868,hevosen,0.000230,0,0
####hvst#####,hhhuvvt,huoneet,0.022566,hevoset,0.010462,0,0
####hdsa#####,hhdudda,hidasta,0.041970,hidasta,0.041970,0,0
####heka#####,hhhhkka,huhtala,0.012336,hiekkaa,0.006990,0,0
####heoa#####,hhehoma,hieroja,0.008392,hienoja,0.007723,0,0
####heoa#####,hhehoma,hieroja,0.008392,hieroja,0.008392,0,0
####heaa#####,haehaaa,haetaan,0.018167,hietala,0.007602,0,0
####hidn#####,hhhhddn,hiihdon,0.425542,hiihdon,0.425542,0,0
####hnan#####,hahhnaa,halonen,0.038730,hintaan,0.000130,0,0
####hnoa#####,hhhhnda,huhtala,0.006549,hintoja,0.000427,0,0
####hren#####,hhhhnrn,huhtala,0.025676,hirveän,0.001103,0,0
####hust#####,hhhuuut,huoneet,0.019980,hiukset,0.002930,0,0
####hiaa#####,hhhhiia,hankkia,0.025331,hoitaja,0.000143,0,0
####hiaa#####,hhhhiia,hankkia,0.025331,hoitava,0.000512,0,0
####hioa#####,hhhhoia,huhtala,0.007137,hoitoja,0.000403,0,0
####hion#####,hhhhoon,huonoon,0.031329,hoitoon,0.001635,0,0
####hloa#####,hhhhola,huhtala,0.010536,hollola,0.003826,0,0
####htli#####,hhlhhri,huhtala,0.020694,hotelli,0.000525,0,0
####hhaa#####,hhhhhia,huhtala,0.028793,huhtala,0.028793,0,0
####hksa#####,hhhukka,hauskaa,0.050867,hukassa,0.000352,0,0
####hkan#####,hahhkaa,hauskaa,0.009085,hukkaan,0.000044,0,0
####hnja#####,hhhunja,ohjaaja,0.077112,hunajaa,0.000212,0,0
####holn#####,hohhole,huonoon,0.029481,huollon,0.000010,0,0
####holt#####,hohholt,hevoset,0.007639,huollot,0.005657,0,0
####hota#####,hhhhoda,huhtala,0.007221,huoltaa,0.000098,0,0
####hota#####,hhhhoda,huhtala,0.007221,huoltoa,0.000130,0,0
####hoan#####,hahhoan,huonoon,0.154119,huomaan,0.000407,0,0
####hoai#####,hhihora,hoitoja,0.015733,huomasi,0.000021,0,0
####hoaa#####,hahhoaa,vanhoja,0.013493,huomata,0.000577,0,0
####hoii#####,hhhhoii,vaihtui,0.018163,huomioi,0.000577,0,0
####hoin#####,hohhoin,huonoon,0.069010,huomion,0.000029,0,0
####hoen#####,hhhnoen,huonoon,0.275179,huoneen,0.004280,0,0
####hoet#####,hhhhomt,huoneet,0.019837,huoneet,0.019837,0,0
####hooa#####,hhahooo,huonoon,0.063975,huonoja,0.000268,0,0
####hoon#####,hohnooo,huonoon,0.845198,huonoon,0.845198,0,1
####hoai#####,hhihora,hoitoja,0.015733,huotari,0.000036,0,0
####huoi#####,hhhhhri,huotari,0.030990,huumori,0.000828,0,0
####hlty#####,hhhuyly,hyväksy,0.027732,hylätty,0.007947,0,0
####htnn#####,hhhhtän,huomion,0.003161,hytönen,0.000428,0,0
####hvlä#####,häluovä,halonen,0.033175,hyvillä,0.000118,0,0
####hvsä#####,hhhäkvä,ärhäkät,0.014946,hyvissä,0.000001,0,0
####hvsä#####,hhhäkvä,ärhäkät,0.014946,hyvistä,0.000003,0,0
####hvki#####,hhhhkki,hyväksi,0.011143,hyväksi,0.011143,0,0
####hvky#####,hyhukky,hyväksy,0.337522,hyväksy,0.337522,0,0
####hvle#####,haluele,hyvälle,0.023309,hyvälle,0.023309,0,0
####hvlä#####,häluovä,halonen,0.033175,hyvällä,0.000110,0,0
####hvlä#####,häluovä,halonen,0.033175,hyvältä,0.000054,0,0
####hvnä#####,hyhhovä,huhtala,0.033554,hyvänsä,0.000278,0,0
####hvsä#####,hhhäkvä,ärhäkät,0.014946,hyvässä,0.000345,0,0
####hvsä#####,hhhäkvä,ärhäkät,0.014946,hyvästä,0.001313,0,0
####hvnn#####,hahhnnn,huhtala,0.032922,hyvönen,0.000687,0,0
####höyä#####,hhöhyöä,myöhään,0.020996,hyötyjä,0.016766,0,0
####hiit#####,hhhhiit,häiriöt,0.013320,häiriöt,0.013320,0,0
####hnle#####,halunle,halonen,0.135820,hänelle,0.003494,0,0
####hnlä#####,hyhänlä,halonen,0.038209,hänellä,0.003731,0,0
####hnlä#####,hyhänlä,halonen,0.038209,häneltä,0.000002,0,0
####hnsä#####,hhhänsä,hyvänsä,0.138101,hänestä,0.000592,0,0
####hrää#####,hrhhoää,vihreää,0.028544,härmälä,0.001969,0,0
####hyäi#####,hhyhyiä,ihmisiä,0.011090,höyläsi,0.002483,0,0
####iesa#####,issiiss,käsissä,0.010880,ideasta,0.000017,0,0
####ieia#####,ileeiii,ihmeitä,0.011912,ideoita,0.003055,0,0
####iala#####,iililla,lukijaa,0.001897,ihailla,0.000276,0,0
####imiä#####,ihmimmi,itsemme,0.011977,ihmeitä,0.000226,0,0
####imtä#####,itmimmä,ihmistä,0.003809,ihmettä,0.000034,0,0
####imnn#####,inmimmn,tarinan,0.004807,ihminen,0.001502,0,0
####imsn#####,insimms,sopimus,0.021296,ihmisen,0.000129,0,0
####imst#####,irmimmt,ihmiset,0.012805,ihmiset,0.012805,0,0
####imsä#####,ihmimss,sopimus,0.002585,ihmisiä,0.000279,0,0
####imsä#####,ihmimss,sopimus,0.002585,ihmistä,0.000263,0,0
####isli#####,irsilsi,pasilan,0.015884,iisalmi,0.002806,0,0
####iknn#####,inkikin,yksikön,0.008607,ikkunan,0.000148,0,0
####iknt#####,ittikkt,yksiköt,0.006480,ikkunat,0.000171,0,0
####iunn#####,inainun,tarinan,0.003915,ikuinen,0.000415,0,0
####iänn#####,inäiiän,tekijän,0.005247,ikäinen,0.000191,0,0
####illa#####,illilla,ihailla,0.037566,illalla,0.006344,0,0
####ilsa#####,illilsa,isoissa,0.010413,illassa,0.000616,0,0
####imsa#####,ihmimms,ilmassa,0.004486,ilmassa,0.004486,0,0
####imso#####,ihmimmo,ilmiötä,0.008013,ilmasto,0.001684,0,0
####imne#####,inmimme,kävimme,0.038242,ilmenee,0.000448,0,0
####imsy#####,ihsimms,itsemme,0.016803,ilmesty,0.001018,0,0
####imtä#####,itmimmä,ihmistä,0.003809,ilmettä,0.000009,0,0
####imöä#####,ihmiikö,näkivät,0.003342,ilmiötä,0.001198,0,0
####imia#####,ihmimmi,itsemme,0.022024,ilmoita,0.009988,0,0
####ionn#####,iniooin,ikkunan,0.003142,iloinen,0.000168,0,0
####iosn#####,issioss,innokas,0.003525,iloisen,0.000111,0,0
####iosa#####,issioss,valitus,0.002399,iloisia,0.000092,0,0
####iosa#####,issioss,valitus,0.002399,iloista,0.000042,0,0
####ioan#####,ipooidn,italian,0.002431,ilojaan,0.000682,0,0
####iarn#####,ffairan,näkivät,0.002134,imatran,0.000199,0,0
####imnn#####,inmimmn,tarinan,0.004807,immonen,0.000053,0,0
####idki#####,irdikki,kreikka,0.036883,indeksi,0.000925,0,0
####inks#####,inkikks,jokinen,0.007436,innokas,0.000250,0,0
####inla#####,inlinla,tarinaa,0.002330,innolla,0.000085,0,0
####ilni#####,inäilii,ihailla,0.003531,irlanti,0.000094,0,0
####ilni#####,inäilii,ihailla,0.003531,islanti,0.000086,0,0
####iosa#####,issioss,valitus,0.002399,isoissa,0.000574,0,0
####ioau#####,ipuiiua,riippuu,0.000485,isokatu,0.000249,0,0
####iomt#####,itoimmt,iisalmi,0.016628,isommat,0.002893,0,0
####iopa#####,ippipdt,oppinut,0.014184,isompia,0.000052,0,0
####ioao#####,ipioioo,toivion,0.005108,isotalo,0.000652,0,0
####itnt#####,ittiööt,ottivat,0.014178,istunut,0.000411,0,0
####itvt#####,ittivvt,ottivat,0.010229,istuvat,0.000243,0,0
####iänn#####,inäiiän,tekijän,0.005247,isännän,0.000093,0,0
####iain#####,ifiiain,ihmeitä,0.001792,italian,0.001283,0,0
####iknn#####,inkikin,yksikön,0.008607,itkonen,0.000007,0,0
####iskn#####,iksikks,itsekin,0.006328,itsekin,0.006328,0,0
####isle#####,ileilse,mökille,0.005703,itselle,0.001233,0,0
####isme#####,ismimme,kävimme,0.045951,itsemme,0.031298,0,0
####isnä#####,issinsä,näkivät,0.001651,itsensä,0.000098,0,0
####issä#####,iräisss,hyvissä,0.036543,itsestä,0.000016,0,0
####isäi#####,irsisiä,yleisiä,0.005925,itseäni,0.000028,0,0
####isäi#####,irsisiä,yleisiä,0.005925,itseäsi,0.000010,0,0
####isän#####,iäsisän,tosiaan,0.003634,itseään,0.000139,0,0
