input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###abprvvv###,abprvvv,aenuvvm,0.009604,,,0,0
###rlfdobe###,rddfdoe,rdpedpe,0.017684,,,0,0
###monnfsr###,monsfsr,mdnamsr,0.020696,,,0,0
###fäöaeeö###,feäaeae,fpävgau,0.009297,,,0,0
###rljöjeh###,rljööeh,ryjöfih,0.031025,,,0,0
###ekgaloö###,eggaooö,efgampö,0.022423,,,0,0
###ylyöätb###,yybäätb,yrpiatb,0.011677,,,0,0
###fruöpkv###,frrupkv,fjrfpjp,0.010149,,,0,0
###gaamyuä###,guamäuu,gtaläii,0.009465,,,0,0
###sjkyjvp###,sjjyjpp,snjböpf,0.012420,,,0,0
###kdrtkrg###,kdrtkgg,sdbskeg,0.022788,,,0,0
###onoerhs###,oneeirs,tneushj,0.009682,,,0,0
###bdlujsä###,bbdlljä,bemjluä,0.014772,,,0,0
###nräjtäm###,nrjätmä,grjämmi,0.021811,,,0,0
###rihvjjs###,rihvhjs,ärhvtts,0.042917,,,0,0
###oiromhd###,oortmdh,uprnmot,0.006246,,,0,0
###forgböt###,forratb,fkrsgtk,0.015126,,,0,0
###njäkmns###,njäjkms,neätyos,0.019124,,,0,0
###akltteö###,katltöö,tiälvöö,0.011561,,,0,0
###albbbrj###,albbbjj,jugbblj,0.010817,,,0,0
###mvöpdip###,mphpdip,mmdyyip,0.007088,,,0,0
###jihdrpd###,jihlrrd,jhhlild,0.077005,,,0,0
###ibpgdrj###,ibprdrj,iupemnj,0.006003,,,0,0
###pmdagkö###,ppdgkkö,oppnpko,0.006477,,,0,0
###nhrmute###,nhrmtte,ehuätöe,0.005943,,,0,0
###hhatöki###,haaaiii,haagäpt,0.019443,,,0,0
###ivpgras###,ivvgraa,jvsggse,0.005836,,,0,0
###mnsgänn###,mämgään,mejäbän,0.014348,,,0,0
###pdjpjum###,pdjjpum,rpeuvmm,0.005840,,,0,0
###frpjllp###,frpjjlp,fhphjbv,0.006976,,,0,0
###ubjsknu###,ubjjksu,ujagisg,0.022247,,,0,0
###asusjey###,asbssöy,usksvöe,0.018233,,,0,0
###ooodejk###,ooedetk,oaejstk,0.006695,,,0,0
###edfoasm###,edoaaam,erbathm,0.005882,,,0,0
###ymijgpv###,yimjggv,smmörgu,0.005050,,,0,0
###usfovpr###,unvfvpr,snvpvär,0.021459,,,0,0
###ykgiääy###,ykgähäy,ykävkny,0.011376,,,0,0
###jaökotj###,jjoafjj,jeootft,0.013689,,,0,0
###pahuvöa###,pphuvva,gähhviä,0.007636,,,0,0
###dsvgmla###,dsvsmda,ttsovda,0.008023,,,0,0
###ökvälsm###,ökvflsm,mkvptsh,0.010651,,,0,0
###lpähajv###,ppähajv,lbptjjv,0.007449,,,0,0
###uhtrieo###,uttiiee,uetanee,0.010437,,,0,0
###rfyojmä###,rfyujmu,lfyydmo,0.013225,,,0,0
###yöjohbi###,ynjohoi,ysaovmb,0.007892,,,0,0
###nöeavgn###,neeövgn,njeövyu,0.028748,,,0,0
###yplbbpv###,yplpbbv,yblpdub,0.020515,,,0,0
###gpuiöho###,gpöiööo,pgöasmo,0.005615,,,0,0
###ailrgmp###,aiaggmp,aruggga,0.016742,,,0,0
###nnemeäk###,nkememä,nkriemp,0.011303,,,0,0
###taijhnj###,ttiinnj,otämsnj,0.004751,,,0,0
###tkkbtbe###,tkbkbbe,thdutie,0.006598,,,0,0
###jägribi###,jägriii,jäafpii,0.008284,,,0,0
###nptgpdo###,nttgpoe,manpdov,0.002794,,,0,0
###kdksmks###,kskkmds,fsbkspp,0.006685,,,0,0
###omfnivö###,ommnvöö,oppnpko,0.010247,,,0,0
###äjsbmöö###,ääsbksö,äbhndrö,0.006195,,,0,0
###gdjsrsu###,gdijräu,gdkseäl,0.016858,,,0,0
###inodvae###,indaaae,pnngvhe,0.033922,,,0,0
###ggdusbp###,gddubup,gedjbuh,0.024749,,,0,0
###pmdmupo###,ppdupuo,spdopie,0.009213,,,0,0
###iöttoöd###,iötöodd,nöjöivd,0.014760,,,0,0
###ipkvövt###,iptövöt,intävöi,0.022629,,,0,0
###heköyoä###,hekeyoä,hjkhyly,0.003240,,,0,0
###dmksuus###,dmmkuus,dtfuurl,0.008817,,,0,0
###dudgfra###,dfuuaaa,ägueeau,0.003948,,,0,0
###rnoyöap###,rooyypp,yopyhfp,0.007569,,,0,0
###amäjnfy###,ajäjffy,ajäpnpv,0.009049,,,0,0
###ejvikhf###,ejejkhf,egegpsf,0.008238,,,0,0
###tfmytyp###,tfymayp,tmfpfyp,0.008339,,,0,0
###nföngiu###,nfhnöiu,nfjhyju,0.008752,,,0,0
###kubkdse###,kubddss,äakkkse,0.005519,,,0,0
###vargmsr###,avrsmsr,ibrsmrs,0.012519,,,0,0
###fkmuöjj###,fumöujj,smmörgu,0.003402,,,0,0
###jvvsuke###,jvssuke,vtgsukg,0.012309,,,0,0
###offkobn###,obffoon,oiflyum,0.004366,,,0,0
###djahhfv###,dhjffav,dvmehan,0.010346,,,0,0
###ugsffoy###,ugyfffy,ubhfhmo,0.010810,,,0,0
###opdfoef###,opdfooo,tpdofoe,0.017737,,,0,0
###yjäpmgf###,ypäpägf,eäipsgf,0.021937,,,0,0
###pgyybfl###,pgyyofl,hbvylrk,0.003581,,,0,0
###adäphät###,adäptät,aläpkbi,0.040156,,,0,0
###tusmdbn###,tussdnn,turumbu,0.009852,,,0,0
###pgömuns###,ppönnss,pgkihäs,0.006487,,,0,0
###svnhlui###,svnhlui,sinhdji,0.040905,,,0,0
###ojpkber###,ojpeerr,äupeeua,0.006107,,,0,0
###isksmoo###,isksmoo,ipmdmvo,0.006483,,,0,0
###löranli###,llölnni,lkblijö,0.019688,,,0,0
###tbeslyn###,tblelyn,fblthän,0.013149,,,0,0
###döosubi###,öiosoug,öioskde,0.018410,,,0,0
###äjsaprä###,äpspärä,jpäpärm,0.024263,,,0,0
###tdiuöob###,tduiöob,tiupkob,0.175105,,,0,0
###djvyiby###,djjviby,dväggby,0.003223,,,0,0
###pfpiilh###,pfpiihh,vgtlili,0.009678,,,0,0
###augoojj###,augoojj,fugyylj,0.011238,,,0,0
###eyfgmgh###,efmfehh,vfmjsho,0.002784,,,0,0
###baodusu###,bdouasu,äyoebsu,0.022636,,,0,0
###gäappme###,gäpppme,gäärjne,0.007068,,,0,0
###ndbshuy###,ndyusoy,bdnlsey,0.021388,,,0,0
###fdyduöl###,fduulll,fdmvodl,0.016384,,,0,0
###öiudnus###,öiösnus,ötorius,0.009248,,,0,0
###vnöjjdn###,vdvjjdn,lnvpjjn,0.032541,,,0,0
###btnddov###,btnddov,manpdov,0.052634,,,0,0
###adetvtr###,adetttr,fdidtlö,0.003824,,,0,0
###gsuämjj###,gguämsj,ledemsj,0.003887,,,0,0
###jnpdpia###,jnpappa,jndhdgk,0.005187,,,0,0
###aajputs###,aajptss,mkvptsh,0.007455,,,0,0
###assthfr###,asshtfr,asgujbr,0.019349,,,0,0
###drivköu###,drbvkuö,dibvfls,0.010011,,,0,0
###lräabdr###,däbdrdr,ssrardr,0.009983,,,0,0
###toäyöbp###,tooyöbp,lotyöpp,0.015615,,,0,0
###lmöokmi###,lfokkil,jäokbot,0.006216,,,0,0
###bmetlse###,bmttlse,bpgtrse,0.037525,,,0,0
###rrsmvhh###,rismshh,rrtvshy,0.004236,,,0,0
###uöögtya###,uögttay,usdstty,0.010194,,,0,0
###ihvnjyd###,ihvnyjd,ehbnjjs,0.013229,,,0,0
###eröuane###,eruaane,egtlkne,0.017328,,,0,0
###lmrvurr###,lumvfrr,ouvhsrr,0.014038,,,0,0
###tkfblkm###,ttfbfmm,töftfls,0.031415,,,0,0
###omjjbvh###,omjvbvh,hmjeovä,0.005288,,,0,0
###ätiifkt###,ätfkfit,tuähait,0.007231,,,0,0
###eföpret###,eöferet,eönmräy,0.004272,,,0,0
###thrköel###,tlhörel,tänörvh,0.010229,,,0,0
###bouhlph###,boolhph,hoodhbj,0.009785,,,0,0
###rnppllt###,rpppltt,ruptolt,0.016528,,,0,0
###bäägoak###,bäggkaa,bkebkam,0.016584,,,0,0
###öjndjgh###,öjnddgh,öjrdeoj,0.028578,,,0,0
###lmfddgi###,lfdddgi,lpetdgi,0.007821,,,0,0
###algpgbn###,aplpgnn,ökupgyn,0.010959,,,0,0
###rpyrslm###,rpyylsm,rhuyigm,0.010173,,,0,0
###upuhtäu###,utäätau,uemäohu,0.008318,,,0,0
###fndsöuk###,fdduauk,fnsuglt,0.024026,,,0,0
###emrboko###,emmkoko,emtärku,0.008190,,,0,0
###äfvkpue###,äpvkkue,mmpnuue,0.003521,,,0,0
###entvkak###,ennakkk,rnkakks,0.045349,,,0,0
###vbgbbps###,vvgbbbs,jugbblj,0.010102,,,0,0
###bbdstoy###,bbnssty,bdnlsey,0.012252,,,0,0
###ökhvnhv###,ökvhhvh,jnvöhkh,0.014821,,,0,0
###ypjhtpr###,ypjotpr,hvbjtpp,0.010299,,,0,0
###obhjouö###,obdhouö,lbdtöyö,0.006207,,,0,0
###dvoipma###,dvmipma,ivdidmv,0.016780,,,0,0
###oouhngy###,oougygy,yduonmy,0.013710,,,0,0
###piinökp###,pipikke,pidikns,0.007703,,,0,0
###öilrkge###,öölkkkg,öioskde,0.010160,,,0,0
###ööuskub###,öiäsksb,öioskde,0.032102,,,0,0
###öeaeöyt###,öötöytö,gkoantp,0.006659,,,0,0
###gagvjao###,gaaaooo,grgovka,0.002628,,,0,0
###jyssmyd###,jsssddd,jismbjd,0.010672,,,0,0
###anveyda###,aevnyda,apjnvdn,0.040610,,,0,0
###lokeuok###,lloeuok,lfshdok,0.004501,,,0,0
###tufirpp###,ttturpp,tläurrf,0.013534,,,0,0
###ljdplsö###,ljdjlgö,lphjögm,0.007788,,,0,0
###äpnfjko###,äpfjkno,bpfhkfo,0.081389,,,0,0
###tbäofef###,tjbofef,tpdofoe,0.007800,,,0,0
###nänsmmo###,nässmoo,fuismos,0.004101,,,0,0
###rolmöet###,rotölet,rokuljt,0.089833,,,0,0
###nliuöhg###,nlööugh,npörrgh,0.024904,,,0,0
###tsmyäaf###,tmsmfyf,ttpeäkf,0.008990,,,0,0
###hrödold###,hloldid,lholjiv,0.009936,,,0,0
###sjttövl###,sftjltl,sfpsijl,0.032982,,,0,0
###yatspnn###,ytttasn,yttaäpi,0.031792,,,0,0
###rfuiyoo###,ruuyioo,rugfioj,0.012247,,,0,0
###lymggua###,lymggaa,lkhmgaf,0.006773,,,0,0
###aartium###,aaiuium,aenuvvm,0.007899,,,0,0
###uiumieu###,uiimiuu,eimmjlu,0.039076,,,0,0
###määftöa###,mläfföa,släntöd,0.018059,,,0,0
###hgmuylä###,hgyaylä,ygähnlä,0.005689,,,0,0
###dbnouat###,dnbnatt,uksnouä,0.006263,,,0,0
###jäernty###,jrääety,trjäefi,0.004216,,,0,0
###tnbubhg###,tnnbbhg,tneushj,0.007930,,,0,0
###bnädtrd###,bnättrd,bnbätbb,0.020554,,,0,0
###vnstpsr###,vnvstrr,mrvbtbr,0.005811,,,0,0
###ubomanm###,ubobomm,uaobgid,0.011051,,,0,0
###olrannä###,olrankä,orbamjm,0.006863,,,0,0
###rtjäurt###,rrtuurt,rokuljt,0.008719,,,0,0
###vaeäfmd###,ealäefd,rälgdäd,0.004493,,,0,0
###udrykrh###,urlykhf,trdikrö,0.009688,,,0,0
###gbtnrdr###,ggndddr,gbndkpt,0.010977,,,0,0
###töierde###,tdöerde,jdohrde,0.014718,,,0,0
###ösofjsd###,ööofdsd,ökäfänd,0.014659,,,0,0
###tupboil###,tupuoil,ruptolt,0.014536,,,0,0
###jfiuosv###,jffissv,jiföase,0.034721,,,0,0
###meeeoes###,memeeos,mketfss,0.013142,,,0,0
###udplyjf###,upldljf,bmlyljä,0.007067,,,0,0
###öpiybul###,öifylul,oiflyum,0.005679,,,0,0
###ployngm###,pjoynam,tjoygae,0.009410,,,0,0
###gmliitt###,gimalit,kiäollt,0.007312,,,0,0
###ometrbg###,omejebg,hmejerg,0.419553,,,0,0
###ukijltb###,ukkjlbb,upkaloe,0.007533,,,0,0
###kiläitt###,killttt,biiptft,0.025706,,,0,0
###ätdryoi###,ätäyohi,ägtyods,0.015195,,,0,0
###husfums###,huhumms,hfnutms,0.014240,,,0,0
###ayhöyto###,ahhytvo,byhutpr,0.006810,,,0,0
###nbstrod###,nbstdoo,äbnedyo,0.012930,,,0,0
###ukoktvr###,ukorttr,rrbdvir,0.008605,,,0,0
###kpgömfb###,kögpöfb,högnhfm,0.023220,,,0,0
###rbfäjev###,rfffvev,rsffvjf,0.020799,,,0,0
###foryatu###,frotytu,fupiato,0.008250,,,0,0
###äpkgtvo###,tvättvo,lgdptuo,0.002200,,,0,0
###lirmhlä###,lrmihlä,bpmihlh,0.048052,,,0,0
###vsnumjr###,vsuuumr,dvugmhr,0.003577,,,0,0
###dbäddrd###,dbäddrd,dfbödri,0.034420,,,0,0
###ktäfjhä###,kktjhfä,kmliänä,0.009939,,,0,0
###noölkyg###,nlööykg,rlkäyrg,0.007709,,,0,0
###tkkoplf###,ttktllf,ikjnllf,0.029242,,,0,0
###vkösrfy###,vskssfy,vsösbbk,0.026212,,,0,0
###robkvyy###,rrkkvyy,ljjvvyy,0.005833,,,0,0
###rfötvpj###,rfvtvjj,eultvfj,0.013575,,,0,0
###bfousgf###,bfousff,brotsyp,0.013080,,,0,0
###dptiiöu###,ditipuu,dutipak,0.035509,,,0,0
###ärirdrp###,ärärdrr,brdkjrr,0.023892,,,0,0
###aavllfj###,alalffj,ilaäify,0.022270,,,0,0
###fspöabs###,fspöaas,fupiato,0.011890,,,0,0
###ulfefis###,uuffiis,jrffipm,0.007401,,,0,0
###ytaspjl###,ytaaajl,yiaadth,0.035902,,,0,0
###kgpgknu###,pgpkkku,fgptdyu,0.009757,,,0,0
###hksyäop###,hksyäyp,ejsyoäp,0.012884,,,0,0
###yjtdeif###,ytdjfif,otvvivi,0.005405,,,0,0
###lämjuld###,lämäodd,äämfegy,0.008211,,,0,0
###jymyeof###,jjmyeeo,jmäeeoo,0.019502,,,0,0
###eepögra###,epöaara,epntsrp,0.011032,,,0,0
###öubhvys###,öööhhss,phrhhds,0.006739,,,0,0
###aävöihp###,aävaöip,mäyarpp,0.014539,,,0,0
###äjvakjn###,äävjkjn,lälvmjn,0.009867,,,0,0
###gyböbyt###,gyöbbby,ggpbbmy,0.078294,,,0,0
###aljnnfö###,aljnföf,släntöd,0.023291,,,0,0
###ofgyhpo###,oygyhpo,eynyhhr,0.005976,,,0,0
###lahmnry###,llamhry,robehmy,0.003005,,,0,0
###aavdujp###,aatgpjp,eattdjp,0.022829,,,0,0
###rfösuöt###,gfrsuuö,rirsövb,0.018020,,,0,0
###syfklvl###,syfflvl,mfygvvl,0.004777,,,0,0
###toilvgk###,toilvgk,tliöägk,0.028469,,,0,0
###pvtmoöt###,tvmaoöt,opmgnsv,0.004928,,,0,0
###vöögjvn###,öögöjvn,nöjöivd,0.020315,,,0,0
###jodpndp###,jpdpnpp,ajäpnpv,0.006494,,,0,0
###lkltdoi###,lkkddoi,bvdglei,0.005084,,,0,0
###ttadyoo###,tutydto,tdlyrto,0.121515,,,0,0
###taiipbo###,ttiipib,udirpva,0.004028,,,0,0
###anenksj###,aaenekj,bännfkj,0.009515,,,0,0
###ddvkyjt###,dvdvykt,sddvoro,0.002739,,,0,0
###evhetlö###,evhlttö,eihbuvö,0.017881,,,0,0
###gsfäöai###,gsäöaai,äfdgama,0.006093,,,0,0
###nghsrim###,ngihrhm,ngghähm,0.113952,,,0,0
###sbmlems###,ssmkeem,ssmrbmm,0.024519,,,0,0
###tavtfto###,ttvtfto,tdlyrto,0.010219,,,0,0
###jhädgkm###,jhhgksm,jhhlild,0.023543,,,0,0
###bidnhbo###,bdhibho,bkhtoso,0.027169,,,0,0
###mipbntj###,mbpnnnj,mäpunkj,0.018969,,,0,0
###lyhrtet###,lyhrtet,lndrteg,0.007894,,,0,0
###fyuhuut###,fafuuut,fnsuglt,0.017811,,,0,0
###eebjgkg###,eejjkkg,eejinkg,0.018305,,,0,0
###dohtlja###,dhhlhaa,dhelkft,0.005215,,,0,0
###dvsvädb###,dsvvhäb,dvbvpäm,0.012313,,,0,0
###ruutifp###,rttiipp,ittgiyo,0.007918,,,0,0
###tarnnop###,ttnnnop,mäunntp,0.009599,,,0,0
###vrenimf###,vnenemf,vmfnsmp,0.023660,,,0,0
###väjäinp###,väjnänp,vugdäip,0.008642,,,0,0
###pbsädöe###,pbäsdöe,ptäädnö,0.008964,,,0,0
###jiäafdf###,jääadff,jvsakpf,0.015187,,,0,0
###äpasdod###,äpssdod,ängoaes,0.008173,,,0,0
###savöjmy###,söhömyy,söhorbb,0.014379,,,0,0
###vbmärgr###,bvbärgr,vdbupvr,0.009384,,,0,0
###hivtbbp###,hitbbbp,httkukp,0.010057,,,0,0
###krfmsil###,krfmfsl,lrdmgsd,0.010606,,,0,0
###jföeaum###,jfeömum,junepbm,0.010082,,,0,0
###uorruuj###,urooouj,uneyduj,0.011374,,,0,0
###hdypatö###,hdyhhtö,hdpdbhi,0.012253,,,0,0
###hghrjsä###,hggrhjä,hsplhfä,0.010629,,,0,0
###fruusyd###,fyrugyy,fnsuglt,0.010113,,,0,0
###levnoäa###,llvnoää,vdvaoäd,0.014840,,,0,0
###jjpplkj###,jäpppsj,mäpunkj,0.007543,,,0,0
###ädöktet###,ädäktet,äduethn,0.009376,,,0,0
###snfaves###,snffvso,hrflvsg,0.014359,,,0,0
###fhnfärj###,fhhfärj,nhhfärr,0.253270,,,0,0
###ktnkrkh###,ktnkkrh,ktnjkjk,0.019763,,,0,0
###ödilora###,öirloal,yirlfea,0.015342,,,0,0
###rhrtgsi###,rrrtssi,rrktjdr,0.009497,,,0,0
###eljpomt###,epjjopt,etlfoet,0.010614,,,0,0
###dhäraoa###,dhärava,däukabj,0.004863,,,0,0
###eföövhy###,eeeööyh,ökraphh,0.007435,,,0,0
###ptyeidd###,ptyeidd,peyöfnd,0.006942,,,0,0
###flvövmr###,fdvvvmr,fmrrvmr,0.022011,,,0,0
###vrikrfa###,vvrivka,vvtrndl,0.006471,,,0,0
###vfrltok###,vlrltok,vfjbrdk,0.004278,,,0,0
###fjantfo###,ftanfto,vjjnufo,0.016300,,,0,0
###gvnppfh###,ggnppph,ggpybhh,0.007244,,,0,0
###sddrphb###,sdärhbb,sdkfhjb,0.022255,,,0,0
###yäovärn###,yojvärr,brdkjrr,0.004214,,,0,0
###lofikdu###,lfoffdu,lnomsäu,0.018817,,,0,0
###äsvdöld###,äsvvddd,övvöhdl,0.006363,,,0,0
###kihappl###,kphpppt,köiphrt,0.006795,,,0,0
###uefitrö###,ueeitöö,uueidöä,0.009166,,,0,0
###tdbrujv###,tdrujjv,äsrusjv,0.006165,,,0,0
###yosrmön###,yonotön,uäästön,0.015551,,,0,0
###hjägakv###,häanvnv,hjdlfiv,0.003507,,,0,0
###uddpfeä###,udffäfä,upfjädd,0.020695,,,0,0
