input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###aluyven###,aluuven,aluksen,0.072759,aluksen,0.072759,0,0
###ammsoin###,aammoin,ammatin,0.052603,ammatin,0.052603,0,0
###ammluti###,aamatti,aamusta,0.057532,ammatti,0.030444,0,0
###aneurta###,annerta,aneista,0.029991,aneista,0.029991,0,0
###annpbme###,annamme,annamme,0.681553,annamme,0.681553,0,1
###annrbtu###,annvitt,aineita,0.035626,annettu,0.005546,0,0
###annyvun###,annuvun,annetun,0.229079,annetun,0.229079,0,0
###annfiut###,anniiut,annetut,0.501387,annetut,0.501387,0,1
###annkgna###,annokaa,annukka,0.077144,anniina,0.002864,1,0
###annyöki###,anaukki,annikki,0.071746,annikki,0.071746,0,0
###annivta###,annivaa,anniina,0.049428,annosta,0.007294,0,0
###annghka###,annhkka,annukka,0.206946,annukka,0.206946,0,0
###antdfsi###,antaist,antaisi,0.111914,antaisi,0.111914,0,0
###antedaa###,antedaa,antamaa,0.144841,antamaa,0.144841,0,0
###antjban###,anttjan,antaman,0.017352,antaman,0.017352,0,0
###antävat###,antavat,antavat,0.953700,antamat,0.013357,0,0
###antdhut###,anhudut,annetut,0.033046,antanut,0.015644,0,0
###antmlat###,antalat,antavat,0.137827,antavat,0.137827,0,0
###antfhla###,antalla,anttila,0.289758,anttila,0.289758,0,0
###apufgha###,apuakha,apuraha,0.319352,apuraha,0.319352,0,0
###ariäeia###,arireia,arimpia,0.019229,arimpia,0.019229,0,0
###arjäysa###,arjassa,arjessa,0.569885,arjessa,0.569885,0,1
###arjönta###,arjunta,arjesta,0.587420,arjesta,0.587420,0,1
###arkmyin###,aakkpin,tarkoin,0.008518,arkisin,0.000227,0,0
###arkävto###,arkavto,arkisto,0.605579,arkisto,0.605579,0,1
###armvhja###,armamja,armeija,0.519428,armeija,0.519428,0,1
###artneri###,artteri,petteri,0.017126,artturi,0.011435,0,0
###arvjäee###,arvaeee,arvelee,0.382599,arvelee,0.382599,0,0
###arvhien###,arhvien,arvojen,0.015920,arvojen,0.015920,0,0
###arvgyas###,aravpas,arvokas,0.014657,arvokas,0.014657,0,0
###arvnmta###,arvamaa,antamaa,0.056616,arvolta,0.000315,0,0
###arvkhme###,arramme,arvomme,0.137415,arvomme,0.137415,0,0
###arvjfta###,arvvsta,arvosta,0.104664,arvosta,0.104664,0,0
###asepmen###,asemmen,asemaan,0.053680,aseiden,0.039618,0,0
###aselvan###,aseevan,asemaan,0.092268,asemaan,0.092268,0,0
###asefjus###,asemuus,asennus,0.755213,asennus,0.755213,1,1
###asejraa###,asereaa,asettaa,0.186315,asentaa,0.097583,0,0
###aseövaa###,asevvaa,asettaa,0.335479,asettaa,0.335479,1,0
###asenvua###,aseneua,asettua,0.508830,asettua,0.508830,1,1
###asehduu###,aseeduu,asettuu,0.304465,asettuu,0.304465,1,0
###asihhas###,ahhhkas,asiakas,0.016464,asiakas,0.016464,0,0
###asijkla###,asikkla,asialla,0.378156,asialla,0.378156,0,0
###asibmle###,asimlle,asialle,0.700126,asialle,0.700126,0,1
###asilmsa###,asimsaa,aamusta,0.002557,asiansa,0.000024,0,0
###asiuösa###,aaiuusa,aamusta,0.011614,asiassa,0.006649,0,0
###asiökta###,asiidta,asiasta,0.400140,asiasta,0.400140,0,0
###asipmda###,asiidda,asialla,0.010061,asioida,0.006579,0,0
###asikmta###,asikmta,asiasta,0.019210,asioita,0.003552,0,0
###astväta###,astavta,astetta,0.416438,astetta,0.416438,0,0
###asulban###,asutdan,asumaan,0.189644,asumaan,0.189644,0,0
###asukpet###,asukset,asuneet,0.065852,asuneet,0.065852,0,0
###asuljon###,asusjen,asunnon,0.036929,asunnon,0.036929,1,0
###asupjot###,asupjjt,asunnot,0.050379,asunnot,0.050379,1,0
###asuöroa###,asurrra,asuntoa,0.020262,asuntoa,0.020262,0,0
###asupfen###,asupden,asuvien,0.046341,asuvien,0.046341,0,0
###atefsan###,ateesan,lieksan,0.015994,aterian,0.012713,0,0
###atevvat###,avtvvat,aikovat,0.054997,ateriat,0.004310,0,0
###aulotsa###,aulosta,tulosta,0.175713,aulassa,0.028391,0,0
###aulytki###,aulukki,aulikki,0.773835,aulikki,0.773835,0,1
###aurjdon###,arradon,aseiden,0.034894,auraton,0.020626,0,0
###aurfhko###,aurhkko,aurinko,0.208301,aurinko,0.208301,0,0
###autäbme###,astamme,autamme,0.678370,autamme,0.678370,0,1
###autpfen###,autaden,autojen,0.017048,autojen,0.017048,0,0
###autpila###,auttila,anttila,0.134633,autolla,0.010075,0,0
###autinsa###,autinsa,kotinsa,0.064443,autossa,0.016874,0,0
###autgfta###,autauta,autosta,0.098359,autosta,0.098359,0,0
###auvöken###,auvaden,auvinen,0.084384,auvinen,0.084384,0,0
###avaukat###,avaukat,avaavat,0.193082,avaavat,0.193082,0,0
###avarjet###,avareet,tuoreet,0.043182,avaimet,0.011303,0,0
###avakäut###,avakaut,avannut,0.015967,avannut,0.015967,1,0
###avatlus###,avatlus,avarrus,0.143666,avarrus,0.143666,1,0
###avahlan###,aaahlan,alataan,0.007692,avataan,0.000630,0,0
###avagpui###,avaapui,avautui,0.500975,avautui,0.500975,0,1
###avabeuu###,avaeuuu,avautuu,0.281828,avautuu,0.281828,0,0
###aviläro###,aairrro,avioero,0.080896,avioero,0.080896,0,0
###avoblen###,aaoolen,aiotaan,0.004983,avoimen,0.000874,0,0
###avoööet###,avopptt,avoimet,0.006967,avoimet,0.006967,0,0
###avogöia###,avaiika,avaimet,0.031291,avoimia,0.007915,0,0
###avokrna###,avooraa,vuokraa,0.072242,avoinna,0.042075,0,0
###avoffta###,avoolta,avointa,0.493030,avointa,0.493030,0,0
###avumhaa###,avummaa,avustaa,0.208387,avustaa,0.208387,0,0
###avujius###,aauvius,asuvien,0.009982,avustus,0.007951,0,0
###balrjan###,baljjan,baltian,0.109640,baltian,0.109640,0,0
###belypan###,lelppan,belgian,0.011115,belgian,0.011115,0,0
###betmäin###,beäääin,tekstin,0.004962,betonin,0.001601,0,0
###bonveta###,boneeta,monelta,0.026221,bonusta,0.003249,0,0
###brävsin###,rrässin,räppiin,0.002481,brändin,0.000215,0,0
###dolpkri###,dolpkri,dollari,0.012825,dollari,0.012825,0,0
###edevkyt###,ereäkyt,edennyt,0.018321,edennyt,0.018321,1,0
###edeiöän###,edeiden,edetään,0.058480,edetään,0.058480,0,0
###ediamää###,edämäää,edistää,0.112369,edistää,0.112369,0,0
###edujgta###,eduutja,eduista,0.318912,eduista,0.318912,0,0
###eduööaa###,edöupja,edustaa,0.015210,edustaa,0.015210,0,0
###eduäkus###,esuäkus,edustus,0.099005,edustus,0.099005,0,0
###egyärin###,egyrgin,egyptin,0.011382,egyptin,0.011382,0,0
###ehdlkty###,ehdhlty,ehditty,0.711386,ehditty,0.711386,0,1
###ehdbuas###,eeusuas,edustus,0.006298,ehdokas,0.004177,0,0
###ehdäfla###,ehdalla,ehdolla,0.106568,ehdolla,0.106568,0,0
###ehdijle###,ehdilje,ehdolle,0.062457,ehdolle,0.062457,0,0
###ehdrmon###,errmmon,enemmän,0.015723,ehdoton,0.000791,0,0
###ehdvlti###,ehdilti,ehdotti,0.301895,ehdotti,0.301895,0,0
###ehdglus###,ehdedus,ehdotus,0.678662,ehdotus,0.678662,0,1
###ehkuosy###,ehkäoyy,ehkäisy,0.316042,ehkäisy,0.316042,0,0
###ehtkäyt###,eetkkät,selkeät,0.023763,ehtinyt,0.000077,0,0
###ehtlkät###,eltökät,estävät,0.033331,ehtivät,0.017520,0,0
###ehtmven###,ehtemen,entisen,0.030451,ehtojen,0.029703,0,0
###eikgmän###,enkimän,tekemän,0.106613,eiköhän,0.015908,0,0
###eivöfkä###,eivökkä,eivätkä,0.603338,eivätkä,0.603338,0,1
###elekfän###,elekeän,eliniän,0.053136,eletään,0.034327,0,0
###eliagän###,eläaään,elämään,0.071310,eliniän,0.008019,0,0
###ellputä###,ellpptä,ellistä,0.497489,ellistä,0.497489,0,0
###elogylo###,elopolo,elokolo,0.043069,elokolo,0.043069,0,0
###eloasun###,eloasan,iloisen,0.162176,elokuun,0.042814,0,0
###eloiyva###,elovvva,elokuva,0.653330,elokuva,0.653330,0,1
###eläpgen###,eläpäen,eläimen,0.013806,eläimen,0.013806,0,0
###eländet###,edänlet,eläimet,0.091534,eläimet,0.091534,0,0
###eläjfiä###,eeääjiä,eläimiä,0.022202,eläimiä,0.022202,0,0
###eläupni###,eläunni,elämäni,0.604968,elämäni,0.604968,0,1
###elägpän###,eläptän,elämään,0.443918,elämään,0.443918,0,0
###enefjän###,enenjän,enemmän,0.019384,enemmän,0.019384,1,0
###enesjää###,eeeneää,enempää,0.019656,enempää,0.019656,0,0
###enekäia###,eneeiia,energia,0.008235,energia,0.008235,0,0
###enngdoi###,endoioi,ennakoi,0.162531,ennakoi,0.162531,0,0
###enngmta###,ennnmta,ennalta,0.277997,ennalta,0.277997,0,0
###ennrrte###,eenrnte,ennuste,0.060988,ennuste,0.060988,0,0
###ensögpu###,ensunpu,ensiapu,0.115405,ensiapu,0.115405,0,0
###ensorsi###,ensissi,ensiksi,0.218131,ensiksi,0.218131,0,0
###entsren###,enteeen,entisen,0.065602,entinen,0.022706,0,0
###entrhen###,enrhten,eurojen,0.027001,entisen,0.003569,0,0
###entgmet###,entimet,entiset,0.239201,entiset,0.239201,0,0
###entfyiä###,entntyä,estettä,0.017063,entisiä,0.003154,0,0
###entagtä###,entantt,entistä,0.329959,entistä,0.329959,0,0
###epäauee###,epuhuee,epäilee,0.404445,epäilee,0.404445,0,0
###epäbmlä###,eeäällä,epäillä,0.058928,epäillä,0.058928,0,0
###erkdhlä###,erkellä,erkkilä,0.569379,erkkilä,0.569379,0,1
###eromsat###,eromsat,eroavat,0.217541,eroavat,0.217541,0,0
###eroipaa###,eroipaa,erottaa,0.333162,erottaa,0.333162,1,0
###erofkuu###,eroukuu,erottuu,0.833779,erottuu,0.833779,1,1
###erägsen###,eräesen,entisen,0.048708,eräiden,0.003924,0,0
###eräöosi###,erärssi,eräiksi,0.114534,eräiksi,0.114534,0,0
###erälösä###,erälssä,eräissä,0.060750,eräissä,0.060750,0,0
###eränmsä###,eräässä,eräässä,0.604773,eräässä,0.604773,0,1
###esigäes###,esiiies,esimies,0.033735,esimies,0.033735,0,0
###esikget###,esikset,esineet,0.107712,esineet,0.107712,0,0
###esigkää###,esiskää,esittää,0.472227,esittää,0.472227,1,0
###espvuja###,essvuja,maksuja,0.023748,espanja,0.023535,0,0
###estrfnä###,eetänää,merellä,0.002308,esteenä,0.002059,1,0
###estrltä###,eeteltä,entistä,0.065302,esteitä,0.007283,0,0
###estobtä###,estootä,esteitä,0.038002,estettä,0.028545,0,0
###estloät###,esettät,esittää,0.055034,estävät,0.035494,0,0
###eteirän###,ettieän,etsivät,0.015968,etelään,0.007017,0,0
###etefmin###,eteimin,etenkin,0.232496,etenkin,0.232496,0,0
###etsgjme###,eesämme,etsimme,0.480285,etsimme,0.480285,0,0
###etsunät###,ettunät,etsivät,0.017576,etsivät,0.017576,0,0
###etthakö###,eettkkö,etteikö,0.035992,etteikö,0.035992,0,0
###ettihme###,ehtimme,ettemme,0.166835,ettemme,0.166835,0,0
###etupdmi###,etäummi,etunimi,0.187788,etunimi,0.187788,0,0
###etukgja###,etuukja,etusija,0.066331,etusija,0.066331,0,0
###eurkken###,eurkken,eurojen,0.086114,eurojen,0.086114,0,0
###eurjsla###,eurjsla,eurolla,0.073713,eurolla,0.073713,0,0
###eurävle###,eurälle,eurolle,0.345105,eurolle,0.345105,0,0
###eurkäta###,eurkota,eurosta,0.292468,eurosta,0.292468,0,0
###evekäti###,eveeiti,eversti,0.053422,eversti,0.053422,0,0
###finpkli###,finkkii,hankkii,0.147569,finaali,0.034482,1,0
###footami###,footami,foorumi,0.027810,foorumi,0.027810,0,0
###fordsla###,forssla,formula,0.236725,formula,0.236725,0,0
###forhhan###,hohhaan,turhaan,0.034876,forssan,0.001849,1,0
###frelvit###,frrveit,frendit,0.028532,frendit,0.028532,0,0
###graijaa###,rraijaa,grammaa,0.008724,grammaa,0.008724,1,0
###haanfla###,haanala,haapala,0.103668,haapala,0.103668,0,0
###haamoaa###,haamoaa,haastaa,0.134402,haastaa,0.134402,0,0
###haeyman###,haamman,haetaan,0.011415,haetaan,0.011415,0,0
###haioeaa###,haihoea,haittaa,0.018415,haittaa,0.018415,1,0
###hakiren###,hakiren,hakanen,0.079608,hakanen,0.079608,0,0
###hakdyus###,hakhaus,hakemus,0.064215,hakemus,0.064215,0,0
###hakäyut###,hakhaut,hakenut,0.028525,hakenut,0.028525,0,0
###hakypat###,hakppat,hampaat,0.062821,hakevat,0.027209,0,0
###hakggan###,hakaaan,haetaan,0.021924,hakijan,0.019706,0,0
###hakpdat###,hakadat,hakijat,0.067490,hakijat,0.067490,0,0
###halsean###,halsean,hallaan,0.037403,hallaan,0.037403,0,0
###halssta###,halssta,halusta,0.528169,hallita,0.007388,0,0
###halvgen###,halvjen,halonen,0.093154,halonen,0.093154,0,0
###halknja###,halknja,haltija,0.066930,haltija,0.066930,0,0
###halbmun###,halmmun,haltuun,0.149359,haltuun,0.149359,0,0
###halojin###,halajin,helpoin,0.053994,halusin,0.030634,0,0
###halfgta###,halauta,halusta,0.132842,halusta,0.132842,0,0
###halegtu###,halattu,haluttu,0.201752,haluttu,0.201752,0,0
###hampban###,hampaan,harmaan,0.081374,haminan,0.042948,0,0
###hamjeat###,hammeat,hampaat,0.043859,hampaat,0.043859,0,0
###hanyela###,haneela,hannele,0.001960,hankala,0.000937,0,0
###hanmuia###,hanmaia,hankkia,0.123238,hankkia,0.123238,1,0
###hanjoii###,hannoii,hankkii,0.423401,hankkii,0.423401,1,0
###hanuole###,hanoole,hannele,0.137563,hannele,0.137563,0,0
###hanrfla###,hanvala,hankala,0.028299,hannula,0.025008,0,0
###hapfdlu###,haduulu,hattula,0.129830,hapuilu,0.039725,0,0
###hargsta###,harasta,halusta,0.074972,harkita,0.060084,0,0
###haroian###,haroian,harmaan,0.053964,harmaan,0.053964,0,0
###haryäoi###,harhioi,harppoi,0.196629,harppoi,0.196629,1,0
###hargfus###,harpsus,hartaus,0.485479,hartaus,0.485479,0,0
###hartmin###,hartiin,harvoin,0.067416,harvoin,0.067416,0,0
###hatdola###,hatoola,hattula,0.117992,hattula,0.117992,0,0
###hauilan###,hauilan,hakijan,0.052633,hauraan,0.033194,0,0
###hauovaa###,hauuoaa,halusta,0.007733,hauskaa,0.005390,0,0
###hauiäat###,haunjat,hauskat,0.171058,hauskat,0.171058,0,0
###haurfla###,haurala,hautala,0.321675,hautala,0.321675,0,0
###havnbta###,hanaata,sanasta,0.021011,havaita,0.017420,0,0
###heibpoa###,heippoa,helppoa,0.460035,heikkoa,0.135752,1,0
###heifära###,heirpla,heinola,0.232573,heikura,0.013336,0,0
###heikmla###,heikkla,heinola,0.010518,heinola,0.010518,0,0
###heidlää###,heiläää,hänellä,0.063345,heittää,0.037036,1,0
###helgain###,helmain,helpoin,0.028852,helpoin,0.028852,0,0
###heljboa###,heljoja,velkoja,0.043851,helppoa,0.006959,1,0
###henuden###,henuden,henkeen,0.159554,henkeen,0.159554,0,0
###hentblö###,hentölö,henkilö,0.191866,henkilö,0.191866,0,0
###herkgti###,herkkti,herätti,0.027422,herätti,0.027422,0,0
###hevfaen###,hevmaen,huomion,0.061843,hevonen,0.008577,0,0
###hevdaen###,heemaen,hevonen,0.003888,hevosen,0.002939,0,0
###hevaret###,hevavet,hevoset,0.164768,hevoset,0.164768,0,0
###hidprta###,hirppta,hidasta,0.041823,hidasta,0.041823,0,0
###hiegsaa###,hheesaa,hiekkaa,0.014420,hiekkaa,0.014420,1,0
###hielyja###,hielyja,hienoja,0.050574,hienoja,0.050574,0,0
###hiebgja###,hiemaja,hieroja,0.036261,hieroja,0.036261,0,0
###hienvla###,hinnlla,hannula,0.062480,hietala,0.019902,0,0
###hiiabon###,hiihaon,hiihdon,0.037766,hiihdon,0.037766,0,0
###hinmpan###,hinpkan,hintaan,0.650084,hintaan,0.650084,0,1
###hinsgja###,hinnaja,hintoja,0.255968,hintoja,0.255968,0,0
###hirdjän###,hirdjän,hirveän,0.226654,hirveän,0.226654,0,0
###hiuylet###,hiuulet,hiukset,0.058414,hiukset,0.058414,0,0
###hoillja###,hoillla,hollola,0.456989,hoitaja,0.000223,0,0
###hoimsva###,hoimsva,hoitava,0.598065,hoitava,0.598065,0,1
###hoipdja###,hoipaja,hoitoja,0.041259,hoitoja,0.041259,0,0
###hoiskon###,hoiskon,hoitoon,0.265951,hoitoon,0.265951,0,0
###holsöla###,holllla,hollola,0.062788,hollola,0.062788,0,0
###hotysli###,hotulli,hotelli,0.375309,hotelli,0.375309,0,0
###huhräla###,huhläla,huhtala,0.637153,huhtala,0.637153,0,1
###hukyrsa###,hukussa,hukassa,0.052743,hukassa,0.052743,0,0
###hukgran###,hukhran,huomaan,0.048372,hukkaan,0.036540,0,0
###hunmvaa###,hunmkaa,hunajaa,0.097003,hunajaa,0.097003,0,0
###huogkon###,huohkon,huomion,0.075208,huollon,0.072936,1,0
###huoggot###,huophot,huollot,0.368791,huollot,0.368791,1,0
###huosfaa###,huossaa,huoltaa,0.042248,huoltaa,0.042248,0,0
###huoönoa###,huonnna,huonoja,0.008898,huoltoa,0.006726,0,0
###huorean###,huorean,huomaan,0.101699,huomaan,0.101699,0,0
###huoärsi###,huoossi,huomasi,0.074553,huomasi,0.074553,0,0
###huogyta###,huohata,huomata,0.213547,huomata,0.213547,0,0
###huoesoi###,huoeioi,huomioi,0.260868,huomioi,0.260868,0,0
###huodron###,huoddon,huomion,0.067727,huomion,0.067727,0,0
###huodyen###,huydäen,huoneen,0.029594,huoneen,0.029594,0,0
###huovyet###,huovvet,huoneet,0.251139,huoneet,0.251139,0,0
###huogsja###,huosjja,huonoja,0.233781,huonoja,0.233781,0,0
###huodson###,huodson,huomion,0.072564,huonoon,0.028553,0,0
###huonnri###,huonori,huotari,0.085349,huotari,0.085349,0,0
###huusdri###,huumdri,huotari,0.118910,huumori,0.034198,0,0
###hylmvty###,hylymty,hylätty,0.777910,hylätty,0.777910,0,1
###hytäien###,hytäien,hytönen,0.044182,hytönen,0.044182,0,0
###hyvbslä###,hyvällä,hyvillä,0.233915,hyvillä,0.233915,0,0
###hyvrbsä###,hyväslä,hyvässä,0.405578,hyvissä,0.000534,0,0
###hyvdjtä###,hyräjtä,hyvistä,0.129404,hyvistä,0.129404,0,0
###hyvmosi###,hyvmksi,hyväksi,0.119682,hyväksi,0.119682,0,0
###hyvoisy###,hyvvisi,hyvissä,0.159277,hyväksy,0.026807,0,0
###hyvible###,hyviyle,hyvälle,0.127149,hyvälle,0.127149,0,0
###hyvkelä###,hyvkylä,hyvillä,0.095176,hyvällä,0.047430,0,0
###hyvnmtä###,hyrymtä,hyvistä,0.064270,hyvältä,0.016519,0,0
###hyvugsä###,hyvässä,hyvässä,0.566881,hyvänsä,0.005276,0,0
###hyvbmsä###,hyvämää,hyvänsä,0.012996,hyvässä,0.006600,0,0
###hyvagtä###,hyvästt,hyvästä,0.330465,hyvästä,0.330465,0,0
###hyvälen###,hyvälen,hyvältä,0.125351,hyvönen,0.006973,0,0
###hyömgjä###,hyömjjä,hyötyjä,0.572980,hyötyjä,0.572980,0,1
###häivpöt###,häippöt,häiriöt,0.114309,häiriöt,0.114309,0,0
###hänmdle###,hänmele,hänelle,0.486339,hänelle,0.486339,0,0
###hänvjlä###,hänvölä,hänellä,0.404378,hänellä,0.404378,0,0
###hänkotä###,hänkotä,hänestä,0.257587,häneltä,0.222180,0,0
###hänoltä###,hänoltä,häneltä,0.864108,hänestä,0.004860,0,0
###häröelä###,härkelä,härmälä,0.089608,härmälä,0.089608,0,0
###höytjsi###,hyötyjä,hyötyjä,0.888021,höyläsi,0.000641,0,0
###ideruta###,iieruta,ideasta,0.028397,ideasta,0.028397,0,0
###idejgta###,ideddta,ideasta,0.429564,ideoita,0.342421,0,0
###ihafmla###,ihamlla,innolla,0.024425,ihailla,0.014649,0,0
###ihmfstä###,ihmistä,ihmistä,0.791831,ihmeitä,0.019726,0,0
###ihmnltä###,ihmintä,perintä,0.032340,ihmettä,0.000104,0,0
###ihmlgen###,ihmmhen,ihmisen,0.458981,ihminen,0.249000,0,0
###ihmalen###,ihmalen,ihminen,0.148011,ihmisen,0.114211,0,0
###ihmnöet###,ihminet,ihmiset,0.014246,ihmiset,0.014246,0,0
###ihmgaiä###,ihmmhiä,ihmisiä,0.929203,ihmisiä,0.929203,0,1
###ihmfrtä###,irmirtä,ihmistä,0.036009,ihmistä,0.036009,0,0
###iisurmi###,iisurmi,iisalmi,0.077036,iisalmi,0.077036,0,0
###ikktfan###,itkkkan,ikkunan,0.015223,ikkunan,0.015223,0,0
###ikkpyat###,iikkaat,rikkaus,0.029716,ikkunat,0.006952,0,0
###ikuöven###,ikuuden,osuuden,0.061848,ikuinen,0.031667,0,0
###ikämden###,iiääden,eräiden,0.085729,ikäinen,0.010656,0,0
###illönla###,illnnla,illalla,0.148544,illalla,0.148544,0,0
###illevsa###,illessa,illassa,0.037942,illassa,0.037942,0,0
###ilmfnsa###,ilminsa,ilmassa,0.186014,ilmassa,0.186014,0,0
###ilmkpto###,ilmopto,ilmasto,0.382377,ilmasto,0.382377,0,0
###ilmtpee###,ilmimee,ilmenee,0.295928,ilmenee,0.295928,0,0
###ilmroty###,illipty,ilmesty,0.128316,ilmesty,0.128316,0,0
###ilmbotä###,illottä,ellistä,0.033114,ilmettä,0.031300,0,0
###ilmvatä###,illmitä,ilmettä,0.039313,ilmiötä,0.012182,0,0
###ilmgnta###,ilmonta,ilmoita,0.077743,ilmoita,0.077743,0,0
###iloguen###,ilulhen,ikuinen,0.033688,iloinen,0.005563,0,0
###ilobben###,ilolien,iloisen,0.016425,iloisen,0.016425,0,0
###ilohnia###,ilionna,iloisia,0.131229,iloisia,0.131229,0,0
###iloygta###,ilolhta,iloista,0.723927,iloista,0.723927,0,1
###iloguan###,iloohan,ilojaan,0.199270,ilojaan,0.199270,0,0
###imabdan###,iraadan,kanadan,0.318710,imatran,0.000872,0,0
###immvyen###,iimmämn,valmiin,0.003304,immonen,0.000687,0,0
###indärsi###,iidärsi,indeksi,0.084588,indeksi,0.084588,0,0
###inngeas###,innnsas,innokas,0.545490,innokas,0.545490,0,1
###innudla###,innalda,innolla,0.174438,innolla,0.174438,0,0
###irlfsti###,irlusti,irlanti,0.141133,irlanti,0.141133,0,0
###islvuti###,islvvti,islanti,0.043490,islanti,0.043490,0,0
###isorgsa###,iioosoa,isoissa,0.002205,isoissa,0.002205,0,0
###isoögtu###,isoihtu,isokatu,0.247528,isokatu,0.247528,0,0
###isobfat###,isoistt,isommat,0.002694,isommat,0.002694,1,0
###isofäia###,isisoia,isompia,0.080995,isompia,0.080995,0,0
###isopmlo###,isoilmo,isotalo,0.045026,isotalo,0.045026,0,0
###istkeut###,isekkut,istunut,0.014994,istunut,0.014994,0,0
###istjfat###,ististt,useista,0.002741,istuvat,0.000859,0,0
###isälgän###,isälään,isännän,0.126975,isännän,0.126975,1,0
###itabpan###,itaadan,italian,0.021206,italian,0.021206,0,0
###itkvren###,trviren,arvojen,0.017146,itkonen,0.000985,0,0
###itsbgin###,itsäiin,itsekin,0.023389,itsekin,0.023389,0,0
###itsyvle###,ttselve,itselle,0.036042,itselle,0.036042,0,0
###itsnhme###,itnämme,itsemme,0.303736,itsemme,0.303736,0,0
###itsaasä###,itiaasä,liiaksi,0.005849,itsensä,0.001200,0,0
###itsoytä###,ihsottä,itsestä,0.040819,itsestä,0.040819,0,0
###itslmni###,iilämii,iisalmi,0.007724,itseäni,0.001581,0,0
###itslusi###,itssäsi,itseäsi,0.268817,itseäsi,0.268817,0,0
