input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###parotut###,parotut,parquet,0.092094,partout,0.011131,0,0
###envyoer###,envoyer,envoyer,0.822971,envoyer,0.822971,0,1
###bietnôt###,bieteôt,bistrot,0.044965,bientôt,0.033141,0,0
###ensiute###,ensuute,ensuite,0.696186,ensuite,0.696186,0,1
###frapper###,frapper,frapper,0.974794,frapper,0.974794,1,1
###pleruer###,pleruer,pleurer,0.081440,pleurer,0.081440,0,0
###bonehur###,bonceur,bonheur,0.148648,bonheur,0.148648,0,0
###sufifre###,suffsre,suffire,0.843453,suffire,0.843453,0,1
###manèire###,manière,manière,0.651432,manière,0.651432,0,1
###penhcer###,penccer,pencher,0.473344,pencher,0.473344,0,0
###pasasge###,pasasge,passage,0.395705,passage,0.395705,0,0
###refsuer###,refsuer,refluer,0.205384,refuser,0.002176,0,0
###achteer###,acheter,acheter,0.149387,acheter,0.149387,0,0
###exitser###,exitser,exister,0.058955,exister,0.058955,0,0
###vilalge###,vilalge,village,0.671931,village,0.671931,0,1
###retneir###,reteeir,retenir,0.071046,retenir,0.071046,0,0
###serivce###,servvce,service,0.507406,service,0.507406,0,1
###préesnt###,présent,présent,0.146591,présent,0.146591,0,0
###feulile###,feulile,feuille,0.130480,feuille,0.130480,0,0
###endorit###,endorit,endroit,0.049776,endroit,0.049776,0,0
###cuiisne###,cuiisne,cuisson,0.011778,cuisine,0.009067,0,0
###espréer###,esprrer,espérer,0.197283,espérer,0.197283,0,0
###chosiir###,chosiir,choisir,0.054181,choisir,0.054181,0,0
###courvir###,couroir,coureur,0.069581,couvrir,0.014565,0,0
###puiqsue###,pusique,pudique,0.048740,puisque,0.002588,0,0
###rapoprt###,rapptrt,rapport,0.178000,rapport,0.178000,0,0
###moidnre###,moidnre,moindre,0.087827,moindre,0.087827,0,0
###exepmle###,exemlle,exemple,0.678613,exemple,0.678613,0,1
###assruer###,assruer,assurer,0.184482,assurer,0.184482,0,0
###appyuer###,apppuer,appuyer,0.652306,appuyer,0.652306,0,1
###chatner###,chatner,chasser,0.016634,chanter,0.004268,0,0
###relveer###,relever,relever,0.121663,relever,0.121663,0,0
###tranîer###,tranter,traîner,0.374531,traîner,0.374531,0,0
###héstier###,héstier,hésiter,0.202281,hésiter,0.202281,0,0
###chagrer###,chagrer,chagrin,0.076298,charger,0.001036,0,0
###réussir###,réussir,réussir,0.979488,réussir,0.979488,1,1
###secnode###,secoode,seconde,0.629139,seconde,0.629139,0,1
###étonner###,étonner,étonner,0.970271,étonner,0.970271,1,1
###secuoer###,secoser,secouer,0.357732,secouer,0.357732,0,0
###allmuer###,allmuer,affluer,0.041353,allumer,0.019688,0,0
###chaelur###,chaheur,chaleur,0.011698,chaleur,0.011698,0,0
###baisser###,baisser,baisser,0.947567,baisser,0.947567,1,1
###somemil###,sommeil,sommeil,0.943319,sommeil,0.943319,0,1
###musqiue###,musique,musique,0.803859,musique,0.803859,0,1
###habtier###,habtier,habiter,0.077206,habiter,0.077206,0,0
###devnier###,devnier,dernier,0.361737,deviner,0.006820,0,0
###étednre###,éteedre,étendre,0.450143,étendre,0.450143,0,0
###mémiore###,mémiore,mémoire,0.042446,mémoire,0.042446,0,0
###sépraer###,séprrer,séparer,0.301273,séparer,0.301273,0,0
###ramneer###,ramener,ramener,0.178896,ramener,0.178896,0,0
###ignroer###,ignrber,ignorer,0.073649,ignorer,0.073649,0,0
###comiben###,combben,courber,0.094677,combien,0.043520,0,0
###oblgier###,oblgier,obliger,0.015373,obliger,0.015373,0,0
###immnese###,immense,immense,0.961686,immense,0.961686,0,1
###proofnd###,profdnd,profond,0.547652,profond,0.547652,0,1
###emmneer###,emmemee,emmener,0.024226,emmener,0.024226,0,0
###couolir###,coullir,couloir,0.201333,couloir,0.201333,0,0
###enfnace###,enfnace,enfance,0.281270,enfance,0.281270,0,0
###étrnage###,étrnage,étrange,0.233319,étrange,0.233319,0,0
###maruqer###,maaqqer,masquer,0.021746,marquer,0.009467,0,0
###écltaer###,écltter,éclater,0.443681,éclater,0.443681,0,0
###souffle###,souffle,souffle,0.953203,souffle,0.953203,1,1
###répnose###,répoose,réponse,0.733740,réponse,0.733740,0,1
###dresser###,dresser,dresser,0.959353,dresser,0.959353,1,1
###morecau###,morcuau,morceau,0.888665,morceau,0.888665,0,1
###risuqer###,risiser,risquer,0.119385,risquer,0.119385,0,0
###retrier###,retrier,terrier,0.028555,retirer,0.000910,0,0
###libreté###,llbeeté,liberté,0.197514,liberté,0.197514,0,0
###honenur###,honnnur,honneur,0.658485,honneur,0.658485,0,1
###intréêt###,intétêt,intérêt,0.643505,intérêt,0.643505,0,1
###tropmer###,tromper,tromper,0.259946,tromper,0.259946,0,0
###dirgier###,dirgier,diriger,0.038565,diriger,0.038565,0,0
###arrèire###,arrière,arrière,0.567678,arrière,0.567678,0,1
###enggaer###,enggger,engager,0.106317,engager,0.106317,0,0
###malehur###,malheur,malheur,0.524377,malheur,0.524377,0,1
###écatrer###,écatrer,écarter,0.014545,écarter,0.014545,0,0
###douelur###,douleur,doubler,0.027514,douleur,0.023443,0,0
###cheimse###,cheisse,chemise,0.175331,chemise,0.175331,0,0
###écrsaer###,écrsaer,égrener,0.005117,écraser,0.001743,0,0
###tabelau###,tableau,tableau,0.926091,tableau,0.926091,0,1
###chaepau###,chapeau,chapeau,0.951491,chapeau,0.951491,0,1
###pasison###,pasison,passion,0.160594,passion,0.160594,0,0
###docetur###,docteur,docteur,0.631347,docteur,0.631347,0,1
###conetnt###,conetnt,constat,0.053791,content,0.027125,0,0
###capbale###,capaale,cascade,0.003366,capable,0.000896,0,0
###plogner###,plogner,grogner,0.030293,plonger,0.016507,0,0
###bracnhe###,brannhe,branche,0.069907,branche,0.069907,0,0
###macihne###,macihne,machine,0.144649,machine,0.144649,0,0
###conesil###,conseil,conseil,0.256377,conseil,0.256377,0,0
###repsoer###,repsoer,reposer,0.015690,reposer,0.015690,0,0
###réailté###,réailté,révolté,0.099881,réalité,0.009099,0,0
###vacnace###,vacvace,vacance,0.136514,vacance,0.136514,0,0
###invtier###,initier,initier,0.093804,inviter,0.001116,0,0
###achveer###,achevee,acheter,0.033723,achever,0.024635,0,0
###remlpir###,remplir,remplir,0.249630,remplir,0.249630,0,0
###briller###,briller,briller,0.934218,briller,0.934218,1,1
###obtneir###,obtirir,obtenir,0.125736,obtenir,0.125736,0,0
###peidnre###,peicdre,peindre,0.071433,peindre,0.071433,0,0
###arrviée###,arrriée,arrivée,0.141852,arrivée,0.141852,0,0
###couarnt###,courrnt,coulant,0.047666,courant,0.045004,0,0
###angalis###,angolis,anglais,0.653273,anglais,0.653273,0,1
###enlveer###,enlevee,enlever,0.123298,enlever,0.123298,0,0
###maraige###,maraige,mariage,0.023312,mariage,0.023312,0,0
###impsoer###,imposer,imposer,0.052385,imposer,0.052385,0,0
###hauetur###,hauttur,hauteur,0.546055,hauteur,0.546055,0,1
###préovir###,péovoir,prévoir,0.025860,prévoir,0.025860,0,0
###crosier###,crosier,brasier,0.018528,croiser,0.003596,0,0
###absnece###,absecce,absence,0.659465,absence,0.659465,0,1
###platner###,platner,plaquer,0.016969,planter,0.011165,0,0
###natruel###,narruel,narguer,0.075102,naturel,0.048588,0,0
###médcein###,médeiin,médecin,0.846946,médecin,0.846946,0,1
###attrier###,attrier,attiser,0.010697,attirer,0.005559,0,0
###luntete###,luneete,lunette,0.425975,lunette,0.425975,0,0
###volnoté###,voonoté,volonté,0.095801,volonté,0.095801,0,0
###terarin###,terrrin,terrain,0.586978,terrain,0.586978,0,1
###clauqer###,claqcer,claquer,0.528675,claquer,0.528675,0,1
###châetau###,château,château,0.972996,château,0.972996,0,1
###évouqer###,évouuer,évoquer,0.043419,évoquer,0.043419,0,0
###hausser###,hausser,hausser,0.966232,hausser,0.966232,1,1
###presser###,presser,presser,0.942959,presser,0.942959,1,1
###couarge###,couarge,courage,0.006099,courage,0.006099,0,0
###effcaer###,effcaer,effacer,0.124018,effacer,0.124018,0,0
###inuitle###,inuille,inutile,0.160648,inutile,0.160648,0,0
###douecur###,douceur,douleur,0.151145,douceur,0.136439,0,0
###tratier###,tratier,brasier,0.007631,traiter,0.002425,0,0
###conifer###,confder,confier,0.569014,confier,0.569014,0,1
###fatgiue###,fatgiue,fatigue,0.075972,fatigue,0.075972,0,0
###horerur###,horhrur,horreur,0.322422,horreur,0.322422,0,0
###recluer###,recluer,refluer,0.215083,reculer,0.002707,0,0
###admrier###,admrier,admirer,0.044229,admirer,0.044229,0,0
###thétâre###,thétêre,théâtre,0.144831,théâtre,0.144831,0,0
###manetau###,manteau,manteau,0.947315,manteau,0.947315,0,1
###chasser###,chasser,chasser,0.948701,chasser,0.948701,1,1
###cureiux###,curreux,curieux,0.500261,curieux,0.500261,0,1
###horzion###,horaion,horizon,0.664021,horizon,0.664021,0,1
###séreiux###,sérieux,sérieux,0.885683,sérieux,0.885683,0,1
###magsain###,magsain,malsain,0.077923,magasin,0.008124,0,0
###conatct###,conttct,contact,0.186024,contact,0.186024,0,0
###nourrir###,nourrir,nourrir,0.965536,nourrir,0.965536,1,1
###cresuer###,cresuer,croquer,0.012297,creuser,0.005508,0,0
###payasge###,payasge,paysage,0.638214,paysage,0.638214,0,1
###attnete###,attente,attente,0.745843,attente,0.745843,0,1
###flotter###,flotter,flotter,0.948940,flotter,0.948940,1,1
###éléemnt###,élement,élément,0.583092,élément,0.583092,0,1
###dépsoer###,dépsoer,démener,0.002919,déposer,0.001306,0,0
###socéité###,soctité,société,0.188797,société,0.188797,0,0
###désrier###,désrier,dossier,0.015191,désirer,0.000027,0,0
###excsuer###,exccuer,secouer,0.026989,excuser,0.002623,0,0
###incnonu###,incnunu,inconnu,0.370809,inconnu,0.370809,0,0
###entnedu###,enenudu,entendu,0.387580,entendu,0.387580,0,0
###maldaie###,maldaie,maladie,0.041293,maladie,0.041293,0,0
###révléer###,révéler,révéler,0.287043,révéler,0.287043,0,0
###émoiton###,émoiton,émotion,0.606625,émotion,0.606625,0,1
###éposuer###,éposuer,éponger,0.027635,épouser,0.012944,0,0
###ennyuer###,ennuyer,ennuyer,0.467337,ennuyer,0.467337,0,0
###quailté###,quallté,qualité,0.817549,qualité,0.817549,0,1
###matèire###,matière,matière,0.802211,matière,0.802211,0,1
###unievrs###,univers,univers,0.540560,univers,0.540560,0,1
###déggaer###,déggger,dégager,0.390554,dégager,0.390554,0,0
###vitsese###,vitesse,vitesse,0.970624,vitesse,0.970624,0,1
###étalbir###,étalbir,établir,0.052735,établir,0.052735,0,0
###envhair###,envhair,envahir,0.325010,envahir,0.325010,0,0
###figruer###,figruer,aigreur,0.029950,figurer,0.020404,0,0
###surafce###,suraace,surface,0.768593,surface,0.768593,0,1
###founrir###,fourrir,fourrer,0.034629,fournir,0.028970,0,0
###cosutme###,cosoume,costume,0.736442,costume,0.736442,0,1
###colilne###,colilne,colonne,0.042997,colline,0.011942,0,0
###essyuer###,essuuer,essayer,0.021924,essuyer,0.014671,0,0
###hôptial###,hôptial,hôpital,0.323043,hôpital,0.323043,0,0
###sauavge###,sauvage,sauvage,0.910183,sauvage,0.910183,0,1
###lecutre###,lecutre,lecture,0.104500,lecture,0.104500,0,0
###mértier###,mértier,mortier,0.683836,mériter,0.014420,0,0
###plaetau###,plateau,plateau,0.958748,plateau,0.958748,0,1
###poisson###,poisson,poisson,0.945011,poisson,0.945011,1,1
###cadvare###,caddare,fanfare,0.002145,cadavre,0.001174,0,0
###mililon###,mililon,million,0.087563,million,0.087563,0,0
###couetau###,couteau,couteau,0.941215,couteau,0.941215,0,1
###cranite###,cranite,crainte,0.021867,crainte,0.021867,0,0
###mencaer###,mencaer,mercier,0.088406,menacer,0.035678,0,0
###provuer###,provuer,croquer,0.004270,prouver,0.003605,0,0
###défnese###,défeose,défense,0.925457,défense,0.925457,0,1
###bizrare###,bizaare,bizarre,0.262766,bizarre,0.262766,0,0
###vistier###,vistier,visiter,0.081264,visiter,0.081264,0,0
###bonojur###,bonjour,bonjour,0.946761,bonjour,0.946761,0,1
###résreve###,réserve,réserve,0.829300,réserve,0.829300,0,1
###forutne###,foronne,fortune,0.238101,fortune,0.238101,0,0
###vioelnt###,vioilnt,violent,0.340347,violent,0.340347,0,0
###ouvirer###,ouvirer,ouvrier,0.077303,ouvrier,0.077303,0,0
###gripmer###,grimper,grimper,0.720537,grimper,0.720537,0,1
###suiavnt###,suivant,suivant,0.336637,suivant,0.336637,0,0
###guetter###,guetter,guetter,0.972658,guetter,0.972658,1,1
###mysètre###,mysitre,mystère,0.400255,mystère,0.400255,0,0
###abattre###,abattre,abattre,0.963945,abattre,0.963945,1,1
###domnier###,domnier,donneur,0.053131,dominer,0.017764,0,0
###rédiure###,rédiure,réduire,0.134705,réduire,0.134705,0,0
###artcile###,arciile,archive,0.026305,article,0.014437,0,0
###plaofnd###,plandnd,plafond,0.065897,plafond,0.065897,0,0
###frotter###,frotter,frotter,0.943318,frotter,0.943318,1,1
###colnone###,connone,colonne,0.049928,colonne,0.049928,0,0
###adrsese###,adresse,adresse,0.690491,adresse,0.690491,0,1
###dosiser###,dosiser,désirer,0.099255,dossier,0.002364,0,0
###libréer###,libéber,libérer,0.858949,libérer,0.858949,0,1
###misison###,misison,mission,0.108301,mission,0.108301,0,0
###rejteer###,rejtter,rejeter,0.714192,rejeter,0.714192,0,1
###soucril###,souclil,saillir,0.023663,sourcil,0.016855,0,0
###gonlfer###,gonfler,gonfler,0.900258,gonfler,0.900258,0,1
###juillet###,juillet,juillet,0.978762,juillet,0.978762,1,1
###mesruer###,mesruer,mesurer,0.002864,mesurer,0.002864,0,0
###colnoel###,connoel,colonel,0.054741,colonel,0.054741,0,0
###sysètme###,système,système,0.974218,système,0.974218,0,1
###oriigne###,oriigne,origine,0.025489,origine,0.025489,0,0
###gradnir###,gradnir,grandir,0.237121,grandir,0.237121,0,0
###chasnon###,chanson,chanson,0.261663,chanson,0.261663,0,0
###inqiuet###,inqiiet,inquiet,0.750034,inquiet,0.750034,0,1
###celulle###,celulle,cellule,0.045416,cellule,0.045416,0,0
###éprueve###,épeerve,épreuve,0.247207,épreuve,0.247207,0,0
###jusitce###,justcce,justice,0.764851,justice,0.764851,0,1
###domiane###,domiane,domaine,0.188087,domaine,0.188087,0,0
###vicitme###,vicitme,victime,0.059878,victime,0.059878,0,0
###poingée###,poingée,poignée,0.080018,poignée,0.080018,0,0
###oppsoer###,oppsoer,opposer,0.193360,opposer,0.193360,0,0
###artsite###,artsite,artiste,0.031875,artiste,0.031875,0,0
###étenrel###,éteerel,éternel,0.499036,éternel,0.499036,0,0
###crahcer###,crahcer,craquer,0.046254,cracher,0.039633,0,0
###armiore###,armiore,armoire,0.121761,armoire,0.121761,0,0
###extêrme###,extêrme,extrême,0.653517,extrême,0.653517,0,1
###fraigle###,fraigle,fatigue,0.007338,fragile,0.003560,0,0
###ateiler###,ateiler,étoiler,0.044518,atelier,0.026471,0,0
###peitnre###,peitère,peindre,0.030931,peintre,0.026003,0,0
###poriter###,poriter,pointer,0.014511,portier,0.012955,0,0
###enflier###,enflier,encrier,0.012732,enfiler,0.003523,0,0
###diziane###,dizaane,dizaine,0.303669,dizaine,0.303669,0,0
###opiinon###,opinnon,opinion,0.808785,opinion,0.808785,0,1
###fureiux###,furreux,furieux,0.576124,furieux,0.576124,0,1
###execrer###,execrer,exécrer,0.431475,exercer,0.001210,0,0
###comlpet###,comptet,complet,0.151574,complet,0.151574,0,0
###chargin###,chargin,charbon,0.018574,chagrin,0.015501,0,0
###resepct###,reseect,respect,0.705518,respect,0.705518,0,1
###rivèire###,rivière,rivière,0.945549,rivière,0.945549,0,1
###autmone###,autmone,automne,0.170314,automne,0.170314,0,0
###faillir###,faillir,faillir,0.936573,faillir,0.936573,1,1
###parafit###,parfait,parfait,0.653818,parfait,0.653818,0,1
###blesser###,blesser,blesser,0.970296,blesser,0.970296,1,1
###jaillir###,jaillir,jaillir,0.969773,jaillir,0.969773,1,1
###poinget###,poinget,pointer,0.659155,poignet,0.043242,0,0
###soinger###,soinger,soigner,0.190224,soigner,0.190224,0,0
###mesasge###,mesasge,message,0.564666,message,0.564666,0,1
###coiffer###,coiffer,coiffer,0.963679,coiffer,0.963679,1,1
###mililer###,mililer,militer,0.467215,millier,0.016794,0,0
###mircale###,mircale,miracle,0.080428,miracle,0.080428,0,0
###péroide###,péroide,période,0.044164,période,0.044164,0,0
###carerau###,cararau,carreau,0.142680,carreau,0.142680,0,0
###veiller###,veiller,veiller,0.946620,veiller,0.946620,1,1
###placnhe###,plachhe,planche,0.170286,planche,0.170286,0,0
###bainger###,bainger,baigner,0.188977,baigner,0.188977,0,0
###refiare###,refiare,refiler,0.041000,refaire,0.039922,0,0
###secuors###,secoors,secours,0.252800,secours,0.252800,0,0
###rigeuur###,riguuur,rigueur,0.837938,rigueur,0.837938,0,1
###décirre###,décirre,déduire,0.007487,décrire,0.004676,0,0
###siflfer###,siffler,siffler,0.864434,siffler,0.864434,0,1
###demnade###,demnade,demande,0.145532,demande,0.145532,0,0
###accsuer###,acccuer,accéder,0.017267,accuser,0.012727,0,0
###afferux###,affueux,affreux,0.667221,affreux,0.667221,0,1
###empraer###,emprrer,emparer,0.008891,emparer,0.008891,0,0
###heutrer###,heutrer,feutrer,0.327431,heurter,0.051036,0,0
###caillou###,caillou,caillou,0.972190,caillou,0.972190,1,1
###avegule###,avegule,aveugle,0.166104,aveugle,0.166104,0,0
###gratter###,gratter,gratter,0.961612,gratter,0.961612,1,1
###poitner###,poitner,portier,0.018121,pointer,0.013376,0,0
###expsoer###,expsoer,exister,0.011894,exposer,0.006057,0,0
###avetrir###,avetrir,avertir,0.053794,avertir,0.053794,0,0
###dévroer###,dévroer,dévider,0.038593,dévorer,0.018296,0,0
###draepau###,drapeau,drapeau,0.977348,drapeau,0.977348,0,1
###estmier###,estmier,encrier,0.003805,estimer,0.000433,0,0
###tailler###,tailler,tailler,0.936917,tailler,0.936917,1,1
###dritfer###,dritter,drifter,0.565530,drifter,0.565530,0,1
###balyaer###,balayer,balayer,0.959070,balayer,0.959070,0,1
###lanagge###,lanaage,langage,0.154117,langage,0.154117,0,0
###cultote###,cultote,culotte,0.142601,culotte,0.142601,0,0
###ouvarge###,ouvarge,ouvrage,0.551827,ouvrage,0.551827,0,1
###cenrtal###,cenrtal,central,0.374973,central,0.374973,0,0
###crauqer###,craqcer,craquer,0.558004,craquer,0.558004,0,1
###bouuqet###,bouqeet,bouquet,0.687637,bouquet,0.687637,0,1
###attqaue###,attaque,attaque,0.205805,attaque,0.205805,0,0
###délciat###,délciat,délicat,0.038013,délicat,0.038013,0,0
###seniter###,seniter,sentier,0.032917,sentier,0.032917,0,0
###cabniet###,cabniet,cabinet,0.129387,cabinet,0.129387,0,0
###repirse###,repirse,repérer,0.063652,reprise,0.055517,0,0
###brûalnt###,brûllnt,brûlant,0.551506,brûlant,0.551506,0,1
###octbore###,ootoore,octobre,0.036255,octobre,0.036255,0,0
###chaucne###,chancne,chacune,0.057301,chacune,0.057301,0,0
###quelles###,quelles,quelles,0.985535,quelles,0.985535,1,1
###fanôtme###,fantôme,fantôme,0.982266,fantôme,0.982266,0,1
###veluors###,veloors,velours,0.915838,velours,0.915838,0,1
###nerevux###,nerveux,nerveux,0.946647,nerveux,0.946647,0,1
###itailen###,itailen,italien,0.564918,italien,0.564918,0,1
###souiler###,souiler,soulier,0.005334,soulier,0.005334,0,0
###bruqsue###,brusque,brusque,0.924574,brusque,0.924574,0,1
###apasier###,apasier,brasier,0.070390,apaiser,0.049420,0,0
###modrene###,modedne,moderne,0.553956,moderne,0.553956,0,1
###forumle###,forèule,formule,0.067561,formule,0.067561,0,0
###plaacrd###,placcrd,placard,0.280044,placard,0.280044,0,0
###bagonle###,bagonle,bagnole,0.073523,bagnole,0.073523,0,0
###craavte###,craavte,cravate,0.531569,cravate,0.531569,0,1
###matniée###,matiiée,matinée,0.341674,matinée,0.341674,0,0
###mécahnt###,méuahnt,méchant,0.084057,méchant,0.084057,0,0
###vitirne###,vitirne,vitrine,0.069644,vitrine,0.069644,0,0
###pubiler###,pubiler,jubiler,0.100120,publier,0.058800,0,0
###rigloer###,rigller,rigoler,0.055251,rigoler,0.055251,0,0
###célbère###,célèère,célèbre,0.129436,célèbre,0.129436,0,0
###éviednt###,évinent,évident,0.287586,évident,0.287586,0,0
###moulilé###,moulilé,mouillé,0.380705,mouillé,0.380705,0,0
###orgeuil###,orgreil,orgueil,0.887711,orgueil,0.887711,0,1
###abodrer###,aboorer,admirer,0.011144,aborder,0.004672,0,0
###repiler###,repiler,refiler,0.232303,replier,0.012663,0,0
###chiffre###,chiffre,chiffre,0.972483,chiffre,0.972483,1,1
###épusier###,épusier,épuiser,0.036451,épuiser,0.036451,0,0
###bouffer###,bouffer,bouffer,0.928368,bouffer,0.928368,1,1
###carsese###,caresse,caresse,0.675031,caresse,0.675031,0,1
###disrcet###,disrcet,discret,0.064427,discret,0.064427,0,0
###fémniin###,fénniin,féminin,0.041501,féminin,0.041501,0,0
###diginté###,diginté,dignité,0.140094,dignité,0.140094,0,0
###joidnre###,joinnrr,joindre,0.312344,joindre,0.312344,0,0
###déflier###,déflier,déplier,0.288738,défiler,0.015151,0,0
###pasasnt###,paseant,passant,0.724946,passant,0.724946,0,1
###échnage###,échnage,carnage,0.018866,échange,0.001082,0,0
###endromi###,endrrmi,endormi,0.231047,endormi,0.231047,0,0
###défiare###,défiare,défaire,0.357118,défaire,0.357118,0,0
###galreie###,galexie,galerie,0.442663,galerie,0.442663,0,0
###trepmer###,tremper,tremper,0.728824,tremper,0.728824,0,1
###gariden###,garaden,gardien,0.191464,gardien,0.191464,0,0
###liasion###,liasion,liaison,0.602549,liaison,0.602549,0,1
###échlele###,échllle,échelle,0.637095,échelle,0.637095,0,1
###modsete###,modeste,modeste,0.305992,modeste,0.305992,0,0
###fatgiué###,fattiué,fatigué,0.086464,fatigué,0.086464,0,0
###murumre###,murrdre,murmure,0.049452,murmure,0.049452,0,0
###griamce###,griaace,grimace,0.176122,grimace,0.176122,0,0
###gronger###,gronger,gronder,0.091186,grogner,0.012633,0,0
###temêpte###,tempête,tempête,0.965146,tempête,0.965146,0,1
###spéical###,spéical,spécial,0.510993,spécial,0.510993,0,1
###repréer###,reprrer,repérer,0.136892,repérer,0.136892,0,0
###scinece###,scinnce,science,0.826112,science,0.826112,0,1
###mélnage###,mélnage,montage,0.030769,mélange,0.024433,0,0
###absrude###,absrude,absurde,0.417821,absurde,0.417821,0,0
###estmoac###,estomac,estomac,0.828359,estomac,0.828359,0,1
###cerevau###,cerveau,cerveau,0.945319,cerveau,0.945319,0,1
###coicner###,coicner,coiffer,0.014433,coincer,0.008494,0,0
###janiver###,jannver,janvier,0.151534,janvier,0.151534,0,0
###ricnaer###,rncncer,ricaner,0.004000,ricaner,0.004000,0,0
###visbile###,visiile,visible,0.091410,visible,0.091410,0,0
###barqaue###,baraque,baraque,0.378453,baraque,0.378453,0,0
###cripser###,cripser,crisser,0.459411,crisper,0.000765,0,0
###étuider###,étiider,étoiler,0.011917,étudier,0.009342,0,0
###tabiler###,tabiler,tailler,0.019893,tablier,0.019368,0,0
###émegrer###,émegrer,émigrer,0.118464,émerger,0.102236,0,0
###conecrt###,conccrt,concert,0.034375,concert,0.034375,0,0
