input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
####ybfy#####,ybyfryb,fnufösb,0.010144,ypbofky,0.000426,0,0
####etke#####,tebftek,trnvtsk,0.023536,egtlkne,0.000099,0,0
####musm#####,muummaa,msugsfm,0.013064,msugsfm,0.013064,0,0
####epbe#####,pbpppfb,yblpdub,0.021951,ekpabhe,0.000025,0,0
####ytäi#####,täiträu,ybisiku,0.013554,yttaäpi,0.000344,0,0
####mäsä#####,mlmämäa,yägpräa,0.003387,mpähsfä,0.000009,0,0
####hptg#####,tnpptlv,tesptou,0.008515,höprtmg,0.000522,0,0
####pgäi#####,päippää,pkmppöä,0.008233,pfgiääi,0.000624,0,0
####pett#####,tepttlt,tesptou,0.022879,pgemtvt,0.000151,0,0
####vmek#####,vevmevv,devämup,0.003888,vsmneik,0.000293,0,0
####bäbs#####,bdbärlb,äsnbubb,0.005817,beädbns,0.000028,0,0
####kkpv#####,kbppnvv,khspdyv,0.018447,klkypov,0.004722,0,0
####njyu#####,yjynnju,ydrmnju,0.004377,nfjhyju,0.000373,0,0
####voen#####,oovnnov,rovnrlä,0.009000,vroyesn,0.000039,0,0
####fädr#####,ddffrjr,idufröu,0.012308,fmäddor,0.000017,0,0
####ggmt#####,glttrlm,ghunmpm,0.012811,gsgfmkt,0.001753,0,0
####ftgn#####,tätftgg,täkitld,0.008496,fktdgfn,0.000029,0,0
####öoke#####,öevföek,lykföim,0.003241,öioskde,0.000011,0,0
####hbäu#####,hbufhlu,ibughul,0.004247,hlbräeu,0.000087,0,0
####rndd#####,rdinrdd,jdohrde,0.003668,rtnndyd,0.000328,0,0
####rriy#####,rlihrjv,rlirrtg,0.023372,rgryisy,0.000392,0,0
####onlt#####,tlonnlv,tlgndba,0.007582,oonelit,0.000059,0,0
####ydkj#####,ydyfnjk,ydrmnju,0.040328,yydukgj,0.000419,0,0
####ujud#####,ädusrju,idufröu,0.080466,ukjfupd,0.000073,0,0
####äobu#####,ääääröu,oäemmöb,0.002913,äyoebsu,0.000376,0,0
####nhär#####,näifrrä,nyäknöb,0.004261,nhhfärr,0.000466,0,0
####vksy#####,kdvsryv,kdiilyt,0.007905,vvkfspy,0.000198,0,0
####shbb#####,sdhsnlb,sthbblb,0.045751,sthbblb,0.045751,0,0
####jsäo#####,jsyomsä,ösäfäöä,0.005133,jdsbäeo,0.000098,0,0
####mdät#####,tdmätät,täanmrh,0.006255,mkdääät,0.000186,0,0
####aänv#####,aäaanav,llhaoäv,0.013613,ajäpnpv,0.000522,0,0
####flmg#####,flafnlu,tldfnkd,0.011242,felymyg,0.000308,0,0
####obla#####,ojlnöjv,rjsvybf,0.003884,oöbplpa,0.000089,0,0
####äoaf#####,ädäffak,äräffay,0.036552,äpokapf,0.000078,0,0
####rsöi#####,glrfröv,gluföop,0.007059,rlsnövi,0.000238,0,0
####smäm#####,sämfsäm,öäefmla,0.014523,spmlätm,0.000070,0,0
####hjgl#####,hdhhölv,rlhsöjt,0.003522,hrjvgnl,0.000009,0,0
####jedv#####,jdefmev,jdevrop,0.004535,jäebdjv,0.002767,0,0
####pkhs#####,phhpnlu,pvppfls,0.027160,pgkihäs,0.000085,0,0
####bfko#####,bdbffjo,okbfkdg,0.008856,bpfhkfo,0.000656,0,0
####ukud#####,udufrou,idufröu,0.256149,ufkäuod,0.000034,0,0
####nsms#####,nsysnem,tkpsrep,0.003580,nlsumvs,0.000092,0,0
####olmy#####,klyfmlv,khlemjv,0.005562,omlämty,0.000796,0,0
####tffs#####,tdfftff,tkpsrep,0.004150,töftfls,0.002510,0,0
####dfso#####,ddoffeo,odhfyöt,0.003711,dofgsmo,0.000089,0,0
####jobt#####,tbtorob,söhorbb,0.006013,jäokbot,0.000020,0,0
####shnb#####,shhnnhb,sbhnnlb,0.011502,sbhnnlb,0.011502,0,0
####äsfo#####,ääoffao,äräffay,0.048308,äisyfto,0.000881,0,0
####lpyp#####,ylypölp,ävyemlp,0.020700,llppyfp,0.006857,0,0
####spnd#####,sdppnld,iaosnkd,0.011103,sapsned,0.003844,0,0
####ofym#####,oyufmlm,odhfyöt,0.002566,oiflyum,0.000429,0,0
####bhoo#####,bdbbnoo,khbbono,0.007637,bkhtoso,0.000992,0,0
####nbjg#####,nbbnnjg,sbhnnlb,0.005306,näbljsg,0.000168,0,0
####jdvn#####,ndvfndv,gevfmju,0.006276,jvdkvbn,0.000025,0,0
####lfkä#####,llkffää,dähbftä,0.007594,lvfnkgä,0.000154,0,0
####äeee#####,äeääeee,foäyeek,0.008344,äneseme,0.000908,0,0
####rrbl#####,rdrrrlv,rljkrrb,0.010628,rprvbhl,0.000055,0,0
####rssk#####,rlisrsk,rlirrtg,0.018052,räspslk,0.001295,0,0
####bfdj#####,bdbffjd,sdkfhjb,0.010368,bkfndvj,0.000108,0,0
####ajäm#####,aäammäu,okamneu,0.013777,anjfärm,0.000403,0,0
####tdte#####,tdhttdg,sdnttvf,0.006806,thdutie,0.002541,0,0
####yydr#####,ydyyrrv,fdyurie,0.015556,yuyfdnr,0.001470,0,0
####nvvi#####,tdvnnvv,tkifeev,0.004326,nlvfvsi,0.000189,0,0
####fvuj#####,fdvfnju,gevfmju,0.013631,fovpulj,0.000214,0,0
####rumj#####,rdrnrju,ydrmnju,0.014872,rrudmkj,0.000091,0,0
####ljgd#####,ndiföjd,sdkfhjb,0.004593,lejögyd,0.000026,0,0
####kfeh#####,kdhffeh,ksöffis,0.007376,ksfpevh,0.000622,0,0
####mfnv#####,mehfmvv,mhjmnhm,0.005412,mjfhnev,0.000433,0,0
####hihr#####,hdihrlh,hlhkrle,0.010418,htiphyr,0.000094,0,0
####bdli#####,bdbbili,bobbgrp,0.004077,bvdglei,0.000136,0,0
####nnee#####,nennnee,nyäknöb,0.006664,nhnpeme,0.003075,0,0
####tärf#####,täräraf,tänörvh,0.011045,tläurrf,0.001236,0,0
####brkö#####,tdbbrjk,vfjbrdk,0.006141,btrskoö,0.000037,0,0
####sjöf#####,sdösföv,sgtsörv,0.023784,snjböpf,0.001712,0,0
####frpp#####,fäpfrrp,fjrfpjp,0.014920,fjrfpjp,0.014920,0,0
####kjäl#####,käklflu,uäklävu,0.019805,ksjväsl,0.000785,0,0
####äkjl#####,käbäfjl,bänädjä,0.010986,ärkhjml,0.000018,0,0
####smye#####,ydysmye,äeysaän,0.002876,sgmvyöe,0.000009,0,0
####jvsä#####,jlvärää,jävmsöä,0.038816,jävmsöä,0.038816,0,0
####oypv#####,yovpövv,yrtpökb,0.009340,oeyfpvv,0.000972,0,0
####rbvr#####,rdrbrjv,rdobfrg,0.005853,rrbdvir,0.000350,0,0
####ijlr#####,jlirrjl,phiorjh,0.007379,injultr,0.000035,0,0
####lvjn#####,odvnnjv,ijmbhjv,0.003399,lnvpjjn,0.001318,0,0
####nlig#####,nlinnlp,sbhnnlb,0.010936,nplyiig,0.000123,0,0
####bäky#####,käabyyk,ygpäuyk,0.007552,bbäikuy,0.000009,0,0
####mlku#####,klrfmlu,elkmrlu,0.011993,mjlekäu,0.000043,0,0
####bnfj#####,bbbnfjj,ehbnjjs,0.006568,bännfkj,0.000710,0,0
####bjjl#####,bjbbljl,ijmbhjv,0.016466,bljnjtl,0.000109,0,0
####bddr#####,bdbbrrd,bobbgrp,0.038748,bfdpdör,0.000263,0,0
####yphp#####,yhppöhp,yrtpökb,0.011287,yopyhfp,0.001845,0,0
####pmif#####,plppmii,pvppfls,0.011415,phmdilf,0.000048,0,0
####ambp#####,bsppmgb,yblpdub,0.005951,ajmkbjp,0.000046,0,0
####bout#####,tobbrhu,dgbllhu,0.003247,bvosubt,0.000010,0,0
####bnbj#####,bbbnnjb,sbhnnlb,0.013853,bbnebfj,0.000554,0,0
####aetu#####,teaftuu,keuftuv,0.058086,ahertju,0.000184,0,0
####gjty#####,ggiyrjk,gdikumf,0.002799,gvjstjy,0.000730,0,0
####fmol#####,flofmlu,öäefmla,0.006007,fdmvodl,0.000056,0,0
####äpea#####,yeäppöa,teäohöy,0.007103,äupeeua,0.000048,0,0
####rrdr#####,rdirrru,rljkrrb,0.017490,rvrjdnr,0.000292,0,0
####ndpd#####,ndppndd,bgpppdf,0.025534,nbdtpvd,0.000042,0,0
####odid#####,kdioödd,jdipmsg,0.008638,otdyind,0.000070,0,0
####dltl#####,tlbftll,tlgyljk,0.005140,delättl,0.000131,0,0
####gnkt#####,gganngk,gojntvk,0.003440,gbndkpt,0.000029,0,0
####yguv#####,ylvsrav,lfviräu,0.014866,yhguubv,0.000647,0,0
####usom#####,ydumrau,idufröu,0.010941,uvsronm,0.000016,0,0
####urbb#####,udrbrjb,dauäojb,0.003827,ufrdbsb,0.000607,0,0
####pimf#####,pippfis,pvppfls,0.120806,pgiemif,0.002915,0,0
####iyut#####,tsuäryu,ybisiku,0.013717,isypuet,0.000009,0,0
####ähel#####,äehäell,kehäsfa,0.021730,äghäeäl,0.001602,0,0
####gjtk#####,ggijjjk,tliöägk,0.014581,gojntvk,0.004025,0,0
####uvnn#####,udunndv,ufvmntn,0.007692,ufvmntn,0.007692,0,0
####hnts#####,tnhsnls,tnhgohs,0.008765,hfnutms,0.000244,0,0
####ddjo#####,ddudjjh,dauäojb,0.010009,dydäjko,0.000497,0,0
####efar#####,eeufrre,äräffay,0.005273,etfdajr,0.000046,0,0
####jlde#####,jdolmle,öjiemng,0.001540,jalädse,0.000142,0,0
####gdbh#####,gdifbhh,giiyrhl,0.011045,gedjbuh,0.000245,0,0
####hbtp#####,tbbppjv,thrhnev,0.004333,hvbjtpp,0.000022,0,0
####ymtä#####,täyäräu,yägpräa,0.019617,yämoteä,0.000850,0,0
####nkoä#####,käkonää,ktudneu,0.005900,nkksohä,0.000247,0,0
####ksdv#####,kdksksv,sdbskeg,0.008410,khspdyv,0.000622,0,0
####fiid#####,idifpli,fdidtlö,0.022433,ftigimd,0.000602,0,0
####ylbä#####,ylysllb,lbyuhöu,0.002522,ymlsblä,0.000315,0,0
####ajgb#####,anhbpab,fnufösb,0.006313,aljögab,0.001819,0,0
####khkf#####,kdkfffk,fkkffoj,0.004386,kyhmklf,0.001438,0,0
####älpä#####,äälpplä,äylrpfä,0.021268,äylrpfä,0.021268,0,0
####lksv#####,tlvfnlv,tldfnkd,0.010131,lgkdsvv,0.000251,0,0
####vhye#####,tdhhyoe,fdyurie,0.003866,vuhäyoe,0.001162,0,0
####thos#####,tohotau,söhorbb,0.009837,tnhgohs,0.000874,0,0
####tubp#####,tdtpöub,yrtpökb,0.024142,tyuvbsp,0.000449,0,0
####läiv#####,klifnlv,mlvfnma,0.040655,lfäjitv,0.000189,0,0
####flhn#####,flhfnlu,sbhnnlb,0.007664,fblthän,0.000017,0,0
####gaäi#####,gäifgii,gdafeav,0.019045,gtaläii,0.002872,0,0
####eisf#####,teifris,uetfsio,0.011264,eäipsgf,0.000143,0,0
####svnm#####,tvvnnrm,mvynftm,0.005242,smvhnym,0.005019,0,0
####kryb#####,kdrbrjb,khrtyvb,0.015342,khrtyvb,0.015342,0,0
####uäej#####,teuärjj,fduiujf,0.008275,ufänelj,0.000081,0,0
####fmem#####,memfmöm,frefeie,0.006646,fämdedm,0.000499,0,0
####ämey#####,meäämym,meämvml,0.005090,äämfegy,0.000527,0,0
####vvaj#####,vdvnrjv,vdvaoäd,0.005390,vpvraoj,0.002681,0,0
####mntt#####,tmmnnlt,synnnpt,0.005456,mrnrtpt,0.001298,0,0
####pkdl#####,kdpplld,pvppfls,0.021394,phkodrl,0.000244,0,0
####tvyr#####,tdtttrr,sdtpsym,0.003632,töveyär,0.000129,0,0
####pdks#####,pdpppsk,pdkummu,0.006465,pidikns,0.000897,0,0
####fryo#####,fdyfrru,fdyurie,0.048353,fprkyfo,0.000033,0,0
####ahäg#####,anaaglä,aohgälg,0.009648,aohgälg,0.009648,0,0
####ssäo#####,ssysrää,ymlsblä,0.005428,sysgäfo,0.000455,0,0
####olbm#####,olmfmlm,orbamjm,0.004856,onlpblm,0.001865,0,0
####ävsi#####,ädhnsvi,ndvrsmi,0.005267,äuvpsvi,0.001775,0,0
####thoä#####,tohätäu,jnhäpgu,0.008532,tlhyoiä,0.001313,0,0
####ltab#####,tlablab,pvrblnb,0.006965,lrtyabb,0.000038,0,0
####mäga#####,mägmmaa,yägpräa,0.020039,mnähgma,0.000096,0,0
####lunä#####,näyänlu,ygähnlä,0.023536,lyuvndä,0.003205,0,0
####sgsp#####,sgipslv,sgtsörv,0.006867,skgisäp,0.001691,0,0
####nnrd#####,ndrnrdd,ndfirne,0.007477,nendrbd,0.002428,0,0
####rmnm#####,mernmlm,ghunmpm,0.005126,rpmönäm,0.000786,0,0
####yäky#####,täyäryk,ygpäuyk,0.038647,ykävkny,0.000069,0,0
####eeäi#####,eäifääu,eäipsgf,0.004821,evehäyi,0.000223,0,0
####snnt#####,tlästlt,sbhnnlb,0.018977,synnnpt,0.003913,0,0
####frgk#####,fkrfrlk,mhpfrlr,0.010631,fkrsgtk,0.000709,0,0
####böug#####,blböflu,dibvfls,0.006276,bvöoupg,0.000077,0,0
####jndv#####,jdvfndv,gdafeav,0.004317,jinndtv,0.002211,0,0
####iräf#####,irrfrrf,gyrrfuv,0.002415,ilrmäof,0.002269,0,0
####kukv#####,kbkfkrk,ebyuknk,0.015929,klugkfv,0.004088,0,0
####ykhö#####,ylhynav,llhaoäv,0.011709,yuköhaö,0.004708,0,0
####bydd#####,ydbbfyd,pjbbvud,0.005189,bpyudmd,0.000027,0,0
####sogi#####,ggisrlg,gbisinn,0.028637,sfodgui,0.000025,0,0
####flpk#####,plpfnlp,tldfnkd,0.008431,fplbprk,0.000158,0,0
####euis#####,ysusryu,äeöfiyu,0.004056,enuiiys,0.001296,0,0
####rygu#####,glafrav,gdafeav,0.027229,rdylgru,0.004406,0,0
####bryp#####,bdbrryp,bobbgrp,0.005719,borfykp,0.001398,0,0
####sdhu#####,sdusfhu,idufröu,0.005706,shdmhku,0.000573,0,0
####htup#####,thuptuv,ehuätöe,0.010095,httkukp,0.000011,0,0
####hmny#####,ynhhnly,ygähnlä,0.012407,hbmhnöy,0.002812,0,0
####elij#####,kebliju,dibvfls,0.002916,eäläitj,0.000036,0,0
####gkdj#####,gdiföjk,sdkfhjb,0.009398,gkkfdsj,0.001067,0,0
####mffm#####,mdmmmfm,mhjmnhm,0.008675,msfufgm,0.001666,0,0
####virn#####,tevnrrv,ininrös,0.018286,vmiiron,0.002405,0,0
####ddäd#####,ddäfääm,ddäräid,0.004237,dkdkäfd,0.000233,0,0
####tgjb#####,tgtbtjb,tylibjb,0.011271,tdgujnb,0.000876,0,0
####yadh#####,ydyhrah,udauroh,0.006180,yiaadth,0.001535,0,0
####pkmu#####,pspmmlu,pdkummu,0.009105,pdkummu,0.009105,0,0
####lbiö#####,yliföji,aöilnjk,0.023416,lkblijö,0.000059,0,0
####gtff#####,tgtftaf,getsfff,0.007910,getsfff,0.007910,0,0
####vrkp#####,tävprjp,tvvmplk,0.006726,vnrgkjp,0.000643,0,0
####rofg#####,roafrgu,idufröu,0.019492,rdobfrg,0.000262,0,0
####ldtg#####,tdtftgg,ädgfleä,0.022808,lndrteg,0.000236,0,0
####öpou#####,önöföyu,ööpjumu,0.012034,öypsoau,0.006112,0,0
####rhsm#####,rdrhnhv,thrhnev,0.009438,ryhssjm,0.000066,0,0
####asyp#####,asypysp,ysgpkji,0.004354,apsjyöp,0.000328,0,0
####lkie#####,klbfmli,klugkfv,0.005849,ljkaime,0.000134,0,0
####jnpm#####,pnppmlv,bgpppdf,0.007662,junepbm,0.000214,0,0
####lpbo#####,ydppöab,yrtpökb,0.012054,lppobio,0.000034,0,0
####iksr#####,iekirrs,iealräj,0.016348,iekmsdr,0.003633,0,0
####vmth#####,tvvfmhh,punfthh,0.038024,vgmmtgh,0.000791,0,0
####ejna#####,yjennju,ydrmnju,0.007630,efjrnra,0.000169,0,0
####tnrh#####,tnanrhh,tflunhn,0.017858,tänörvh,0.002650,0,0
####feee#####,fefffee,frefeie,0.008673,frefeie,0.008673,0,0
####vrjt#####,tdvlrjv,tdlyrto,0.004334,vurljmt,0.000036,0,0
####käny#####,keyänyk,kmnänys,0.010924,kpäfnty,0.003587,0,0
####gonp#####,goipngp,gefpnlr,0.003422,gkoantp,0.001651,0,0
####bvth#####,bdbbthh,tdvbdps,0.005873,bevftgh,0.004309,0,0
####deog#####,ddaoeeg,gdafeav,0.013191,dmehodg,0.000033,0,0
####uslm#####,ysummlv,äsormlr,0.002957,udsylpm,0.000031,0,0
####hpbi#####,pdipplb,obiäfli,0.005560,hdpdbhi,0.000312,0,0
####ugee#####,ulueree,keuftuv,0.012305,umgrehe,0.000052,0,0
####jfgr#####,jahfrrg,jkhfhät,0.007437,jyfmggr,0.000173,0,0
####tmvä#####,tävämäv,täanmrh,0.008125,tpmevsä,0.000604,0,0
####utod#####,tduotad,idufröu,0.008912,uvteogd,0.000011,0,0
####rskp#####,räkprsk,räipebk,0.011302,rysäkyp,0.000133,0,0
####eldg#####,elbfödd,gluföop,0.003406,eylfdug,0.000044,0,0
####irnl#####,inrrrll,igesrnl,0.011153,imrlnol,0.001816,0,0
####sätd#####,tdtttld,täkitld,0.016840,släntöd,0.001132,0,0
####lgjr#####,jlvfnjv,blppaju,0.002683,lrgvjgr,0.000045,0,0
####jääm#####,älmmäam,anjfärm,0.005666,jpäpärm,0.000241,0,0
####rjlm#####,mlafrju,tlgyljk,0.021646,rpjrlnm,0.000148,0,0
####tven#####,tehntvn,tflunhn,0.007382,tavnetn,0.000687,0,0
####fifu#####,fdifriu,idufröu,0.147639,fnipfsu,0.002584,0,0
####taiu#####,tsuhtau,ägueeau,0.007272,tnaoiku,0.001893,0,0
####umou#####,mlufmmu,idufröu,0.017812,uemäohu,0.000301,0,0
####ieur#####,ieuärau,gvidrou,0.005724,ihemukr,0.000024,0,0
####ojma#####,ooaamjv,orbamjm,0.091834,orjnmta,0.000900,0,0
####fnbs#####,fdffnsb,fnufösb,0.036644,fknbbfs,0.000086,0,0
####ovsr#####,oovfnro,fgvfvno,0.012505,ouvhsrr,0.009811,0,0
####fälg#####,fääfglg,ftheulg,0.005877,ftäylhg,0.003585,0,0
####dfsi#####,ddifiii,uetfsio,0.003223,dyfssöi,0.000203,0,0
####hogy#####,tohhrlv,söhorbb,0.003628,häosgty,0.000090,0,0
####väph#####,vdhppvh,jnhäpgu,0.006279,veäeplh,0.000471,0,0
####öjhö#####,öhhöööv,rlhsöjt,0.003396,öljdhkö,0.001479,0,0
####urnn#####,uernrjv,mäunntp,0.006456,uärbnmn,0.003591,0,0
####dbpm#####,pdpbphm,pbsdpoi,0.012893,dvbvpäm,0.000333,0,0
####ejtn#####,tjtnnjj,eulänjb,0.004821,eujptvn,0.000040,0,0
####dbdi#####,ddifiim,dvtfgsm,0.010196,dfbödri,0.000208,0,0
####frdp#####,fdrfrdp,idufröu,0.016740,fkrydlp,0.000186,0,0
####äryö#####,äläfrjk,äräffay,0.005405,äarmymö,0.001522,0,0
####vhpg#####,tnppphv,tnpnköp,0.008487,vfhspdg,0.000080,0,0
####hfik#####,tnifnlk,sbhnnlb,0.003695,hlfkiuk,0.000016,0,0
####jrsy#####,jshyrrv,jvkaref,0.003019,jerhsuy,0.000214,0,0
####ufvs#####,udufrrv,idufröu,0.128197,utfkvjs,0.000008,0,0
####yhom#####,yhumrav,ehbmryd,0.010739,yghlojm,0.000268,0,0
####olvl#####,olvfllv,nlvfvsi,0.005637,ovlevfl,0.000024,0,0
####hjäl#####,ahiäflä,jhymhlä,0.005204,hgjlädl,0.000047,0,0
####yrfa#####,ydyfrju,idufröu,0.011329,yirlfea,0.000994,0,0
####sfhi#####,sliffih,sjihrhh,0.006540,sofvhji,0.000131,0,0
####lpte#####,tlpplsv,tlgyljk,0.012599,lkpätpe,0.000060,0,0
####dpes#####,ydpppee,pvppfls,0.003021,dtpyeys,0.000034,0,0
####jgib#####,jlgföib,fnufösb,0.008273,jygsipb,0.000411,0,0
####abor#####,bnobrjv,bnbgbki,0.003947,aybpoer,0.000096,0,0
####käku#####,käkfröu,nppfkdk,0.005371,kväukju,0.002770,0,0
####ferb#####,febfrje,sdkfhjb,0.004774,fneerpb,0.000080,0,0
####atbv#####,tdabövv,gdafeav,0.013209,artjbtv,0.000107,0,0
####aink#####,anannlk,aöilnjk,0.049091,aöilnjk,0.049091,0,0
####pvhr#####,tdvppvv,lutfprv,0.002899,phvjher,0.000298,0,0
####ymvs#####,ysvsmav,ygsstfv,0.006270,yrmpvfs,0.000237,0,0
####kfte#####,tefffek,ksöffis,0.005491,klfrtee,0.000435,0,0
####bpds#####,ydbppyd,vdbupvr,0.007245,bkpudus,0.000021,0,0
####lysa#####,yllyyla,elkmrlu,0.003051,lyyesma,0.000227,0,0
