input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
###ajoitsa###,ajoissa,ajoista,0.494841,ajoista,0.494841,0,0
###akseiln###,akseien,akselin,0.272572,akselin,0.272572,0,0
###akuutti###,akuutti,akuutti,0.982776,akuutti,0.982776,1,1
###alaienn###,alaieen,alainen,0.779501,alainen,0.779501,0,0
###alataan###,alataan,alataan,0.932006,alataan,0.932006,1,1
###alatlao###,alattlo,alatalo,0.819227,alatalo,0.819227,0,0
###alekiss###,alekiss,aleksis,0.281768,aleksis,0.281768,0,0
###alenuns###,alennus,alennus,0.349935,alennus,0.349935,0,0
###alenata###,alenata,alentaa,0.265106,alentaa,0.265106,0,0
###aletaan###,aletaan,aletaan,0.932205,aletaan,0.932205,1,1
###alkasii###,alkalsi,alkaisi,0.763296,alkaisi,0.763296,0,0
###alkaunt###,alkauut,alkanut,0.541951,alkanut,0.541951,0,0
###alkaavn###,alkaaan,alataan,0.104240,alkavan,0.049216,0,0
###alkaavt###,alkavat,alkavat,0.805038,alkavat,0.805038,0,0
###alkusna###,alkusna,alkunsa,0.119731,alkunsa,0.119731,0,0
###aloilla###,aloilla,aloilla,0.933658,aloilla,0.933658,1,1
###aloille###,aloille,aloille,0.961802,aloille,0.961802,1,1
###aloitla###,aloilla,aloilla,0.261110,aloilta,0.147689,0,0
###aloiitn###,aloiitn,aloitti,0.027440,aloitin,0.005507,0,0
###aloitti###,aloitti,aloitti,0.959596,aloitti,0.959596,1,1
###aloiuts###,aloists,aloitti,0.093654,aloitus,0.069461,0,0
###aluetia###,aluetia,aluetta,0.419514,alueita,0.001422,0,0
###aluetta###,aluetta,aluetta,0.948353,aluetta,0.948353,1,1
###alukesn###,aluksen,aluksen,0.819867,aluksen,0.819867,0,0
###ammaitn###,ammattn,ammatin,0.557876,ammatin,0.557876,0,0
###ammatti###,ammatti,ammatti,0.975224,ammatti,0.975224,1,1
###aneitsa###,aneisaa,aneista,0.896387,aneista,0.896387,0,0
###annamme###,annamme,annamme,0.977664,annamme,0.977664,1,1
###annettu###,annettu,annettu,0.970006,annettu,0.970006,1,1
###anneutn###,annenen,annetun,0.571268,annetun,0.571268,0,0
###anneutt###,annettt,annetut,0.244101,annetut,0.244101,0,0
###anninia###,anninia,anniina,0.305349,anniina,0.305349,0,0
###annikki###,annikki,annikki,0.966033,annikki,0.966033,1,1
###annotsa###,annosta,annosta,0.909293,annosta,0.909293,0,1
###annukka###,annukka,annukka,0.977444,annukka,0.977444,1,1
###antasii###,antassi,antaisi,0.788485,antaisi,0.788485,0,0
###antaama###,antaama,antamaa,0.314495,antamaa,0.314495,0,0
###antaamn###,anaammn,antaman,0.537138,antaman,0.537138,0,0
###antaamt###,antamat,antamat,0.859836,antamat,0.859836,0,0
###antaunt###,antanut,antanut,0.160182,antanut,0.160182,0,0
###antaavt###,antavat,antavat,0.939110,antavat,0.939110,0,1
###anttlia###,anttlla,anttila,0.178858,anttila,0.178858,0,0
###apurhaa###,apuraaa,apuraha,0.164128,apuraha,0.164128,0,0
###arimipa###,arimiha,arimpia,0.342918,arimpia,0.342918,0,0
###arjessa###,arjessa,arjessa,0.967249,arjessa,0.967249,1,1
###arjetsa###,arjesta,arjesta,0.498922,arjesta,0.498922,0,0
###arkiisn###,arkiiin,arkisin,0.741419,arkisin,0.741419,0,0
###arkitso###,arkisto,arkisto,0.877257,arkisto,0.877257,0,0
###armejia###,armepia,armeija,0.196776,armeija,0.196776,0,0
###arttrui###,artttri,artturi,0.629837,artturi,0.629837,0,0
###arveele###,arveele,arvelee,0.072193,arvelee,0.072193,0,0
###arvoejn###,arvojen,arvojen,0.633913,arvojen,0.633913,0,0
###arvoaks###,araokus,arvokas,0.238000,arvokas,0.238000,0,0
###arvotla###,arvolla,arvolta,0.697249,arvolta,0.697249,0,0
###arvomme###,arvomme,arvomme,0.974482,arvomme,0.974482,1,1
###arvotsa###,arvossa,arvosta,0.772441,arvosta,0.772441,0,0
###aseiedn###,aseiden,aseiden,0.962892,aseiden,0.962892,0,1
###asemaan###,asemaan,asemaan,0.951478,asemaan,0.951478,1,1
###asenuns###,asennus,asennus,0.612162,asennus,0.612162,0,0
###asenata###,asenata,asentaa,0.094940,asentaa,0.094940,0,0
###asetata###,asettta,asettaa,0.123137,asettaa,0.123137,0,0
###asetuta###,asettta,asettua,0.072216,asettua,0.072216,0,0
###asetutu###,aseetuu,asettuu,0.460351,asettuu,0.460351,0,0
###asiaaks###,asaakss,asiakas,0.840086,asiakas,0.840086,0,0
###asialla###,asialla,asialla,0.939119,asialla,0.939119,1,1
###asialle###,asialle,asialle,0.965069,asialle,0.965069,1,1
###asiasna###,asiassa,asiassa,0.633297,asiansa,0.001983,0,0
###asiassa###,asiassa,asiassa,0.940441,asiassa,0.940441,1,1
###asiatsa###,asiasta,asiasta,0.545905,asiasta,0.545905,0,0
###asiodia###,asiooda,asioida,0.876825,asioida,0.876825,0,0
###asiotia###,asiotia,asioita,0.012775,asioita,0.012775,0,0
###astetta###,astetta,astetta,0.953407,astetta,0.953407,1,1
###asumaan###,asumaan,asumaan,0.964445,asumaan,0.964445,1,1
###asuneet###,asuneet,asuneet,0.968324,asuneet,0.968324,1,1
###asunonn###,asunoon,asunnon,0.190080,asunnon,0.190080,0,0
###asunont###,asunoun,asuneet,0.005606,asunnot,0.000316,0,0
###asunota###,asunota,asuntoa,0.042750,asuntoa,0.042750,0,0
###asuvein###,asuvein,asuvien,0.134676,asuvien,0.134676,0,0
###aterain###,aterain,aterian,0.038014,aterian,0.038014,0,0
###aterait###,ateraat,ateriat,0.659107,ateriat,0.659107,0,0
###aulassa###,aulassa,aulassa,0.957800,aulassa,0.957800,1,1
###aulikki###,aulikki,aulikki,0.974213,aulikki,0.974213,1,1
###auraotn###,auraton,auraton,0.263789,auraton,0.263789,0,0
###aurikno###,aurkkno,aurinko,0.068001,aurinko,0.068001,0,0
###autamme###,autamme,autamme,0.975673,autamme,0.975673,1,1
###autoejn###,auooeen,autojen,0.003121,autojen,0.003121,0,0
###autolla###,autolla,autolla,0.960962,autolla,0.960962,1,1
###autossa###,autossa,autossa,0.952197,autossa,0.952197,1,1
###autotsa###,autosta,autosta,0.900423,autosta,0.900423,0,1
###auvienn###,auuinen,auvinen,0.123489,auvinen,0.123489,0,0
###avaaavt###,avaavat,avaavat,0.918296,avaavat,0.918296,0,1
###avaiemt###,avaimmt,avaimet,0.801883,avaimet,0.801883,0,0
###avanunt###,avannut,avannut,0.889547,avannut,0.889547,0,0
###avarurs###,avarrrs,avarrus,0.954673,avarrus,0.954673,0,1
###avataan###,avataan,avataan,0.955434,avataan,0.955434,1,1
###avauuti###,avauuti,avautui,0.262967,avautui,0.262967,0,0
###avauutu###,avauutu,avautuu,0.492415,avautuu,0.492415,0,0
###avioreo###,aviooro,avioero,0.931754,avioero,0.931754,0,1
###avoiemn###,avoimen,avoimen,0.804574,avoimen,0.804574,0,0
###avoiemt###,avoimmt,avoimet,0.087930,avoimet,0.087930,0,0
###avoiima###,avoiika,avoimia,0.219476,avoimia,0.219476,0,0
###avoinna###,avoinna,avoinna,0.962400,avoinna,0.962400,1,1
###avoitna###,avoitaa,avoimia,0.036437,avointa,0.027667,0,0
###avusata###,avustta,alueita,0.021930,avustaa,0.002731,0,0
###avusuts###,avussus,avustus,0.857105,avustus,0.857105,0,0
###baltain###,baltain,baltian,0.095579,baltian,0.095579,0,0
###belgain###,belgain,belgian,0.563924,belgian,0.563924,0,0
###betoinn###,betonnn,betonin,0.783342,betonin,0.783342,0,0
###bonutsa###,bonusaa,bonusta,0.966962,bonusta,0.966962,0,1
###bränidn###,brändrn,brändin,0.122643,brändin,0.122643,0,0
###dollrai###,dollari,dollari,0.782747,dollari,0.782747,0,0
###edenynt###,edentyn,edennyt,0.720184,edennyt,0.720184,0,0
###edetään###,edetään,edetään,0.970318,edetään,0.970318,1,1
###edisätä###,edäsätä,edistää,0.132945,edistää,0.132945,0,0
###eduitsa###,eduitia,eduista,0.353254,eduista,0.353254,0,0
###edusata###,edusata,eduista,0.082938,edustaa,0.057678,0,0
###edusuts###,edussus,edustus,0.786891,edustus,0.786891,0,0
###egypitn###,egypiin,egyptin,0.439211,egyptin,0.439211,0,0
###ehditty###,ehditty,ehditty,0.978784,ehditty,0.978784,1,1
###ehdoaks###,ehdokss,ehdokas,0.801674,ehdokas,0.801674,0,0
###ehdolla###,ehdolla,ehdolla,0.957454,ehdolla,0.957454,1,1
###ehdolle###,ehdolle,ehdolle,0.950727,ehdolle,0.950727,1,1
###ehdootn###,ehdootn,ehdoton,0.044590,ehdoton,0.044590,0,0
###ehdotti###,ehdotti,ehdotti,0.967619,ehdotti,0.967619,1,1
###ehdouts###,ehdosts,ehdolle,0.143497,ehdotus,0.059316,0,0
###ehkäsiy###,ehkämsy,ehkäisy,0.919772,ehkäisy,0.919772,0,1
###ehtiynt###,ehtiiet,ehtinyt,0.070915,ehtinyt,0.070915,0,0
###ehtiävt###,ehtivät,ehtivät,0.841278,ehtivät,0.841278,0,0
###ehtoejn###,ehtojen,ehtojen,0.947186,ehtojen,0.947186,0,1
###eiköähn###,ehköhen,eiköhän,0.795707,eiköhän,0.795707,0,0
###eiväktä###,eivättä,eivätkä,0.169149,eivätkä,0.169149,0,0
###eletään###,eletään,eletään,0.949094,eletään,0.949094,1,1
###elinäin###,elinäin,eliniän,0.030701,eliniän,0.030701,0,0
###ellitsä###,ellistä,ellistä,0.969713,ellistä,0.969713,0,1
###elokloo###,elokolo,elokolo,0.854867,elokolo,0.854867,0,0
###elokuun###,elokuun,elokuun,0.975819,elokuun,0.975819,1,1
###elokvua###,elokuva,elokuva,0.837179,elokuva,0.837179,0,0
###eläiemn###,elämmen,eläimen,0.715843,eläimen,0.715843,0,0
###eläiemt###,eläimet,eläimet,0.891989,eläimet,0.891989,0,0
###eläiimä###,eläiinä,eläimiä,0.082462,eläimiä,0.082462,0,0
###elämnäi###,elämäni,elämäni,0.393279,elämäni,0.393279,0,0
###elämään###,elämään,elämään,0.969456,elämään,0.969456,1,1
###enemämn###,enemmmn,enemmän,0.535719,enemmän,0.535719,0,0
###enemäpä###,edempää,enempää,0.514974,enempää,0.514974,0,0
###eneriga###,eneriha,energia,0.826501,energia,0.826501,0,0
###ennaoki###,ennakki,ennakoi,0.613361,ennakoi,0.613361,0,0
###ennatla###,ennalaa,ennalta,0.670661,ennalta,0.670661,0,0
###ennutse###,ennusee,ennuste,0.924602,ennuste,0.924602,0,1
###ensipau###,ensippu,ensiapu,0.551259,ensiapu,0.551259,0,0
###ensiski###,ensiksi,ensiksi,0.956475,ensiksi,0.956475,0,1
###entienn###,entinen,entinen,0.953578,entinen,0.953578,0,1
###entiesn###,entisen,entisen,0.845000,entisen,0.845000,0,0
###entiest###,entiset,entiset,0.917042,entiset,0.917042,0,1
###entiisä###,entiisä,entistä,0.073630,entisiä,0.025149,0,0
###entitsä###,entistä,entistä,0.906900,entistä,0.906900,0,1
###epäiele###,epäille,epäilee,0.426111,epäilee,0.426111,0,0
###epäillä###,epäillä,epäillä,0.977392,epäillä,0.977392,1,1
###erkkliä###,erkkkiä,erkkilä,0.565952,erkkilä,0.565952,0,0
###eroaavt###,eroavat,eroavat,0.889364,eroavat,0.889364,0,0
###erotata###,erottta,erottaa,0.316823,erottaa,0.316823,0,0
###erotutu###,erotutu,erottuu,0.233096,erottuu,0.233096,0,0
###eräiedn###,eräieen,eräiden,0.105772,eräiden,0.105772,0,0
###eräiski###,eräiksi,eräiksi,0.949420,eräiksi,0.949420,0,1
###eräissä###,eräissä,eräissä,0.949519,eräissä,0.949519,1,1
###eräässä###,eräässä,eräässä,0.971953,eräässä,0.971953,1,1
###esimeis###,esemees,esimies,0.246289,esimies,0.246289,0,0
###esineet###,esineet,esineet,0.970499,esineet,0.970499,1,1
###esitätä###,esttäää,esittää,0.460247,esittää,0.460247,0,0
###espajna###,espajaa,espanja,0.022260,espanja,0.022260,0,0
###esteneä###,estennä,esteenä,0.189646,esteenä,0.189646,0,0
###estetiä###,estetiä,estettä,0.818494,esteitä,0.002333,0,0
###estettä###,estettä,estettä,0.946041,estettä,0.946041,1,1
###estäävt###,esäävät,estävät,0.938667,estävät,0.938667,0,1
###etelään###,etelään,etelään,0.974147,etelään,0.974147,1,1
###etenikn###,etenikn,etenkin,0.269200,etenkin,0.269200,0,0
###etsimme###,etsimme,etsimme,0.972418,etsimme,0.972418,1,1
###etsiävt###,etsivät,etsivät,0.761279,etsivät,0.761279,0,0
###ettekiö###,ettetkö,etteikö,0.664274,etteikö,0.664274,0,0
###ettemme###,ettemme,ettemme,0.975671,ettemme,0.975671,1,1
###etunmii###,etuumii,etenkin,0.030217,etunimi,0.010220,0,0
###etusjia###,esusjja,etusija,0.473972,etusija,0.473972,0,0
###euroejn###,euuoeen,eurojen,0.029574,eurojen,0.029574,0,0
###eurolla###,eurolla,eurolla,0.933097,eurolla,0.933097,1,1
###eurolle###,eurolle,eurolle,0.960491,eurolle,0.960491,1,1
###eurotsa###,eurosta,eurosta,0.946033,eurosta,0.946033,0,1
###evertsi###,evertii,eversti,0.502283,eversti,0.502283,0,0
###finalai###,fiaalii,finaali,0.149065,finaali,0.149065,0,0
###foormui###,foormui,foorumi,0.374647,foorumi,0.374647,0,0
###formlua###,formuua,formula,0.094174,formula,0.094174,0,0
###forsasn###,forsssn,forssan,0.781401,forssan,0.781401,0,0
###frenidt###,frendtt,frendit,0.371352,frendit,0.371352,0,0
###gramama###,grammaa,grammaa,0.860183,grammaa,0.860183,0,0
###haaplaa###,haaplaa,haapala,0.179730,haapala,0.179730,0,0
###haasata###,haasata,haapala,0.064621,haastaa,0.017801,0,0
###haetaan###,haetaan,haetaan,0.947550,haetaan,0.947550,1,1
###haitata###,haitata,haittaa,0.085396,haittaa,0.085396,0,0
###hakaenn###,hakknnn,hakanen,0.061537,hakanen,0.061537,0,0
###hakeums###,hakemms,hakemus,0.568673,hakemus,0.568673,0,0
###hakeunt###,hakenut,hakanen,0.159921,hakenut,0.135076,0,0
###hakeavt###,hakavat,hakevat,0.402143,hakevat,0.402143,0,0
###hakiajn###,hakajan,hakijan,0.773792,hakijan,0.773792,0,0
###hakiajt###,hakajat,hakijat,0.452023,hakijat,0.452023,0,0
###hallaan###,hallaan,hallaan,0.964051,hallaan,0.964051,1,1
###halltia###,halltia,hallita,0.084628,hallita,0.084628,0,0
###haloenn###,halonen,halonen,0.865709,halonen,0.865709,0,0
###haltjia###,haltjia,haltija,0.565325,haltija,0.565325,0,0
###haltuun###,haltuun,haltuun,0.972388,haltuun,0.972388,1,1
###haluisn###,haluien,halusin,0.114157,halusin,0.114157,0,0
###halutsa###,halusta,halusta,0.878452,halusta,0.878452,0,0
###haluttu###,haluttu,haluttu,0.969435,haluttu,0.969435,1,1
###hamiann###,haminan,haminan,0.189986,haminan,0.189986,0,0
###hampaat###,hampaat,hampaat,0.981089,hampaat,0.981089,1,1
###hanklaa###,hankkaa,hankala,0.035699,hankala,0.035699,0,0
###hankika###,hankkka,hankkia,0.331347,hankkia,0.331347,0,0
###hankiki###,hankiki,hankkii,0.208405,hankkii,0.208405,0,0
###hannlee###,hanneee,hannele,0.113055,hannele,0.113055,0,0
###hannlua###,hannlua,hankkia,0.058884,hannula,0.040613,0,0
###hapuliu###,hapuhuu,hapuilu,0.468277,hapuilu,0.468277,0,0
###harktia###,harktia,harkita,0.060533,harkita,0.060533,0,0
###harmaan###,harmaan,harmaan,0.950359,harmaan,0.950359,1,1
###harpopi###,harppri,harppoi,0.356551,harppoi,0.356551,0,0
###hartuas###,hartaus,hartaus,0.847181,hartaus,0.847181,0,0
###harvion###,harvion,harvoin,0.051675,harvoin,0.051675,0,0
###hattlua###,hatttua,hattula,0.144850,hattula,0.144850,0,0
###hauraan###,hauraan,hauraan,0.966736,hauraan,0.966736,1,1
###hausaka###,hausala,hauskaa,0.263727,hauskaa,0.263727,0,0
###hausakt###,hausaat,hautala,0.108885,hauskat,0.061851,0,0
###hautlaa###,hauttaa,hautala,0.240459,hautala,0.240459,0,0
###havatia###,havatia,havaita,0.309984,havaita,0.309984,0,0
###heikoka###,heikkla,heikkoa,0.188448,heikkoa,0.188448,0,0
###heikrua###,heikuua,heikura,0.074609,heikura,0.074609,0,0
###heinloa###,heinooa,heikkoa,0.080425,heinola,0.021166,0,0
###heitätä###,heittää,heittää,0.370557,heittää,0.370557,0,0
###helpion###,helpion,huomion,0.078512,helpoin,0.041853,0,0
###helpopa###,helppja,helppoa,0.318816,helppoa,0.318816,0,0
###henkeen###,henkeen,henkeen,0.973106,henkeen,0.973106,1,1
###henkliö###,henkkiö,hankkia,0.245833,henkilö,0.206285,0,0
###herätti###,herätti,herätti,0.977828,herätti,0.977828,1,1
###hevoenn###,hevooen,hevosen,0.030136,hevonen,0.012815,0,0
###hevoesn###,hevosen,hevosen,0.900284,hevosen,0.900284,0,1
###hevoest###,hevoset,hevoset,0.917155,hevoset,0.917155,0,1
###hidatsa###,hidasta,hidasta,0.774254,hidasta,0.774254,0,0
###hiekaka###,hiekaka,hiekkaa,0.395169,hiekkaa,0.395169,0,0
###hienjoa###,hienoja,hienoja,0.916005,hienoja,0.916005,0,1
###hierjoa###,hieroja,hieroja,0.815398,hieroja,0.815398,0,0
###hietlaa###,hiettaa,hiekkaa,0.038774,hietala,0.034816,0,0
###hiihodn###,hiihdon,hiihdon,0.934218,hiihdon,0.934218,0,1
###hintaan###,hintaan,hintaan,0.960053,hintaan,0.960053,1,1
###hintjoa###,hintoja,hintoja,0.315689,hintoja,0.315689,0,0
###hirväen###,hirväen,hirveän,0.223870,hirveän,0.223870,0,0
###hiukest###,hiukset,hiukset,0.799567,hiukset,0.799567,0,0
###hoitjaa###,hoitaja,hoitoja,0.222840,hoitaja,0.135671,0,0
###hoitvaa###,hoitaaa,haittaa,0.102556,hoitava,0.031676,0,0
###hoitjoa###,hoitooa,hoitoja,0.164770,hoitoja,0.164770,0,0
###hoitoon###,hoitoon,hoitoon,0.962559,hoitoon,0.962559,1,1
###hollloa###,holllla,hollola,0.503615,hollola,0.503615,0,0
###hotelli###,hotelli,hotelli,0.981494,hotelli,0.981494,1,1
###huhtlaa###,huhtlaa,huhtala,0.269031,huhtala,0.269031,0,0
###hukassa###,hukassa,hukassa,0.974667,hukassa,0.974667,1,1
###hukkaan###,hukkaan,hukkaan,0.976924,hukkaan,0.976924,1,1
###hunaaja###,hunaaja,hunajaa,0.016139,hunajaa,0.016139,0,0
###huololn###,huololn,huollon,0.277284,huollon,0.277284,0,0
###huololt###,huollot,huollot,0.863484,huollot,0.863484,0,0
###huolata###,huolata,huomata,0.345917,huoltaa,0.011508,0,0
###huolota###,huolota,huomata,0.126750,huoltoa,0.022908,0,0
###huomaan###,huomaan,huomaan,0.930861,huomaan,0.930861,1,1
###huomsai###,huomsii,huomata,0.017566,huomasi,0.006400,0,0
###huomtaa###,huomtaa,huoltaa,0.172089,huomata,0.010735,0,0
###huomoii###,huomoii,huumori,0.049199,huomioi,0.036592,0,0
###huomoin###,huomoin,huomaan,0.078950,huomion,0.014238,0,0
###huoneen###,huoneen,huoneen,0.944103,huoneen,0.944103,1,1
###huoneet###,huoneet,huoneet,0.941549,huoneet,0.941549,1,1
###huonjoa###,huonooa,huonoja,0.127038,huonoja,0.127038,0,0
###huonoon###,huonoon,huonoon,0.963326,huonoon,0.963326,1,1
###huotrai###,huottii,huotari,0.237119,huotari,0.237119,0,0
###huumroi###,huumooi,huumori,0.263844,huumori,0.263844,0,0
###hylätty###,hylätty,hylätty,0.979925,hylätty,0.979925,1,1
###hytöenn###,hytönen,hytönen,0.450293,hytönen,0.450293,0,0
###hyvillä###,hyvillä,hyvillä,0.956672,hyvillä,0.956672,1,1
###hyvissä###,hyvissä,hyvissä,0.941909,hyvissä,0.941909,1,1
###hyvitsä###,hyvisää,hyvillä,0.521305,hyvistä,0.351691,0,0
###hyväski###,hyväksi,hyväksi,0.936940,hyväksi,0.936940,0,1
###hyväsky###,hyväksy,hyväksy,0.925641,hyväksy,0.925641,0,1
###hyvälle###,hyvälle,hyvälle,0.950906,hyvälle,0.950906,1,1
###hyvällä###,hyvällä,hyvällä,0.927398,hyvällä,0.927398,1,1
###hyvätlä###,hyvällä,hyvällä,0.907038,hyvältä,0.011216,0,1
###hyväsnä###,hyvässä,hyvässä,0.802682,hyvänsä,0.004854,0,0
###hyvässä###,hyvässä,hyvässä,0.919787,hyvässä,0.919787,1,1
###hyvätsä###,hyvässä,hyvällä,0.150813,hyvästä,0.092283,0,0
###hyvöenn###,hyeönen,hyvönen,0.718213,hyvönen,0.718213,0,0
###hyötjyä###,hyötjjä,hyötyjä,0.697441,hyötyjä,0.697441,0,0
###häiröit###,häirööt,häiriöt,0.500560,häiriöt,0.500560,0,0
###hänelle###,hänelle,hänelle,0.956701,hänelle,0.956701,1,1
###hänellä###,hänellä,hänellä,0.921291,hänellä,0.921291,1,1
###hänetlä###,hänellä,hänellä,0.921198,häneltä,0.015778,0,1
###hänetsä###,hänestä,hänestä,0.899871,hänestä,0.899871,0,0
###härmlää###,härmpää,tärkeää,0.072665,härmälä,0.057448,0,0
###höylsäi###,hyöläiä,höyläsi,0.045847,höyläsi,0.045847,0,0
###ideatsa###,ideasaa,ideasta,0.788399,ideasta,0.788399,0,0
###ideotia###,ideetia,ideasta,0.017438,ideoita,0.010047,0,0
###ihailla###,ihailla,ihailla,0.979148,ihailla,0.979148,1,1
###ihmetiä###,ihmetiä,ihmisiä,0.638489,ihmeitä,0.128929,0,0
###ihmettä###,ihmettä,ihmettä,0.952742,ihmettä,0.952742,1,1
###ihmienn###,ihminen,ihminen,0.918493,ihminen,0.918493,0,1
###ihmiesn###,ihmisen,ihmisen,0.857679,ihmisen,0.857679,0,0
###ihmiest###,ihmiset,ihmiset,0.884026,ihmiset,0.884026,0,0
###ihmiisä###,ihmiisä,ihmeitä,0.161892,ihmisiä,0.021603,0,0
###ihmitsä###,ihmistä,ihmistä,0.939167,ihmistä,0.939167,0,1
###iisamli###,iisalmi,iisalmi,0.874033,iisalmi,0.874033,0,0
###ikkuann###,ikknnan,ikkunan,0.213243,ikkunan,0.213243,0,0
###ikkuant###,ikkktat,ikkunat,0.485268,ikkunat,0.485268,0,0
###ikuienn###,ikuinen,ikuinen,0.538595,ikuinen,0.538595,0,0
###ikäienn###,ikkinen,ikäinen,0.096987,ikäinen,0.096987,0,0
###illalla###,illalla,illalla,0.967688,illalla,0.967688,1,1
###illassa###,illassa,illassa,0.946073,illassa,0.946073,1,1
###ilmassa###,ilmassa,ilmassa,0.955102,ilmassa,0.955102,1,1
###ilmatso###,ilmasto,ilmasto,0.874046,ilmasto,0.874046,0,0
###ilmeene###,ilmenee,ilmenee,0.932896,ilmenee,0.932896,0,1
###ilmetsy###,ilmesty,ilmesty,0.962868,ilmesty,0.962868,0,1
###ilmettä###,ilmettä,ilmettä,0.954273,ilmettä,0.954273,1,1
###ilmitöä###,ilmiötä,ilmiötä,0.980057,ilmiötä,0.980057,0,1
###ilmotia###,ilmotia,ilmoita,0.648914,ilmoita,0.648914,0,0
###iloienn###,iloiien,iloinen,0.141425,iloinen,0.141425,0,0
###iloiesn###,iloisen,iloisen,0.478408,iloisen,0.478408,0,0
###iloiisa###,iloiisa,iloisia,0.008980,iloisia,0.008980,0,0
###iloitsa###,iloista,iloista,0.933032,iloista,0.933032,0,1
###ilojaan###,ilojaan,ilojaan,0.980330,ilojaan,0.980330,1,1
###imatarn###,imitaan,imatran,0.034743,imatran,0.034743,0,0
###immoenn###,immonen,immonen,0.876895,immonen,0.876895,0,0
###indeski###,indekki,indeksi,0.763274,indeksi,0.763274,0,0
###innoaks###,innokks,innokas,0.794014,innokas,0.794014,0,0
###innolla###,innolla,innolla,0.978096,innolla,0.978096,1,1
###irlatni###,irlanti,irlanti,0.800327,irlanti,0.800327,0,0
###islatni###,islanti,islanti,0.824154,islanti,0.824154,0,0
###isoissa###,isoissa,isoissa,0.962100,isoissa,0.962100,1,1
###isoktau###,isoktuu,isokatu,0.072178,isokatu,0.072178,0,0
###isomamt###,isimmat,isommat,0.907995,isommat,0.907995,0,1
###isomipa###,isimpoa,isompia,0.550170,isompia,0.550170,0,0
###isotlao###,isottlo,isotalo,0.723648,isotalo,0.723648,0,0
###istuunt###,isuunut,istunut,0.415221,istunut,0.415221,0,0
###istuavt###,isiavut,istunut,0.016068,istuvat,0.001594,0,0
###isänänn###,iiännnn,isännän,0.185107,isännän,0.185107,0,0
###italain###,iialaan,italian,0.162540,italian,0.162540,0,0
###itkoenn###,itkonen,itkonen,0.719845,itkonen,0.719845,0,0
###itseikn###,itseien,itsekin,0.161647,itsekin,0.161647,0,0
###itselle###,itselle,itselle,0.967545,itselle,0.967545,1,1
###itsemme###,itsemme,itsemme,0.964671,itsemme,0.964671,1,1
###itsesnä###,itsessä,itsestä,0.855386,itsensä,0.054550,0,0
###itsetsä###,itsessä,itsestä,0.751513,itsestä,0.751513,0,0
###itsenäi###,itseäni,itseäni,0.144274,itseäni,0.144274,0,0
###itsesäi###,itsessi,itseäsi,0.517745,itseäsi,0.517745,0,0
###itseään###,itseään,itseään,0.960994,itseään,0.960994,1,1
###itäienn###,iteinen,itäinen,0.727695,itäinen,0.727695,0,0
###itäiesn###,itäisen,itäisen,0.939549,itäisen,0.939549,0,1
###jaetaan###,jaetaan,jaetaan,0.963036,jaetaan,0.963036,1,1
